Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0615,210172.95,349134.0,587363.4,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.062,184602.4,316135.66,570896.7,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.0625,146433.88,265925.75,541936.3,-7340.826,0.0,-1493.2227,103.640335,475.12683,384.32532
0.063,121289.48,232317.61,519371.4,-7340.826,0.0,-1493.2227,103.640335,475.12683,384.32532
0.0635,84083.56,181432.5,480590.38,-7340.826,0.0,-1493.2227,103.640335,475.12683,384.32532
0.064,59381.01,146795.98,451762.25,-7340.826,0.0,-1493.2227,103.640335,475.12683,384.32532
0.0645,21742.123,93275.48,404888.84,-7340.826,0.0,-1493.2227,103.640335,475.12683,384.32532
0.065,-4153.6313,56481.8,371622.4,-7340.826,0.0,-1493.2227,103.640335,475.12683,384.32532
0.0655,-44514.703,-389.29868,318971.88,-7340.826,0.0,-1493.2227,103.640335,475.12683,384.32532
0.066,-72317.23,-39449.934,282033.8,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0665,-115053.86,-99954.35,223719.77,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.067,-144162.61,-141600.95,182810.77,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0675,-188966.44,-206005.47,118169.89,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.068,-219795.81,-250177.52,72677.95,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0685,-267683.88,-318421.03,396.76364,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.069,-300736.28,-365419.3,-50738.082,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0695,-352029.12,-438616.28,-132081.62,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.07,-387457.44,-489447.78,-189366.02,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0705,-442649.66,-569026.94,-279674.78,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
