Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.035,243873.48,55168.617,-242791.2,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.0355,275378.9,62436.125,-312713.84,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.036,293865.75,67975.3,-358045.62,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.0365,309667.72,80871.71,-410923.38,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.037,312959.4,94819.086,-436995.8,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.0375,314638.47,124253.09,-472132.94,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.038,317371.9,147117.27,-496408.25,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.0385,325243.9,179251.14,-530924.94,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.039,332343.25,195476.61,-548830.4,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.0395,344604.78,208183.4,-563909.44,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.04,354644.6,210166.19,-568629.06,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.0405,371928.53,210527.64,-576793.6,-233.98772,-201.42583,-88.23995,444.7686,446.33157,451.7645
0.041,382149.4,214312.12,-587356.8,-233.98772,-201.42583,-3017.4333,444.7686,446.33157,648.8368
0.0415,394955.34,230231.12,-616254.44,-233.98772,-201.42583,-3017.4333,444.7686,446.33157,648.8368
0.042,405969.53,244774.45,-645758.8,-233.98772,-201.42583,-3017.4333,444.7686,446.33157,648.8368
0.0425,434350.16,262240.25,-703263.4,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.043,460163.4,268655.8,-746176.3,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0435,494940.16,278384.94,-808108.5,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.044,506981.62,291896.62,-844441.8,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0445,509267.34,325567.66,-893627.94,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.045,510561.12,352306.53,-929746.1,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
