Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0855,13084.106,-238240.86,-89142.27,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.086,10697.65,-219285.88,-68232.32,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.0865,9355.146,-206153.44,-54000.273,-3973.7893,-1917.9231,-1413.0848,265.25812,363.9397,388.17194
0.087,7753.336,-185826.06,-32418.723,-3973.7893,-1917.9231,-1413.0848,265.25812,363.9397,388.17194
0.0875,6981.551,-171932.08,-17990.611,-3973.7893,-1917.9231,-1413.0848,265.25812,363.9397,388.17194
0.088,6296.2817,-150731.03,3540.7744,-3973.7893,-1917.9231,-1413.0848,265.25812,363.9397,388.17194
0.0885,6164.299,-136458.11,17724.49,-3973.7893,-1917.9231,-1413.0848,265.25812,363.9397,388.17194
0.089,6457.124,-115019.37,38609.51,-3973.7893,-1917.9231,-1413.0848,265.25812,363.9397,388.17194
0.0895,6972.0806,-100818.016,52198.734,-3973.7893,-1917.9231,-1413.0848,265.25812,363.9397,388.17194
0.09,8193.417,-79849.414,71964.266,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0905,9279.47,-66202.18,84671.09,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.091,11253.202,-46403.977,102911.81,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0915,12757.379,-33744.6,114484.984,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.092,15220.518,-15684.491,130896.43,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0925,16954.775,-4311.1475,141174.14,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.093,19627.64,11701.987,155600.69,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0935,21419.55,21679.033,164562.0,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.094,24068.602,35633.79,177063.28,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0945,25788.81,44303.16,184814.67,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.095,28278.326,56447.97,195656.3,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0955,29877.697,64036.992,202419.14,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.096,32197.643,74772.49,211977.0,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
