Time;Q_level_1;.Q_level_2;Q_level_3;Voltage_diff_1;Voltage_diff_2;Voltage_diff_3; Meter1.VLn_RMS; Meter2.VLn_RMS; Meter3.VLn_RMS
5.747;308482.6;-41515.418;-209533.27;0;0;0;472.09167;465.8533;466.65417
5.7475;308606;-41417.805;-209267.28;0;0;0;472.09167;465.8533;466.65417
5.748;308747.38;-41403.14;-209113.84;0;0;0;472.09167;465.8533;466.65417
5.7485;309403.34;-41504.348;-209473.8;0;0;0;472.09167;465.8533;466.65417
5.749;309962.44;-41686.742;-210069.44;0;0;0;472.09167;465.8533;466.65417
5.7495;310406.8;-42001;-210522.84;0;0;0;472.09167;465.8533;466.65417
5.75;310801.25;-42260.977;-210975.69;0;0;0;472.09167;465.8533;466.65417
5.7505;311429.88;-42702.055;-211770.94;0;0;0;472.09167;465.8533;466.65417
5.751;311822.78;-43004.945;-212332.7;0;0;0;472.09167;465.8533;466.65417
5.7515;312302.28;-43416.613;-213168.28;0;0;0;472.09167;465.8533;468.6565
5.752;312521.4;-43631.8;-213688.16;0;0;0;472.09167;465.8533;468.6565
5.7525;312688.88;-43835.887;-214344.81;0;0;0;472.09167;465.8533;468.6565
5.753;312699.88;-43893.97;-214664.39;0;0;0;472.09167;465.8533;468.6565
5.7535;312635.8;-43892.84;-214945.27;0;0;0;472.09167;465.8533;468.6565
5.754;312598.56;-43857.996;-215019.03;0;0;0;472.09167;465.8533;468.6565
5.7545;312644.5;-43797.52;-215024.86;0;0;0;472.09167;465.8533;468.6565
5.755;312773.06;-43771.69;-214997.39;0;0;0;472.09167;465.8533;468.6565
5.7555;313108.75;-43777.418;-214952.47;0;0;0;472.09167;465.8533;468.6565
5.756;313400.7;-43818.35;-214932.31;0;0;0;472.09167;465.8533;468.6565
5.7565;313877.22;-43939.016;-214930.47;0;0;0;472.09167;465.8533;468.6565
5.757;314184.25;-44056.06;-214958.02;0;0;0;472.09167;465.8533;468.6565
5.7575;314578.97;-44270.11;-215061.17;0;0;0;472.09167;465.8533;468.6565
5.758;314775.66;-44425.69;-215177.23;0;0;0;472.09167;465.8533;468.6565
5.7585;314948.22;-44655.34;-215414.58;0;0;0;472.09167;469.3108;468.6565
5.759;314973.66;-44793.684;-215600.38;0;0;0;472.09167;469.3108;468.6565
5.7595;314888.88;-44960.684;-215887.39;0;0;0;472.09167;469.3108;468.6565
5.76;314760.4;-45035.26;-216065.69;0;0;0;472.09167;469.3108;468.6565
5.7605;314483.2;-45077.637;-216287.42;0;0;0;476.32123;469.3108;468.6565
5.761;314265.84;-45054.637;-216392;0;0;0;476.32123;469.3108;468.6565
5.7615;313939.16;-44946.188;-216465.3;0;0;0;476.32123;469.3108;468.6565
5.762;313738.38;-44834.727;-216451.19;0;0;0;476.32123;469.3108;468.6565
5.7625;313495.44;-44638.58;-216334.94;0;0;0;476.32123;469.3108;468.6565
5.763;313395.78;-44509.457;-216202.8;0;0;0;476.32123;469.3108;468.6565
5.7635;313356.66;-44351.94;-215951.56;0;0;0;476.32123;469.3108;468.6565
5.764;313405.94;-44286.043;-215770.78;0;0;0;476.32123;469.3108;468.6565
5.7645;313571.12;-44260.83;-215518.62;0;0;0;476.32123;469.3108;468.6565
5.765;313722.1;-44295.457;-215383.16;0;0;0;476.32123;469.3108;468.6565
5.7655;313965.22;-44418.223;-215254.39;0;0;0;476.32123;469.3108;468.6565
5.766;314112.72;-44537.98;-215226.86;0;0;0;476.32123;469.3108;468.6565
5.7665;314274.72;-44750.504;-215275.53;0;0;0;476.32123;469.3108;468.6565
5.767;314326.6;-44897.203;-215361.53;0;0;0;476.32123;469.3108;468.6565
5.7675;314302.4;-45095.457;-215546.78;0;0;0;476.32123;469.3108;468.6565
5.768;314219.25;-45198.37;-215687.5;0;0;0;476.32123;469.3108;468.6565
5.7685;314007.9;-45291.26;-215882.88;0;0;0;476.32123;469.3108;472.77628
5.769;313824.84;-45306.95;-215980.33;0;0;0;476.32123;469.3108;472.77628
5.7695;313515.8;-45261.465;-216049.8;0;0;0;476.32123;469.3108;472.77628
5.77;313313.25;-45190.98;-216035.31;0;0;0;476.32123;469.3108;472.77628
5.7705;313065.1;-45043.766;-215919.86;0;0;0;476.32123;469.3108;472.77628
5.771;312951.78;-44932.707;-215786.62;0;0;0;476.32123;469.3108;472.77628
5.7715;312881.25;-44774.812;-215523.92;0;0;0;476.32123;469.3108;472.77628
5.772;312903.88;-44691.004;-215324.61;0;0;0;476.32123;469.3108;472.77628
5.7725;313030.6;-44618.344;-215025.12;0;0;0;476.32123;469.3108;472.77628
5.773;313159.34;-44611.85;-214846.5;0;0;0;476.32123;469.3108;472.77628
5.7735;313377.1;-44664.85;-214641.23;0;0;0;476.32123;469.3108;472.77628
5.774;313510.44;-44735.445;-214558.12;0;0;0;476.32123;469.3108;472.77628
5.7745;313649.12;-44875.73;-214522.17;0;0;0;476.32123;469.3108;472.77628
5.775;313682.1;-44979.24;-214554.53;0;0;0;476.32123;469.3108;472.77628
5.7755;313624.03;-45125.26;-214670.62;0;0;0;476.32123;471.47293;472.77628
5.776;313510.5;-45202.055;-214776.9;0;0;0;476.32123;471.47293;472.77628
5.7765;313232.03;-45264.195;-214945.56;0;0;0;476.32123;471.47293;472.77628
5.777;312992;-45260.92;-215043.16;0;0;0;476.32123;471.47293;472.77628
5.7775;312575.94;-45182.94;-215135.03;0;0;0;477.37424;471.47293;472.77628
5.778;312284.1;-45085.48;-215145.97;0;0;0;477.37424;471.47293;472.77628
5.7785;311878.2;-44887.45;-215074.38;0;0;0;477.37424;471.47293;472.77628
5.779;311650.03;-44735.293;-214968.08;0;0;0;477.37424;471.47293;472.77628
5.7795;311404.03;-44506.285;-214734.23;0;0;0;477.37424;471.47293;472.77628
5.78;311320.34;-44370.855;-214543.3;0;0;0;477.37424;471.47293;472.77628
5.7805;311312;-44220.85;-214237.77;0;0;0;477.37424;471.47293;472.77628
5.781;311377.8;-44168.15;-214042.9;0;0;0;477.37424;471.47293;472.77628
5.7815;311553.9;-44170.08;-213799.52;0;0;0;477.37424;471.47293;472.77628
5.782;311701.44;-44224.2;-213686.97;0;0;0;477.37424;471.47293;472.77628
5.7825;311920.44;-44371.062;-213611.52;0;0;0;477.37424;471.47293;472.77628
5.783;312041.56;-44499.39;-213626.5;0;0;0;477.37424;471.47293;472.77628
5.7835;312150.88;-44708.926;-213737.84;0;0;0;477.37424;471.47293;472.77628
5.784;312162.97;-44842.28;-213858.56;0;0;0;477.37424;471.47293;472.77628
5.7845;312082.06;-45004.53;-214077.17;0;0;0;477.37424;471.47293;472.77628
5.785;311964.88;-45073.98;-214224.34;0;0;0;477.37424;471.47293;472.77628
5.7855;311708.72;-45106.297;-214407.47;0;0;0;477.37424;471.47293;472.77628
5.786;311503.84;-45078.56;-214486.47;0;0;0;477.37424;471.47293;473.02762
5.7865;311204.44;-44971.28;-214521.25;0;0;0;477.37424;471.47293;473.02762
5.787;311028.62;-44865.445;-214484.27;0;0;0;477.37424;471.47293;473.02762
5.7875;310834.2;-44679.45;-214343.4;0;0;0;477.37424;471.47293;473.02762
5.788;310766.47;-44554.84;-214201.94;0;0;0;477.37424;471.47293;473.02762
5.7885;310769.25;-44396.832;-213944.31;0;0;0;477.37424;471.47293;473.02762
5.789;310836.88;-44324.605;-213761.8;0;0;0;477.37424;471.47293;473.02762
5.7895;311012.4;-44279.453;-213508.52;0;0;0;477.37424;471.47293;473.02762
5.79;311156.22;-44292.69;-213373.02;0;0;0;477.37424;471.47293;473.02762
5.7905;311366.7;-44369.367;-213245.02;0;0;0;477.37424;471.47293;473.02762
5.791;311477.75;-44449.027;-213217.44;0;0;0;477.37424;471.47293;473.02762
5.7915;311563.94;-44589.98;-213262.06;0;0;0;477.37424;471.47293;473.02762
5.792;311552.4;-44683.836;-213341.22;0;0;0;477.37424;471.47293;473.02762
5.7925;311422.88;-44798.67;-213509.73;0;0;0;477.37424;471.10577;473.02762
5.793;311264.03;-44844.125;-213636.64;0;0;0;477.37424;471.10577;473.02762
5.7935;310933.9;-44848.152;-213814.08;0;0;0;477.37424;471.10577;473.02762
5.794;310670.6;-44803.44;-213904.3;0;0;0;477.37424;471.10577;473.02762
5.7945;310249.66;-44667.41;-213969.83;0;0;0;476.39426;471.10577;473.02762
5.795;309977.3;-44538.375;-213956.94;0;0;0;476.39426;471.10577;473.02762
5.7955;309615.78;-44309.31;-213848.67;0;0;0;476.39426;471.10577;473.02762
5.796;309439.56;-44149.312;-213722.75;0;0;0;476.39426;471.10577;473.02762
5.7965;309284.34;-43929.156;-213475.11;0;0;0;476.39426;471.10577;473.02762
5.797;309262;-43812.984;-213288.9;0;0;0;476.39426;471.10577;473.02762
5.7975;309342.4;-43707.74;-213014.28;0;0;0;476.39426;471.10577;473.02762
5.798;309458.34;-43691.062;-212855.64;0;0;0;476.39426;471.10577;473.02762
5.7985;309979.84;-43782.54;-213088.06;0;0;0;476.39426;471.10577;473.02762
5.799;310429.88;-43937.75;-213520.45;0;0;0;476.39426;471.10577;473.02762
5.7995;310823.22;-44212.316;-213853.28;0;0;0;476.39426;471.10577;473.02762
5.8;311259.7;-44443.85;-214422.39;0;0;0;476.39426;471.10577;473.02762
5.8005;313522.97;-44937.68;-218247.9;0;0;0;476.39426;471.10577;473.02762
5.801;316739.1;-45665.883;-223191.31;0;0;0;476.39426;471.10577;473.02762
5.8015;324737.34;-48695.066;-231331.39;0;0;0;476.39426;471.10577;473.02762
5.802;332692.72;-52132.816;-236084.16;0;0;0;476.39426;471.10577;473.02762
5.8025;349181.9;-56433.78;-245112.25;0;0;0;476.39426;471.10577;473.02762
5.803;364055.22;-56426.71;-256589.6;0;0;-211.0536;476.39426;471.10577;514.13055
5.8035;393740.25;-50972.652;-287939.22;0;0;-211.0536;476.39426;471.10577;514.13055
5.804;418171.3;-45428.47;-317776.75;0;0;-211.0536;476.39426;471.10577;514.13055
5.8045;457929.44;-39220.75;-367314.25;0;0;-211.0536;476.39426;471.10577;514.13055
5.805;482945.34;-38556;-396816.06;0;0;-211.0536;476.39426;471.10577;514.13055
5.8055;513096.75;-42424.277;-428666.84;0;0;-211.0536;476.39426;471.10577;514.13055
5.806;527607.8;-46168.473;-442072.1;0;0;-211.0536;476.39426;471.10577;514.13055
5.8065;544511.44;-49853.133;-457194.34;0;0;-211.0536;476.39426;471.10577;514.13055
5.807;555901.25;-50269.707;-468341.56;0;0;-211.0536;476.39426;471.10577;514.13055
5.8075;577021.5;-49183.72;-489801.62;0;0;-211.0536;476.39426;471.10577;514.13055
5.808;593602;-48597.977;-506066.06;0;0;-211.0536;476.39426;471.10577;514.13055
5.8085;618793.6;-48851.383;-529541.6;0;0;-211.0536;476.39426;471.10577;514.13055
5.809;633740.6;-49315.96;-543431.94;0;0;-211.0536;476.39426;471.10577;514.13055
5.8095;652141.8;-49185.83;-562524.94;0;0;-211.0536;476.39426;471.10577;514.13055
5.81;662265.94;-48323.26;-575123.56;0;0;-211.0536;476.39426;471.10577;514.13055
5.8105;675598.1;-46724.383;-593966.2;0;-3847.7769;-211.0536;476.39426;688.6933;514.13055
5.811;683609.1;-46243.08;-605427.5;0;-3847.7769;-211.0536;476.39426;688.6933;514.13055
5.8115;694299.2;-47185.766;-619003.3;0;-3847.7769;-211.0536;476.39426;688.6933;514.13055
5.812;700711.6;-48802.965;-625499.75;0;-3847.7769;-211.0536;476.39426;688.6933;514.13055
5.8125;710110.9;-51791.5;-633171.2;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.813;716712.75;-53551.94;-638272.25;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8135;727128.2;-55190.26;-646996.6;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.814;733809.94;-55541.637;-653110.44;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8145;742187.56;-55242.062;-661165;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.815;746360;-54775.78;-665188;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8155;750975.6;-54159.53;-669385.25;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.816;753521.75;-54000.97;-671507.4;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8165;757111.75;-54263.89;-674362.4;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.817;759225;-54730.766;-675985.06;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8175;761255.8;-55674.797;-677361.06;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.818;761485.44;-56319.293;-677271;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8185;759993.75;-57035.89;-675652.94;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.819;757898.9;-57194.938;-673824.2;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8195;753315.8;-56772.996;-670244.8;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.82;749333.94;-56033.586;-667233.6;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.8205;741950.2;-54382.184;-661360.6;-4887.66;-3847.7769;-211.0536;738.60767;688.6933;514.13055
5.821;736140.3;-53067.992;-656331.6;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.8215;726358.9;-51003.457;-647112.06;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.822;719314.06;-49629.082;-640041;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.8225;708154.2;-47565.844;-628464.9;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.823;700332.1;-46169.965;-620277.3;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.8235;688009.7;-44084.562;-607467.94;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.824;679457.4;-42775.54;-598680.44;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.8245;666361.2;-41083.98;-585403;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.825;657608.4;-40186.523;-576679.2;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.8255;644630.7;-39169.195;-564027.6;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.826;636115.25;-38663.605;-555918.75;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.8265;623555.7;-38081.41;-544149.94;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.827;615347.1;-37773.926;-536482.94;-4887.66;-3847.7769;-7106.222;738.60767;688.6933;845.09863
5.8275;603357.8;-37370.906;-525162.8;-4887.66;-7208.7866;-7106.222;738.60767;850.0218;845.09863
5.828;595659.25;-37092.254;-517733.2;-4887.66;-7208.7866;-7106.222;738.60767;850.0218;845.09863
5.8285;584600.94;-36567.74;-506802.28;-4887.66;-7208.7866;-7106.222;738.60767;850.0218;845.09863
5.829;577560.1;-36113.008;-499678.12;-4887.66;-7208.7866;-7106.222;738.60767;850.0218;845.09863
5.8295;567523.3;-35283.996;-489254.28;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.83;561183.7;-34676.32;-482489.66;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8305;552160.9;-33773.88;-472655.53;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.831;546431.75;-33215.758;-466337.78;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8315;538138.25;-32460.969;-457258.6;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.832;532716.06;-32001.771;-451472.97;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8325;524585.94;-31345.227;-443152.78;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.833;519094.28;-30904.424;-437800.03;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8335;510656.38;-30179.18;-429971.28;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.834;504854.22;-29603.84;-424831.94;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8345;495846.34;-28502.006;-417154.38;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.835;489630.97;-27552.6;-412005.7;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8355;479977.25;-25742.965;-404148.88;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.836;473363.72;-24269.781;-398780.5;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8365;463250.2;-21687.545;-390502.56;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.837;456436.7;-19754.96;-384844.75;-6867.651;-7208.7866;-7106.222;833.6472;850.0218;845.09863
5.8375;446241.47;-16633.46;-376209.6;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.838;439531.12;-14476.127;-370405.56;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.8385;429708.06;-11273.606;-361743.6;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.839;423383.75;-9249.471;-356075.22;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.8395;414320.44;-6508.37;-347870.53;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.84;408595.2;-4928.5273;-342676.2;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.8405;400498.38;-2959.3323;-335395.9;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.841;395419.5;-1899.1472;-330915.75;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.8415;388261.56;-627.0731;-324767.4;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.842;383783.34;58.932644;-321031.56;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.8425;377479.44;946.5614;-315906.06;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.843;373527.84;1506.1781;-312755;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.8435;367947;2391.0874;-308331.6;-6867.651;-7208.7866;-5989.9307;833.6472;850.0218;791.51666
5.844;364462.75;3050.1245;-305533.56;-6867.651;-5890.687;-5989.9307;833.6472;786.753;791.51666
5.8445;359541.8;4170.4766;-301497.28;-6867.651;-5890.687;-5989.9307;833.6472;786.753;791.51666
5.845;356475.8;4997.684;-298892.06;-6867.651;-5890.687;-5989.9307;833.6472;786.753;791.51666
5.8455;352232.12;6312.378;-295104.22;-6867.651;-5890.687;-5989.9307;833.6472;786.753;791.51666
5.846;349629.53;7198.8584;-292666.78;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8465;346028.62;8470.794;-289168.25;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.847;343822.5;9241.844;-286957.28;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8475;340741.3;10235.923;-283844.06;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.848;338788.2;10778.93;-281907.7;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8485;336132.38;11405.141;-279545.94;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.849;334343.5;11671.777;-278325.56;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8495;331334.66;12009.339;-276252.53;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.85;329303.78;12224.824;-274955.34;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8505;326142.75;12611.613;-273021.62;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.851;323912.28;12968.566;-271690.22;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8515;320305.94;13756.595;-269557.62;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.852;317692.62;14499.987;-268006.34;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8525;313431.75;15982.053;-265416.72;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.853;310378.4;17204.303;-263492.4;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.8535;305606.03;19315.504;-260329.11;-5639.125;-5890.687;-5989.9307;774.678;786.753;791.51666
5.854;302395.06;20839.766;-258083.81;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.8545;297700.5;23163.082;-254631.98;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.855;294730.56;24656.93;-252347.12;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.8555;290590.6;26698.484;-249046.02;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.856;288056.22;27875.406;-246974.39;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.8565;284590.6;29312.797;-244121.27;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.857;282493.66;30046.28;-242416.81;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.8575;279636.97;30840.021;-240185.72;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.858;277901.47;31202.31;-238915.64;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.8585;275508.25;31579.166;-237305.34;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.859;274023.88;31771.82;-236395.81;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.8595;271946.03;32058.088;-235211.94;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.86;270656.3;32289.738;-234505.97;-5639.125;-5890.687;-5802.6836;774.678;786.753;782.5288
5.8605;268839.6;32751.705;-233517.67;-5639.125;-5190.9873;-5802.6836;774.678;753.1674;782.5288
5.861;267709.8;33151.023;-232880.78;-5639.125;-5190.9873;-5802.6836;774.678;753.1674;782.5288
5.8615;266127.47;33878.793;-231927.9;-5639.125;-5190.9873;-5802.6836;774.678;753.1674;782.5288
5.862;265173.3;34425.164;-231285.75;-5639.125;-5190.9873;-5802.6836;774.678;753.1674;782.5288
5.8625;263947.12;35268.863;-230315.25;-5639.125;-5190.9873;-5802.6836;774.678;753.1674;782.5288
5.863;263260.28;35801.555;-229674.39;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8635;262436.8;36483.39;-228750;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.864;262014.97;36828.5;-228174.45;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8645;261528.92;37155.434;-227392;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.865;261263.52;37248.273;-226928.52;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8655;260876.69;37232.74;-226313.5;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.866;260579.03;37153.44;-225945.05;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8665;259996;37008.48;-225422.9;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.867;259479.69;36944.83;-225071.62;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8675;258464.84;36981.594;-224494.81;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.868;257608.2;37135.625;-224047;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8685;256043.83;37609.64;-223230.8;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.869;254821.56;38100.246;-222571.25;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8695;252783.73;39090.016;-221399.83;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.87;251330.94;39897.664;-220502.34;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.8705;249088.64;41263.93;-219004.12;-4736.197;-5190.9873;-5802.6836;731.33746;753.1674;782.5288
5.871;247605.42;42223.7;-217925.56;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.8715;245484.6;43632.363;-216239.2;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.872;244178.75;44493.055;-215106.64;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.8725;242427.88;45588.03;-213466.05;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.873;241412.75;46158.46;-212451.5;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.8735;240107.75;46757.297;-211106.05;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.874;239366.69;46993.01;-210348.92;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.8745;238411.2;47141.465;-209438.23;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.875;237853.84;47139.652;-208977;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.8755;237094.19;47059.312;-208478.97;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.876;236624.3;46998.996;-208251.78;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.8765;235937.34;46969.406;-208014.4;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.877;235481.1;47021.434;-207891.75;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.8775;234789.23;47233.754;-207710.12;-4736.197;-5190.9873;-4618.323;731.33746;753.1674;725.6795
5.878;234334.34;47462.965;-207568.38;-4736.197;-3799.2947;-4618.323;731.33746;686.36615;725.6795
5.8785;233730.8;47907.797;-207303.53;-4736.197;-3799.2947;-4618.323;731.33746;686.36615;725.6795
5.879;233384.84;48241.633;-207089.62;-4736.197;-3799.2947;-4618.323;731.33746;686.36615;725.6795
5.8795;233025.36;48734.586;-206722.81;-4736.197;-3799.2947;-4618.323;731.33746;686.36615;725.6795
5.88;232883.16;49019.184;-206459.45;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8805;232836.2;49321.305;-206061.98;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.881;232910.4;49415.4;-205810.92;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8815;233141.53;49379.19;-205477.9;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.882;233342.12;49243.594;-205293.33;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8825;233643.33;48910.9;-205075.28;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.883;233800.3;48637.25;-204962.86;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8835;233905.2;48220.84;-204821.39;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.884;233853.23;47983.79;-204726.83;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8845;233546.78;47761.023;-204544.78;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.885;233168.69;47735.32;-204370.16;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8855;232332.44;47918.01;-203987.84;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.886;231629.88;48194.02;-203636.36;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8865;230402.44;48821.51;-202951.14;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.887;229504.02;49355.5;-202390.72;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8875;228115.3;50262.2;-201410.9;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
