Time,L5.Constant Power L5_vab,L6.Constant Power L6_vab,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA
7.926,1012.2548,1068.7902,29246.963,29447.275,-12059.849,435.95178,442.93805,441.91238,50.81986,50320.816,51.235924,0.4072714
7.9265,975.83685,1022.2597,29205.26,29386.719,-11990.144,435.95178,442.93805,441.91238,54.343212,50289.57,54.864914,0.43173984
7.927,905.1901,939.55505,29302.016,29431.104,-11710.327,435.95178,442.93805,441.91238,55.94156,50239.223,56.552814,0.4408945
7.9275,802.3515,823.60724,29465.635,29544.266,-11434.237,435.95178,442.93805,441.91238,55.558186,50207.824,56.2398,0.43440837
7.928,670.989,678.55383,29820.176,29811.707,-10946.887,435.95178,442.93805,441.91238,53.206764,50171.773,53.937054,0.41251868
7.9285,515.86255,509.38843,30100.2,30030.887,-10614.679,435.95178,442.93805,441.71994,48.970417,50157.492,49.726032,0.37599593
7.929,342.8451,322.37592,30531.164,30369.553,-10179.572,435.95178,442.93805,441.71994,42.999477,50154.777,43.755714,0.32614368
7.9295,157.51788,123.814674,30785.24,30570.361,-9972.069,435.95178,442.93805,441.71994,35.50536,50165.395,36.237072,0.26471734
7.93,-33.21789,-78.92414,31071.178,30788.412,-9837.362,435.95178,442.93805,441.71994,26.753239,50197.473,27.436604,0.19392492
7.9305,-222.96603,-279.72156,31164.152,30870.256,-9861.945,435.95178,442.93805,441.71994,17.058561,50242.31,17.670794,0.09796586
7.931,-404.6373,-469.8322,31135.07,30844.062,-10104.245,435.95178,442.93805,441.71994,6.751984,50292.586,7.268944,0.02915125
7.9315,-572.1016,-643.318,31013.102,30737.059,-10368.759,435.95178,442.93805,441.71994,-3.7931895,50326.89,-3.389571,-0.04070078
7.932,-719.17725,-794.00385,30693.268,30464.947,-10868.082,435.95178,442.93805,441.71994,-14.204567,50369.49,-13.929043,-0.10910619
7.9325,-840.99506,-916.6632,30414.18,30232.086,-11227.093,435.95178,442.93805,441.71994,-24.112785,50388.49,-23.975212,-0.17366605
7.933,-933.0976,-1006.90717,29958.328,29856.457,-11725.462,435.95178,442.93805,441.71994,-33.166847,50398.22,-33.17287,-0.23207527
7.9335,-992.1501,-1061.5442,29670.725,29616.953,-11987.53,435.95178,442.93805,441.71994,-41.04604,50391.46,-41.19651,-0.28227443
7.934,-1016.1614,-1078.7062,29326.17,29316.771,-12218.127,435.95178,442.93805,441.71994,-47.471237,50363.68,-47.762157,-0.3224806
7.9345,-1004.1398,-1057.6471,29181.488,29179.084,-12244.515,435.95178,442.93805,441.71994,-52.21486,50335.9,-52.63745,-0.35127294
7.935,-956.7096,-999.2736,29119.414,29094.066,-12090.714,435.95178,442.93805,441.71994,-55.10886,50286.27,-55.649853,-0.367635
7.9355,-875.1986,-905.4329,29182.793,29123.879,-11876.535,435.95178,442.93805,441.71994,-56.050728,50252.344,-56.69274,-0.3709803
7.936,-762.90643,-779.6037,29416.115,29290.049,-11439.227,435.95178,442.93805,441.71994,-55.007107,50207.668,-55.729225,-0.36119884
7.9365,-623.55566,-626.07324,29641.646,29462.686,-11110.974,435.95178,442.93805,441.71994,-52.01494,50186.117,-52.79337,-0.33862737
7.937,-462.18054,-450.49045,30034.42,29764.795,-10636.5625,435.95178,442.93805,441.71994,-47.18025,50170.707,-47.988934,-0.30407935
7.9375,-284.73633,-259.04327,30296.084,29961.643,-10374.63,435.95178,442.93805,441.71994,-40.674286,50173.633,-41.48624,-0.25877324
7.938,-97.11368,-58.61461,30622.28,30193.764,-10129.931,435.95178,442.93805,441.71994,-32.727516,50196.945,-33.5153,-0.20432281
7.9385,93.70857,143.68265,30755.2,30280.75,-10092.144,435.95178,442.93805,441.71994,-23.621433,50222.695,-24.358252,-0.14266567
7.939,281.30206,341.07123,30788.256,30278.947,-10245.517,435.95178,442.93805,441.71994,-13.678611,50272.715,-14.339126,-0.075942755
7.9395,459.17664,526.64526,30701.56,30187.326,-10474.373,435.95178,442.93805,441.71994,-3.2512252,50308.152,-3.812499,-0.0065076025
7.94,620.7809,693.5542,30427.936,29923.016,-10956.699,435.95178,442.93805,441.71994,7.291341,50357.008,6.849057,0.0631521
7.9405,760.5415,835.9802,30170.467,29679.834,-11328.858,436.0514,442.93805,441.71994,17.575905,50382.176,17.268225,0.13058887
7.941,873.3219,948.7766,29725.28,29261.266,-11880.719,436.0514,442.93805,441.71994,27.237572,50404.113,27.07626,0.19339882
7.9415,955.1361,1027.9537,29426.562,28979.525,-12199.926,436.0514,442.93805,441.71994,35.9344,50405.676,35.926037,0.24936569
7.942,1003.2025,1070.8131,29039.293,28610.453,-12541.455,436.0514,442.93805,441.71994,43.358303,50387.67,43.504353,0.29649553
7.9425,1015.8322,1075.7351,28847.762,28422.74,-12659.164,436.0514,443.0819,441.71994,49.246315,50364.65,49.54316,0.33312714
7.943,992.4792,1042.6793,28696.44,28257.928,-12652.474,436.0514,443.0819,441.71994,53.389866,50318.348,53.828373,0.3579703
7.9435,933.81714,972.55206,28700.871,28236.924,-12524.45,436.0514,443.0819,441.71994,55.64216,50283.527,56.20851,0.3701389
7.944,842.1611,868.0176,28865.88,28337.383,-12175.789,436.0514,443.0819,441.71994,55.923428,50233.12,56.599377,0.3692037
7.9445,720.5235,732.59705,29065.84,28481.299,-11873.008,436.0514,443.0819,441.71994,54.223694,50204.68,54.987118,0.35518745
7.945,573.4294,571.3209,29456.697,28777.037,-11382.85,436.0514,443.0819,441.71994,50.603184,50176.043,51.428802,0.32859957
7.9455,405.7938,389.67398,29741.818,28999.611,-11078.997,436.0514,443.0819,441.64142,45.19012,50168.527,46.05034,0.29036584
7.946,224.10321,194.35141,30147.248,29319.127,-10729.354,436.0514,443.0819,441.64142,38.176292,50176.64,39.042137,0.24186186
7.9465,34.510807,-7.768337,30366.35,29491.312,-10599.485,436.0514,443.0819,441.64142,29.810137,50193.973,30.652166,0.1848008
7.947,-156.20033,-209.51523,30567.871,29641.232,-10594.214,436.0514,443.0819,441.64142,20.388018,50235.11,21.177387,0.12120469
7.9475,-341.45096,-403.8562,30592.32,29654.281,-10717.199,436.0514,443.0819,441.64142,10.243674,50267.3,10.953106,0.053319927
7.948,-514.45685,-583.86835,30472.318,29537.637,-11061.683,436.0514,443.0819,441.64142,-0.26293203,50316.613,0.34085447,-0.016446996
7.9485,-669.3933,-743.18787,30292.45,29378.46,-11367.393,436.0514,443.0819,441.64142,-10.760798,50346.01,-10.282585,-0.08563149
7.949,-800.6614,-876.20905,29909.676,29052.305,-11873.5205,436.0514,443.0819,441.64142,-20.877478,50376.46,-20.54268,-0.1517823
7.9495,-903.59436,-978.21497,29615.42,28802.486,-12199.632,436.0514,443.0819,441.64142,-30.254637,50385.977,-30.075762,-0.21256605
7.95,-974.568,-1045.6643,29188.758,28432.55,-12598.386,436.0514,443.0819,441.64142,-38.56005,50380.816,-38.544407,-0.26582995
7.9505,-1011.02826,-1076.122,28951.229,28218.879,-12768.706,436.0514,443.0819,441.64142,-45.49955,50365.45,-45.64892,-0.30968642
7.951,-1011.77454,-1068.5463,28715.113,27989.223,-12843.374,436.0514,443.0819,441.64142,-50.827312,50326.375,-51.137863,-0.34257963
7.9515,-976.52277,-1023.0961,28655.645,27916.0,-12766.303,436.0514,443.0819,441.64142,-54.35459,50293.61,-54.816967,-0.36334702
7.952,-906.8721,-941.5296,28722.818,27939.43,-12477.155,436.0514,443.0819,441.64142,-55.956463,50241.88,-56.556057,-0.37125587
7.9525,-804.9557,-826.514,28865.262,28039.328,-12193.184,436.0514,443.0819,441.64142,-55.576134,50209.85,-56.29356,-0.36601946
7.953,-674.9345,-682.295,29193.162,28290.746,-11691.136,436.0514,443.0819,441.64142,-53.2271,50172.637,-54.03877,-0.34783077
7.9535,-520.69183,-513.8033,29461.016,28500.037,-11349.859,436.0514,443.0819,441.64142,-48.992577,50158.188,-49.871315,-0.3173189
7.954,-348.06592,-327.13055,29878.062,28823.705,-10902.828,436.0514,443.0819,441.64142,-43.022583,50155.668,-43.93898,-0.2755794
7.9545,-163.06029,-128.84604,30130.23,29012.328,-10684.81,436.0514,443.0819,441.64142,-35.528584,50167.004,-36.45157,-0.22407997
7.955,27.711102,73.91611,30411.168,29208.201,-10529.246,436.0514,443.0819,441.64142,-26.776052,50201.707,-27.674124,-0.16465636
7.9555,217.63734,274.20428,30502.023,29262.334,-10552.542,436.0514,443.0819,441.64142,-17.075012,50233.125,-17.917242,-0.09938825
7.956,399.78848,464.72577,30488.682,29211.703,-10772.92,436.0514,443.0819,441.64142,-6.769129,50286.707,-7.526265,-0.030612363
7.9565,567.92426,638.9003,30371.537,29090.598,-11024.422,436.0514,443.0819,441.64142,3.7765508,50321.688,3.1310713,0.039259966
7.957,715.8878,790.4458,30080.596,28797.336,-11501.293,436.0514,443.0819,441.64142,14.188447,50366.105,13.677605,0.10773942
7.9575,838.5094,914.059,29828.91,28551.064,-11842.668,435.79242,443.0819,441.64142,24.097752,50386.17,23.740082,0.17241418
7.958,931.4284,1005.26544,29421.58,28155.594,-12314.577,435.79242,443.0819,441.64142,33.153435,50398.477,32.962353,0.23097658
7.9585,991.364,1060.916,29168.541,27908.94,-12562.237,435.79242,443.0819,441.64142,41.034718,50393.734,41.018295,0.28137326
7.959,1016.21906,1079.0237,28872.576,27614.266,-12778.504,435.79242,443.0819,441.64142,47.46242,50369.066,47.62226,0.32180643
7.9595,1005.01904,1058.8594,28758.424,27490.629,-12801.581,435.79242,442.83755,441.64142,52.208843,50343.04,52.540825,0.35084787
7.96,958.42914,1001.2873,28741.094,27437.273,-12649.402,435.79242,442.83755,441.64142,55.105865,50296.137,55.59991,0.36746916
7.9605,877.79156,908.18726,28831.77,27489.531,-12439.277,435.79242,442.83755,441.64142,56.05085,50263.867,56.691242,0.37107915
7.961,766.147,783.055,29100.725,27683.156,-12005.966,435.79242,442.83755,441.64142,55.010323,50221.78,55.77621,0.36155796
7.9615,627.31165,630.07587,29346.045,27870.244,-11677.081,435.79242,442.83755,441.64142,52.021145,50201.62,52.887196,0.339231
7.962,466.22464,454.94537,29762.86,28192.12,-11203.742,435.79242,442.83755,441.64142,47.1892,50187.99,48.126442,0.30490357
7.9625,288.59854,263.60104,30037.92,28406.215,-10945.873,435.79242,442.83755,441.64142,40.685677,50190.992,41.662434,0.25977543
7.963,101.04346,63.113594,30383.326,28674.402,-10705.683,435.79242,442.83755,441.4945,32.740925,50213.35,33.72397,0.20546548
7.9635,-90.07571,-139.57913,30537.756,28791.71,-10666.482,435.79242,442.83755,441.4945,23.636118,50237.855,24.591652,0.14388582
7.964,-277.6657,-337.2806,30611.328,28842.924,-10801.21,435.79242,442.83755,441.4945,13.694301,50285.44,14.589306,0.07722436
7.9645,-455.70853,-523.03827,30546.34,28786.436,-11009.038,435.79242,442.83755,441.4945,3.2673812,50319.504,4.070621,0.007827166
7.965,-617.544,-690.2345,30290.982,28572.941,-11453.006,435.79242,442.83755,441.4945,-7.2746844,50366.316,-6.591528,-0.061834794
7.9655,-757.62085,-833.0478,30034.506,28358.867,-11803.026,435.79242,442.83755,441.4945,-17.559645,50390.535,-17.020985,-0.1293156
7.966,-870.9138,-946.3644,29580.465,27972.404,-12336.389,435.79242,442.83755,441.4945,-27.222574,50410.96,-26.848047,-0.19221273
7.9665,-953.4234,-1026.22,29263.742,27702.658,-12652.461,435.79242,442.83755,441.4945,-35.921204,50412.137,-35.724934,-0.24831136
7.967,-1002.2474,-1069.8412,28842.414,27333.037,-13000.495,435.79242,442.83755,441.4945,-43.347374,50394.137,-43.337452,-0.29561642
7.9675,-1015.5032,-1075.6384,28624.887,27136.71,-13121.426,435.79242,442.83755,441.4945,-49.238052,50370.914,-49.416233,-0.3324628
7.968,-992.9314,-1043.489,28440.494,26952.912,-13114.263,435.79242,442.83755,441.4945,-53.38456,50324.438,-53.746117,-0.35754728
7.9685,-935.1524,-974.3859,28422.064,26915.549,-12986.643,435.79242,442.83755,441.4945,-55.640015,50289.33,-56.173866,-0.36997926
7.969,-844.5553,-870.8219,28550.943,26989.904,-12639.462,435.79242,442.83755,441.4945,-55.924534,50238.445,-56.613552,-0.36931697
7.9695,-723.71906,-736.197,28726.574,27117.818,-12336.362,435.79242,442.83755,441.4945,-54.228004,50209.45,-55.049557,-0.3555708
7.97,-577.3589,-575.5524,29085.16,27392.66,-11843.275,435.79242,442.83755,441.4945,-50.61054,50180.32,-51.5373,-0.32923752
7.9705,-410.48093,-394.3632,29355.227,27601.26,-11533.361,435.79242,442.83755,441.4945,-45.200287,50172.56,-46.20108,-0.29123846
7.971,-229.10689,-199.34253,29746.422,27897.855,-11171.771,435.79242,442.83755,441.4945,-38.18889,50179.89,-39.229744,-0.24293667
7.9715,-39.519993,2.7543483,29961.908,28052.408,-11030.708,435.79242,442.83755,441.4945,-29.8247,50197.684,-30.870018,-0.18603157
7.972,151.37276,204.70068,30157.824,28179.87,-11001.514,435.79242,442.83755,441.4945,-20.404043,50238.996,-21.417778,-0.12254695
7.9725,337.11624,399.48108,30191.34,28181.1,-11105.94,435.79242,442.83755,441.4945,-10.260572,50271.973,-11.207539,-0.054719854
7.973,510.8264,580.08545,30083.488,28050.203,-11424.053,435.79242,442.83755,441.4945,0.24633639,50324.08,-0.60063505,0.015044428
7.9735,666.52124,740.2225,29916.584,27882.658,-11715.277,435.79242,442.83755,441.4945,10.744545,50355.426,10.02754,0.084287226
7.974,798.6138,874.1339,29567.393,27543.012,-12205.792,435.79242,442.83755,441.4945,20.862116,50390.64,20.300833,0.15054315
7.9745,902.3553,977.11346,29300.87,27285.752,-12527.811,435.79242,442.83755,441.4945,30.240711,50402.688,29.855955,0.21147648
7.975,974.17,1045.5121,28913.229,26908.547,-12929.993,435.89758,442.83755,441.4945,38.54829,50402.36,38.354115,0.26492336
7.9755,1011.41974,1076.8792,28698.883,26695.102,-13108.563,435.89758,442.83755,441.4945,45.49011,50389.62,45.494873,0.30899546
7.976,1012.9062,1070.1562,28491.273,26475.535,-13201.485,435.89758,442.83755,441.4945,50.820522,50354.992,51.025524,0.342129
7.9765,978.49725,1025.4954,28447.62,26412.0,-13137.362,435.89758,442.83755,441.4945,54.35071,50324.984,54.750328,0.36314878
7.977,909.5382,944.58716,28537.027,26450.654,-12865.917,435.89758,442.89755,441.4945,55.95561,50276.863,56.53745,0.37131357
7.9775,808.1518,830.12573,28690.547,26558.523,-12592.288,435.89758,442.89755,441.4945,55.57837,50246.773,56.32364,0.36632657
7.978,678.3862,686.368,29033.174,26816.42,-12103.957,435.89758,442.89755,441.4945,53.23236,50211.754,54.11648,0.34837568
7.9785,524.4312,518.1864,29308.098,27029.383,-11769.219,435.89758,442.89755,441.4945,49.000683,50198.473,49.994072,0.31808278
7.979,351.93643,331.78735,29733.14,27361.158,-11332.3125,435.89758,442.89755,441.4945,43.03324,50196.42,44.102314,0.2765391
7.9795,167.2255,133.58044,29990.438,27560.508,-11123.11,435.89758,442.89755,441.4945,35.541424,50207.816,36.649452,0.22520067
7.98,-23.44981,-69.2307,30276.39,27778.832,-10983.681,435.89758,442.89755,441.48853,26.790623,50240.2,27.899754,0.16590069
7.9805,-213.40596,-270.4032,30382.947,27861.553,-11005.47,435.89758,442.89755,441.48853,17.102922,50282.03,18.169329,0.08567123
7.981,-395.67938,-461.33273,30374.55,27849.22,-11237.727,435.89758,442.89755,441.48853,6.809423,50333.49,7.785049,0.027236518
7.9815,-564.10486,-635.9703,30265.2,27757.225,-11491.439,435.89758,442.89755,441.48853,-3.7238693,50367.402,-2.874195,-0.032161552
7.982,-712.67096,-788.0877,29974.34,27514.002,-11964.453,435.89758,442.89755,441.48853,-14.126419,50409.836,-13.432299,-0.09042889
7.9825,-836.08356,-912.3748,29719.629,27306.236,-12301.401,435.89758,442.89755,441.48853,-24.029497,50428.535,-23.514996,-0.14550939
7.983,-929.94556,-1004.37067,29309.219,26974.973,-12761.908,435.89758,442.89755,441.48853,-33.08364,50438.35,-32.765427,-0.19543995
7.9835,-990.8833,-1060.8834,29057.607,26768.504,-12995.136,435.89758,442.89755,441.48853,-40.96859,50432.543,-40.856445,-0.23847044
7.984,-1016.70154,-1079.7759,28776.611,26524.926,-13174.228,435.89758,442.89755,441.48853,-47.40554,50407.516,-47.50113,-0.2730454
7.9845,-1006.45874,-1060.3568,28678.588,26429.8,-13159.662,435.89758,442.89755,441.48853,-52.16735,50381.242,-52.464554,-0.29795977
7.985,-960.654,-1003.50586,28689.096,26414.969,-12935.231,435.89758,442.89755,441.48853,-55.0855,50334.562,-55.571075,-0.31232804
7.9855,-880.4497,-910.90247,28803.754,26493.469,-12669.794,435.89758,442.89755,441.48853,-56.057,50303.17,-56.71076,-0.315637
7.986,-769.25397,-786.10706,29123.162,26733.652,-12156.067,435.89758,442.89755,441.48853,-55.04742,50263.03,-55.843185,-0.30777308
7.9865,-630.7901,-633.13556,29412.412,26958.857,-11775.967,435.89758,442.89755,441.48853,-52.092518,50244.754,-52.9991,-0.2890053
7.987,-469.89746,-457.72916,29905.697,27348.012,-11224.2295,435.89758,442.89755,441.48853,-47.29659,50235.293,-48.279205,-0.2600034
7.9875,-292.04214,-265.9273,30239.229,27608.643,-10909.117,435.89758,442.89755,441.48853,-40.829346,50242.113,-41.85053,-0.22178523
7.988,-103.77338,-64.79713,30680.11,27944.41,-10576.297,435.89758,442.89755,441.48853,-32.91903,50270.703,-33.94063,-0.17571709
7.9885,88.263466,138.75081,30898.77,28105.99,-10469.693,435.89758,442.89755,441.48853,-23.845562,50299.473,-24.829433,-0.123413086
7.989,277.24652,337.37387,31082.568,28227.092,-10496.7295,435.89758,442.89755,441.48853,-13.929128,50353.47,-14.8391075,-0.066750094
7.9895,456.24265,524.25146,31094.615,28221.299,-10632.83,435.89758,442.89755,441.48853,-3.5204198,50392.402,-4.3238754,-0.007694376
7.99,619.19806,692.4791,30980.396,28090.973,-10973.909,435.89758,442.89755,441.48853,7.012425,50447.83,6.344389,0.05162129
7.9905,760.3289,836.25366,30819.68,27936.865,-11254.985,435.89758,442.89755,441.48853,17.297712,50478.094,16.788118,0.1091269
7.991,874.4907,950.3701,30524.943,27646.791,-11680.523,435.89758,442.89755,441.48853,26.971703,50508.395,26.637636,0.1627662
7.9915,957.61847,1030.7417,30322.537,27445.324,-11922.761,435.89758,442.89755,441.48853,35.69226,50516.133,35.54437,0.21064323
7.992,1006.798,1074.6943,30073.258,27188.928,-12157.321,436.55905,442.89755,441.48853,43.15168,50508.438,43.193295,0.251074
7.9925,1020.33246,1080.4362,29974.158,27076.252,-12202.341,436.55905,442.89755,441.48853,49.085957,50491.66,49.313175,0.28260943
7.993,997.68616,1047.9213,29959.219,27030.89,-12081.633,436.55905,442.89755,441.48853,53.28569,50454.555,53.687695,0.30414277
7.9935,939.5087,978.1743,30051.84,27093.045,-11875.849,436.55905,442.89755,441.48853,55.602226,50425.535,56.162,0.31490272
7.994,847.9053,873.6774,30341.203,27320.498,-11408.455,436.55905,443.77994,441.48853,55.95384,50383.33,56.648537,0.314511
7.9945,726.15656,738.10065,30623.867,27547.154,-11024.183,436.55905,443.77994,441.48853,54.327995,50360.465,55.130077,0.30297035
7.995,578.9313,576.392,31140.861,27960.176,-10412.831,436.55905,443.77994,441.48853,50.782295,50339.617,51.660233,0.28070676
7.9955,410.96667,394.116,31515.482,28259.438,-10029.257,436.55905,443.77994,441.48853,45.441845,50337.406,46.362026,0.24848844
7.996,228.55229,197.99777,32050.62,28690.078,-9564.269,436.55905,443.77994,441.48853,38.49567,50352.453,39.4229,0.20748232
7.9965,37.830906,-5.3666844,32354.291,28935.361,-9359.609,436.55905,443.77994,441.48853,30.188845,50374.887,31.088451,0.15912062
7.997,-154.25168,-208.4744,32686.389,29198.875,-9241.208,436.55905,443.77994,442.71573,20.81515,50423.28,21.653694,0.105118886
7.9975,-340.9208,-404.22668,32804.883,29288.71,-9288.495,436.55905,443.77994,442.71573,10.7060995,50461.445,11.452516,0.04739853
7.998,-515.4263,-585.59045,32809.445,29283.879,-9520.595,436.55905,443.77994,442.71573,0.21864337,50518.426,0.8456528,-0.011990571
7.9985,-671.647,-746.1898,32715.0,29197.867,-9753.856,436.55905,443.77994,442.71573,-10.276113,50552.832,-9.790223,-0.07096036
7.999,-804.1258,-880.42004,32457.418,28979.566,-10157.025,436.55905,443.77994,442.71573,-20.408346,50590.97,-20.08018,-0.12742113
7.9995,-908.16327,-983.4605,32241.027,28801.225,-10419.475,436.55905,443.77994,442.71573,-29.819374,50604.805,-29.659428,-0.17937739
8.0,-980.03125,-1051.6438,31915.607,28537.78,-10731.1045,436.55905,443.77994,442.71573,-38.17636,50606.453,-38.188915,-0.22498064
8.0005,-1017.16205,-1082.6261,31744.67,28395.674,-10846.214,436.55905,443.77994,442.71573,-45.18442,50594.953,-45.366783,-0.26263508
8.001,-1018.3576,-1075.2136,31605.45,28273.586,-10836.462,436.55905,443.77994,442.71573,-50.59553,50561.38,-50.93911,-0.2909845
8.0015,-983.3033,-1029.6329,31611.408,28270.12,-10699.45,436.55905,443.77994,442.71573,-54.218723,50532.195,-54.708313,-0.30903137
8.002,-913.5309,-947.6849,31782.824,28394.365,-10311.254,436.55905,443.77994,442.71573,-55.925793,50484.4,-56.54121,-0.31613922
8.0025,-811.2181,-832.0338,31998.324,28560.727,-9957.854,436.55905,443.77994,442.71573,-55.656487,50454.97,-56.37291,-0.312053
8.003,-680.15063,-687.00696,32437.87,28911.543,-9352.027,436.55905,443.77994,442.71573,-53.420246,50421.965,-54.209385,-0.29692236
8.0035,-524.8482,-517.3749,32778.16,29189.912,-8944.0,436.55905,443.77994,442.71573,-49.296192,50410.906,-50.127182,-0.27126893
8.004,-351.2707,-329.3863,33302.684,29621.992,-8400.502,436.55905,443.77994,442.71573,-43.429893,50412.652,-44.2706,-0.23600914
8.0045,-164.94698,-129.69115,33626.81,29886.064,-8119.4326,436.55905,443.77994,442.71573,-36.028954,50425.957,-36.847263,-0.19238478
8.005,27.14389,74.57127,34017.996,30193.148,-7868.4507,436.55905,443.77994,442.71573,-27.354567,50461.746,-28.119787,-0.14196345
8.0055,218.50273,276.32974,34190.74,30317.375,-7826.445,436.55905,443.77994,442.71573,-17.713463,50494.34,-18.397032,-0.086485766
8.006,402.1635,468.14597,34297.418,30370.764,-7946.117,436.55905,443.77994,442.71573,-7.4466558,50549.566,-8.023163,-0.027966464
8.0065,571.60236,643.4925,34266.92,30320.13,-8130.4033,436.55905,443.77994,442.71573,3.083601,50585.52,2.6347005,0.031562485
8.007,720.5892,795.92957,34087.35,30137.469,-8506.272,436.55905,443.77994,442.71573,13.504598,50630.406,13.199647,0.08996423
8.0075,844.10547,920.2007,33914.867,29966.945,-8780.341,436.55905,443.77994,442.71573,23.448627,50651.234,23.297077,0.14518723
8.008,937.60913,1011.9014,33630.98,29686.885,-9150.193,436.55905,443.77994,442.71573,32.563934,50663.645,32.569935,0.19527769
8.0085,997.8008,1067.554,33456.723,29515.072,-9327.313,436.55905,443.77994,442.71573,40.52823,50658.55,40.690018,0.23844066
8.009,1022.5888,1085.4315,33282.473,29330.42,-9433.81,438.34518,443.77994,442.71573,47.06046,50633.117,47.369946,0.27316415
8.0095,1011.01434,1064.7164,33255.375,29280.484,-9379.363,438.34518,443.77994,442.71573,51.929436,50605.996,52.37328,0.29820815
8.01,963.8116,1006.20337,33366.18,29342.043,-9104.495,438.34518,443.77994,442.71573,54.96335,50558.004,55.523014,0.31269163
8.0105,882.22205,911.9518,33545.22,29476.096,-8807.0625,438.34518,443.77994,442.71573,56.054817,50525.2,56.707447,0.31609473
8.011,769.4707,785.38293,33956.746,29796.568,-8238.427,438.34518,445.43134,442.71573,55.165333,50481.66,55.884808,0.3083062
8.0115,629.2532,630.8678,34304.547,30071.432,-7819.364,438.34518,445.43134,442.71573,52.32626,50460.145,53.084198,0.28959054
8.012,466.6647,454.12283,34880.156,30529.514,-7207.991,438.34518,445.43134,442.71573,47.6381,50444.62,48.404762,0.26062718
8.0125,287.41635,261.04758,35259.168,30834.465,-6855.563,438.34518,445.43134,442.71573,41.266277,50447.375,42.012085,0.22242318
8.013,98.526764,59.02238,35761.79,31238.936,-6473.138,438.34518,445.43134,442.71573,33.436073,50470.15,34.132202,0.1763583
8.0135,-94.10447,-145.21066,36017.297,31445.299,-6340.4995,438.34518,445.43134,442.71573,24.42447,50496.332,25.04447,0.124050304
8.014,-283.26657,-344.23538,36242.53,31626.96,-6337.3667,438.34518,445.43134,442.71573,14.5494795,50545.094,15.070344,0.067347236
8.0145,-462.51135,-531.0493,36286.79,31652.863,-6455.66,438.34518,445.43134,444.54456,4.1605678,50580.25,4.562819,0.008265209
8.015,-625.45355,-698.9704,36195.637,31559.389,-6768.2397,438.34518,445.43134,444.54456,-6.3750696,50628.17,-6.1056123,-0.051101018
8.0155,-766.1748,-842.1324,36046.555,31425.738,-7029.1274,438.34518,445.43134,444.54456,-16.685736,50652.867,-16.558544,-0.10866592
8.016,-879.7042,-955.39874,35737.004,31162.94,-7424.611,438.34518,445.43134,444.54456,-26.407013,50673.223,-26.42572,-0.16237149
8.0165,-962.06024,-1034.895,35515.664,30978.076,-7646.8994,438.34518,445.43134,444.54456,-35.195053,50674.17,-35.357277,-0.21034846
8.017,-1010.361,-1077.6754,35237.074,30740.1,-7852.283,438.34518,445.43134,444.54456,-42.7391,50655.945,-43.03741,-0.25086454
8.0175,-1022.7418,-1082.316,35117.883,30633.771,-7876.133,438.34518,445.43134,444.54456,-48.772892,50631.793,-49.194298,-0.2825062
8.018,-998.9647,-1048.6383,35079.926,30587.516,-7720.09,438.34518,445.43134,444.54456,-53.082935,50583.883,-53.61003,-0.3041446
8.0185,-939.6428,-977.6266,35160.938,30643.623,-7490.483,438.34518,445.43134,444.54456,-55.51713,50548.062,-56.128326,-0.31501153
8.019,-847.34314,-872.1357,35440.37,30858.67,-6993.267,438.34518,445.43134,444.54456,-55.98933,50495.895,-56.660038,-0.31473
8.0195,-724.7363,-735.56683,35715.973,31076.13,-6593.376,438.34518,445.43134,444.54456,-54.48289,50467.05,-55.186287,-0.30329832
8.02,-576.6198,-573.06366,36217.91,31476.365,-5963.058,438.34518,445.43134,444.54456,-51.050987,50438.902,-51.7593,-0.28113315
8.0205,-407.86304,-390.10483,36577.324,31763.746,-5569.662,438.34518,445.43134,444.54456,-45.815075,50431.95,-46.500374,-0.24900323
8.021,-224.53465,-193.36002,37091.117,32172.824,-5089.276,438.34518,445.43134,444.54456,-38.959923,50440.3,-39.595634,-0.20806816
8.0215,-33.27579,10.276373,37380.58,32399.69,-4874.98,438.34518,445.43134,444.54456,-30.72791,50457.887,-31.289148,-0.15974902
8.022,158.82057,213.44441,37684.926,32629.447,-4744.2466,438.34518,445.43134,444.54456,-21.41023,50498.23,-21.87549,-0.105793774
8.0225,345.4847,409.18314,37785.58,32697.023,-4785.385,438.34518,445.43134,444.54456,-11.335656,50530.516,-11.687571,-0.0480721
8.023,519.9501,590.3116,37782.105,32663.395,-5015.83,438.34518,445.43134,444.54456,-0.86076295,50579.527,-1.0860012,0.0113352
8.0235,676.0611,750.5986,37685.008,32559.434,-5253.2427,438.34518,445.43134,444.54456,9.644815,50608.414,9.553996,0.0703568
8.024,808.11774,884.1837,37435.016,32315.475,-5666.392,438.34518,445.43134,444.54456,19.809286,50639.324,19.85585,0.12687577
8.0245,911.4905,986.3936,37231.57,32122.92,-5934.5728,438.34518,445.43134,444.54456,29.273975,50648.582,29.454926,0.17890231
