Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.POWER_S,measurement6.Three-phase Meter6.POWER_S
8.9,-767040.8,-875665.3,-642778.2,532.34827,648.70636,479.91766,33.058754,33.782352,-13.196264,92589.336,74019.75,123311.266
8.9005,-765069.06,-866993.25,-644068.9,532.34827,648.70636,479.91766,23.53972,25.477072,-24.79535,93331.695,74632.23,124227.65
8.901,-763784.8,-860983.75,-645153.2,532.34827,648.70636,479.91766,13.270998,16.358694,-35.32887,93883.31,75103.625,124902.37
8.9015,-762090.6,-851915.1,-647232.94,532.34827,648.70636,479.91766,2.5785253,6.717862,-44.344166,94814.98,75919.7,126037.234
8.902,-761182.25,-845979.44,-648934,532.34827,648.70636,479.91766,-8.19745,-3.1377008,-51.453724,95509.99,76537.65,126859.46
8.9025,-760185.2,-837381.94,-651897.2,532.34827,648.70636,479.91766,-18.714983,-12.895878,-56.352493,96669.625,77568.27,128198.195
8.903,-759743.7,-831858.3,-654068.75,532.34827,648.70636,479.91766,-28.63963,-22.244928,-58.82983,97512.46,78315.21,129140.71
8.9035,-759293,-823785.4,-657437.3,532.34827,648.70636,479.91766,-37.655197,-30.886894,-58.77934,98863.88,79503.25,130629.305
8.904,-759030.5,-818436.8,-659629.94,532.34827,648.70636,479.91766,-45.475197,-38.546364,-56.20328,99808.695,80326.9,131655.39
8.9045,-758468.6,-810230.3,-662618.25,532.34827,648.70636,479.91766,-51.850746,-44.979195,-51.212456,101268.086,81586.17,133245.11
8.905,-757845.6,-804506.4,-664285.1,532.34827,648.70636,479.91766,-56.578396,-49.980576,-44.02138,102257.586,82431.62,134309.98
8.9055,-756342.3,-795337.56,-666142.7,532.34827,648.70636,479.91766,-59.508232,-53.3902,-34.93914,103750.81,83697.43,135899.6
8.906,-754883.1,-788737,-666908.75,532.34827,648.70636,479.91766,-60.54626,-55.09994,-24.356365,104745.52,84538.234,136952.84
8.9065,-751948.7,-777984.5,-667359.94,532.34827,648.70636,479.91766,-59.659126,-55.054585,-12.727276,106236.15,85800.83,138538.61
8.907,-749513.44,-770223.6,-667254.56,532.34827,648.70636,479.91766,-56.87518,-53.2553,-0.5518799,107231.9,86650.45,139598.28
8.9075,-745226.44,-757747.56,-666651.7,532.34827,648.70636,479.91766,-52.281673,-49.75947,11.646574,108740.59,87953.16,141192.45
8.908,-742020.6,-748949.44,-666067.94,532.34827,648.70636,699.7999,-46.02538,-44.677494,23.343948,109763.48,88850,142276.36
8.9085,-736853.06,-735222.94,-665106.4,758.0713,648.70636,699.7999,-38.304417,-38.17169,34.03763,111339.92,90251.234,143942.39
8.909,-733255.2,-725832.25,-664490.1,758.0713,648.70636,699.7999,-29.36392,-30.448517,43.26821,112423.4,91226.75,145087.97
8.9095,-727744.3,-711558.3,-663671.7,758.0713,648.70636,699.7999,-19.488615,-21.75463,50.639156,114102.07,92751.445,146862.17
8.91,-724058.2,-701988.3,-663192.44,758.0713,648.70636,699.7999,-8.991675,-12.366061,55.83373,115255.77,93803.55,148074.86
8.9105,-718455.9,-687600.25,-662494.6,758.0713,648.70636,699.7999,1.7923608,-2.5822258,58.629135,117028.695,95419.41,149924.1
8.911,-714638.1,-677957.7,-661955.94,758.0713,648.70636,699.7999,12.520933,7.2851877,58.90522,118230.42,96509.67,151163.23
8.9115,-708657.8,-663275.9,-660830.9,758.0713,648.70636,699.7999,22.853046,16.921408,56.650314,120045.38,98141.6,153031.75
8.912,-704374.1,-653230.5,-659727.94,758.0713,648.70636,699.7999,32.45949,26.020102,51.961437,121252.98,99215.98,154273.08
8.9125,-697327.1,-637539.7,-657311.7,758.0713,923.0691,699.7999,41.034855,34.290535,45.04024,123042.38,100790.99,156130.19
8.913,-692111.2,-626539.6,-655078.9,758.0713,923.0691,699.7999,48.306152,41.46949,36.184242,124215.28,101812.79,157346.67
8.9135,-683373.4,-609034,-650687.7,758.0713,923.0691,699.7999,54.04176,47.32745,25.774122,125941.48,103304.9,159135.78
8.914,-676887.56,-596608.2,-647065.4,758.0713,923.0691,699.7999,58.05905,51.678177,14.257307,127072.67,104278.766,160311.81
8.9145,-666164.06,-576775.2,-640700.5,758.0713,923.0691,699.7999,60.23012,54.382534,2.1290374,128751.57,105727.96,162073.52
8.915,-658405.6,-562778.2,-635950.75,758.0713,923.0691,699.7999,60.48526,55.353924,-10.089508,129869.42,106700.53,163250.9
8.9155,-646027.3,-540731.3,-628311.8,758.0713,923.0691,699.7999,58.816753,54.56168,-21.874208,131563.95,108195.09,165026.86
8.916,-637403.9,-525455.8,-623030.44,758.0713,923.0691,699.7999,55.276505,52.03003,-32.718044,132718.3,109228.35,166241.84
8.9165,-624135.2,-501932.88,-615075.5,758.0713,923.0691,699.7999,49.977764,47.840263,-42.155163,134507.62,110850.33,168116.27
8.917,-615176.6,-485994.8,-609866,758.0713,923.0691,699.7999,43.088345,42.12508,-49.7802,135743.72,111983.625,169414.72
8.9175,-601726.94,-461932.06,-602312.7,758.0713,923.0691,699.7999,34.82756,35.06718,-55.265648,137668.33,113758.96,171422.66
8.918,-592815.9,-445869.12,-597462.7,758.0713,923.0691,699.7999,25.45815,26.890709,-58.375954,138992.62,114984.17,172790.75
8.9185,-579494.3,-421787.3,-590372.25,758.0713,923.0691,699.7999,15.277433,17.856428,-58.97784,141028.27,116863.38,174868.28
8.919,-570606.94,-405718.56,-585659.9,758.0713,923.0691,699.7999,4.610137,8.252314,-57.04556,142404.88,118128.6,176263.52
8.9195,-557098.7,-381465.1,-578355,758.0713,923.0691,699.7999,-6.2044616,-1.6147406,-52.662373,144480.02,120016.79,178352.23
8.92,-547840.56,-365094.6,-573160.56,758.0713,923.0691,699.7999,-16.822891,-11.431972,-46.016865,145856.3,121255.99,179734.1
8.9205,-533344,-339997.7,-564616.3,758.0713,923.0691,699.7999,-26.907295,-20.885437,-37.39482,147889.33,123069.17,181787.52
8.921,-523151.6,-322772.22,-558293.75,758.0713,923.0691,699.7999,-36.135906,-29.6739,-27.166904,149220.12,124243.74,183128.97
8.9215,-506930.62,-295981.2,-547748.1,758.0713,923.0691,699.7999,-44.215908,-37.516747,-15.772755,151176.72,125961.586,185103.39
8.922,-495453.4,-277410.56,-540011.5,758.0713,923.0691,699.7999,-50.889214,-44.16445,-3.7021081,152460.8,127086.445,186403.67
8.9225,-477249.72,-248452.5,-527463.56,758.0713,923.0691,699.7999,-55.943817,-49.404842,8.525937,154372,128767.61,188350.2
8.923,-464508.28,-228465.84,-518587.22,758.0713,923.0691,699.7999,-59.218975,-53.070297,20.386612,155650.31,129901.03,189657.8
8.9235,-444667.7,-197657.11,-504768.9,758.0713,923.0691,699.7999,-60.609676,-55.04475,31.369913,157597.11,131648.5,191632.52
8.924,-431099.28,-176718.98,-495396.88,758.0713,923.0691,699.7999,-60.072308,-55.26414,41.003983,158927.94,132858.66,192982.39
8.9245,-410496.22,-144975.8,-481391.7,758.0713,923.0691,699.7999,-57.623207,-53.72225,48.874863,160989.45,134755.88,195066.42
8.925,-396734.7,-123737.23,-472223.4,758.0713,923.0691,699.7999,-53.340546,-50.467724,54.644592,162412.33,136076.4,196502.4
8.9255,-376245.16,-91968.17,-458836.8,758.0713,923.0691,1113.93,-47.36071,-45.604355,58.065517,164614.67,138129.8,198700.62
8.926,-362754.4,-70931.61,-450141.8,758.0713,923.0691,1113.93,-39.873543,-39.287186,58.99088,166117.66,139534.78,200186.5
8.9265,-342736.03,-39671.797,-437295.6,1180.0336,923.0691,1113.93,-31.117474,-31.717419,57.381313,168402.67,141663.8,202411.67
8.927,-329443.62,-19023.91,-428732.12,1180.0336,923.0691,1113.93,-21.371151,-23.136992,53.306175,169930.58,143078.33,203888.08
8.9275,-309367,11795.841,-415628.3,1180.0336,923.0691,1113.93,-10.944574,-13.81854,46.94088,172196.25,145159.28,206064.2
8.928,-295753.28,32384.432,-406556.94,1180.0336,923.0691,1113.93,-0.17000934,-4.0597486,38.559273,173675.17,146504.72,207478.6
8.9285,-274770.9,63641.11,-392182.34,1180.0336,923.0691,1113.93,10.610215,5.8283477,28.521767,175823.11,148441.81,209543.42
8.929,-260256.28,84894.77,-381963.6,1180.0336,923.0691,1113.93,21.052485,15.530131,17.259933,177205.23,149676.56,210872.97
8.9295,-237565.11,117613.07,-365566.97,1180.0336,923.0691,1113.93,30.824516,24.736906,5.2579045,179204.52,151453.23,212798.23
8.93,-222207.11,143183.69,-355725.75,1180.0336,923.0691,1113.93,31.943434,26.758024,-5.5077925,179818.92,152206.92,213199.8
8.9305,-203561.58,186907.53,-347545.88,1180.0336,1397.739,1113.93,38.314808,32.99959,-15.038873,177869.77,150895.4,209920.12
8.931,-190588.83,210894.95,-340934.6,1180.0336,1397.739,1113.93,43.294235,38.039402,-23.922894,176955.47,150270.03,208125.66
8.9315,-169426.81,238190.05,-328391.5,1180.0336,1397.739,1113.93,46.70154,41.693832,-31.77742,176096.77,149784.39,205965.55
8.932,-155392.4,251823.73,-318700.12,1180.0336,1397.739,1113.93,48.4134,43.830338,-38.26469,175788.69,149692.27,204799.48
8.9325,-137196.55,269792.2,-304089.6,1180.0336,1397.739,1113.93,48.36728,44.370647,-43.105858,175587.34,149796.11,203323.97
8.933,-127786.78,282174.62,-295500.5,1180.0336,1397.739,1113.93,46.565514,43.295853,-46.09294,175555.56,149969.2,202460.42
8.9335,-117071.36,302203.06,-285514.06,1180.0336,1397.739,1113.93,43.073196,40.644993,-47.09775,175574.92,150289.3,201272.33
8.934,-111075.89,315718.25,-280731.62,1180.0336,1397.739,1113.93,38.017105,36.51471,-46.077396,175597.38,150490.55,200526.19
8.9345,-102269.55,334493.47,-275326.7,1180.0336,1397.739,1113.93,31.58142,31.055899,-43.07607,175602.53,150703.67,199445.05
8.935,-96253.6,345631.38,-272177.62,1180.0336,1397.739,1113.93,23.999203,24.466616,-38.222862,175563.77,150760.95,198740.03
8.9355,-87195.85,360924.62,-267396.22,1180.0336,1397.739,1113.93,15.546152,16.987598,-31.726616,175406,150704.19,197673.92
8.936,-81164.42,370858.78,-264093.34,1180.0336,1397.739,1113.93,6.5293355,8.890452,-23.866795,175223.19,150576.61,196944.77
8.9365,-71695.16,386142.75,-259035.86,1180.0336,1397.739,1113.93,-2.7231839,0.4705081,-14.981482,174829.55,150274.38,195828.17
8.937,-64749.58,396649.9,-255476.8,1180.0336,1397.739,1113.93,-11.876982,-7.965825,-5.45284,174498.95,150016.45,195075.83
8.9375,-53204.836,412646.9,-249224.34,1180.0336,1397.739,1113.93,-20.599028,-16.111813,4.30931,173945,149580.3,193967.67
8.938,-45000.19,423390.06,-244021.84,1180.0336,1397.739,1113.93,-28.572384,-23.671124,13.885157,173567.66,149278.69,193272.72
8.9385,-32548.215,439774.9,-234406.17,1180.0336,1397.739,1113.93,-35.508293,-30.368025,22.862679,173033.33,148850.47,192325.94
8.939,-24324.525,451028.28,-227081.78,1180.0336,1397.739,1113.93,-41.15473,-35.959335,30.856413,172719.89,148603.83,191770.81
8.9395,-11921.485,468471,-215787.66,1180.0336,1397.739,1113.93,-45.306576,-40.24139,37.522427,172342.39,148323.67,191059.53
8.94,-3405.24,480361.3,-208697.66,1180.0336,1397.739,1113.93,-47.8138,-43.058327,42.574196,172157.38,148207.08,190663.12
8.9405,9772.145,498223.62,-199333.53,1180.0336,1397.739,1113.93,-48.58501,-44.308105,45.794598,171981.39,148137.42,190190.61
8.941,18580.03,509891.62,-193918.28,1180.0336,1397.739,1113.93,-47.59258,-43.94498,47.045258,171922.97,148150.6,189940.61
8.9415,31196.967,526661.8,-186616.9,1180.0336,1397.739,1113.93,-44.872887,-41.98264,46.272575,171900.75,148225.22,189629.88
8.942,38951.31,537195.7,-182039.03,1180.0336,1397.739,1113.93,-40.524265,-38.49256,43.50987,171904.27,148286.58,189432.84
8.9425,49572.188,551901.5,-175375.5,1180.0336,1397.739,1540.5946,-34.70538,-33.60184,38.876255,171890.88,148348.14,189111.55
8.943,56167.742,560991.44,-171033.22,1180.0336,1397.739,1540.5946,-27.627235,-27.488737,32.570923,171841,148342.44,188860.7
8.9435,65760.445,573748.56,-164600.4,1601.1796,1397.739,1540.5946,-19.546799,-20.37588,24.865198,171661.38,148226.44,188395.2
8.944,72159.86,581842.6,-160242.98,1601.1796,1397.739,1540.5946,-10.758052,-12.522104,16.090546,171452.9,148061.61,188010.47
8.9445,81997.89,593681.25,-153258.1,1601.1796,1397.739,1540.5946,-1.5795414,-4.2137647,6.624341,170994.1,147670.52,187320.1
8.945,88826.93,601534.1,-148106.14,1601.1796,1397.739,1540.5946,7.6552258,4.2471666,-3.1258187,170592.4,147316.67,186789.86
8.9455,99671.375,613486.94,-139468.28,1601.1796,1397.739,1540.5946,16.610788,12.552477,-12.741659,169870.11,146666.05,185910.08
8.946,107411.41,621702.4,-133137.66,1601.1796,1397.739,1540.5946,24.962433,20.399475,-21.809217,169327.17,146173.97,185295.48
8.9465,119818.91,634627.56,-123020.375,1601.1796,1397.739,1540.5946,32.406788,27.503237,-29.93841,168464.8,145395.8,184371.94
8.947,128535.234,643764.8,-116034.39,1601.1796,1397.739,1540.5946,38.673763,33.60479,-36.780197,167888.81,144881.14,183778.36
8.9475,142013.86,658318.06,-105469.28,1601.1796,1397.739,1540.5946,43.535862,38.482365,-42.040222,167073.19,144167.1,182963.72
8.948,151104.9,668510.1,-98497.41,1601.1796,1397.739,1540.5946,46.81689,41.95861,-45.492397,166589.08,143755.11,182488.12
8.9485,164691.45,684261.2,-88324.41,1601.1796,1703.5128,1540.5946,48.39793,43.906822,-46.988403,165988.28,143264.6,181922.67
8.949,173633.98,694886.6,-81821.055,1601.1796,1703.5128,1540.5946,48.221367,44.25662,-46.463997,165682.23,143030.95,181640.86
8.9495,186786.64,710755.44,-72590.79,1601.1796,1703.5128,1540.5946,46.29433,42.995316,-43.941814,165372.48,142820.02,181358.62
8.95,195342.53,721205.25,-66810.16,1601.1796,1703.5128,1540.5946,42.686687,40.168907,-39.530506,165256.27,142762.47,181244.14
8.9505,207829.3,736639.3,-58614.15,1601.1796,1703.5128,1540.5946,37.529587,35.880634,-33.42002,165196.17,142773.52,181147.86
8.951,215932.7,746770,-53347.37,1601.1796,1703.5128,1540.5946,31.010458,30.286482,-25.872877,165211.72,142825.67,181122.64
8.9515,227856.77,761751.75,-45486.42,1601.1796,1703.5128,1540.5946,23.36592,23.590282,-17.213919,165282.06,142934.34,181115.38
8.952,235761.69,771616.7,-40124.848,1601.1796,1703.5128,1540.5946,14.873953,16.03614,-7.81553,165340.56,143009.11,181108.62
8.9525,247740.44,786287.25,-31685.465,1601.1796,1703.5128,1540.5946,5.8425636,7.8986235,1.9180759,165419.31,143101.03,181079.52
8.953,255887.14,796033.5,-25707.305,1601.1796,1703.5128,1540.5946,-3.399731,-0.5249845,11.56835,165455.92,143140.72,181037.2
8.9535,268406.12,810705.9,-16164.437,1601.1796,1703.5128,1540.5946,-12.518085,-8.929496,20.720331,165477.81,143166.3,180935.45
8.954,276948.94,820560.3,-9459.667,1601.1796,1703.5128,1540.5946,-21.181608,-17.008097,28.98047,165471.66,143164.92,180849.69
8.9545,290017.2,835429.44,969.8611,1601.1796,1703.5128,1540.5946,-29.075418,-24.467249,35.99362,165436.9,143149.33,180696.72
8.955,298843.38,845332.94,8062.774,1601.1796,1703.5128,1540.5946,-35.913113,-31.035048,41.458134,165406.28,143139.89,180585.72
8.9555,312107.84,860002.56,18708.018,1601.1796,1703.5128,1540.5946,-41.446915,-36.473206,45.139416,165363.6,143142.94,180422.5
8.956,320854.56,869552.2,25695.395,1601.1796,1703.5128,1540.5946,-45.475693,-40.583065,46.87907,165343.7,143162.77,180314.52
8.9565,333626.5,883363.75,35835.938,1601.1796,1703.5128,1540.5946,-47.85372,-43.216015,46.60241,165333.53,143221.72,180177.4
8.957,341820.72,892155.25,42291.613,1601.1796,1703.5128,1540.5946,-48.494663,-44.275948,44.321426,165336.03,143277.16,180090.56
8.9575,353546.62,904608.6,51453.285,1601.1796,1703.5128,1540.5946,-47.375465,-43.724575,40.134254,165344.81,143368.06,179960.77
8.958,360981.12,912386.9,57226.28,1601.1796,1703.5128,1540.5946,-44.53733,-41.582447,34.221092,165343.45,143420.92,179856.48
8.9585,371602.66,923270.3,65505.934,1601.1796,1703.5128,1527.9622,-40.082844,-37.92701,26.836525,165303.61,143461.11,179638.83
8.959,378395.03,930028.44,70886.94,1601.1796,1703.5128,1527.9622,-34.17428,-32.892303,18.297743,165239.34,143445.94,179450.28
8.9595,388301.84,939525.1,78966.66,1571.717,1703.5128,1527.9622,-27.026495,-26.661055,8.972211,165064.42,143339.23,179095.9
8.96,394825.3,945522.6,84467.914,1571.717,1703.5128,1527.9622,-18.898418,-19.460423,-0.7384929,164886.47,143203.4,178802.23
8.9605,404677.75,954200.56,93020.57,1571.717,1703.5128,1527.9622,-10.085617,-11.55293,-10.417716,164520.94,142899.28,178282.06
8.961,411373.88,959875.3,98968.77,1571.717,1703.5128,1527.9622,-0.9079763,-3.2257771,-19.6487,164215.52,142634.81,177882.53
8.9615,421713.03,968359.1,108294.43,1571.717,1703.5128,1527.9622,8.3011055,5.2172856,-28.034521,163677.72,142163.78,177223.78
8.962,428798.56,974041.75,114770.26,1571.717,1703.5128,1527.9622,17.207962,13.469568,-35.214565,163282.23,141815.97,176762.33
8.9625,439654.06,982634.7,124789.81,1571.717,1703.5128,1527.9622,25.488993,21.230268,-40.880104,162659.08,141275.56,176067.53
8.963,446979.06,988403.75,131586.06,1571.717,1703.5128,1527.9622,32.843555,28.217648,-44.787437,162242.89,140921.56,175615.11
8.9635,457971.72,997064.25,141758.89,1571.717,1703.5128,1527.9622,39.005474,34.176823,-46.768803,161646.94,140428.05,174970.84
8.964,465227.88,1002803.5,148406.84,1571.717,1703.5128,1527.9622,43.750675,38.891857,-46.738903,161280.95,140135.72,174571.72
8.9645,475861.25,1011259.4,158014.47,1571.717,1703.5128,1527.9622,46.90738,42.19069,-44.699036,160787.78,139762.47,174040.98
8.965,482730.6,1016741.75,164121.47,1571.717,1645.4463,1527.9622,48.36154,43.953915,-40.736988,160500.42,139555.5,173725.81
8.9655,492618.12,1024650.94,172831.66,1571.717,1645.4463,1527.9622,48.060017,44.117584,-35.023117,160117.72,139294.89,173296.16
8.966,498912.72,1029681.8,178387.02,1571.717,1645.4463,1527.9622,46.01461,42.675556,-27.803192,159885,139141.39,173019.02
8.9665,507961.16,1036839.6,186464.39,1571.717,1645.4463,1527.9622,42.299538,39.68116,-19.387993,159551.45,138916.16,172589.42
8.967,513818,1041347,191760.05,1571.717,1645.4463,1527.9622,37.049644,35.242947,-10.138915,159323.08,138754.75,172292.05
8.9675,522495.56,1047751.75,199728.38,1571.717,1645.4463,1527.9622,30.456268,29.523172,-0.45394555,158951.75,138474.8,171818.77
8.968,528285.9,1051835.8,205153.55,1571.717,1645.4463,1527.9622,22.758272,22.729794,9.250431,158677.83,138255.78,171474.9
8.9685,537088.3,1057780.9,213602,1571.717,1645.4463,1527.9622,14.235407,15.110397,18.556898,158219.62,137876.25,170918.89
8.969,543070.9,1061675.6,219499.1,1571.717,1645.4463,1527.9622,5.197437,6.9421096,27.065193,157885.14,137593.66,170524.11
8.9695,552258,1067478.6,228766.75,1571.717,1645.4463,1527.9622,-4.027648,-1.4769588,34.409492,157358.42,137142.44,169912.22
8.97,558542.44,1071342.1,235180.06,1571.717,1645.4463,1527.9622,-13.105785,-9.841809,40.273956,156997.98,136837.25,169508.3
8.9705,568188.9,1077140.2,245004.02,1571.717,1645.4463,1527.9622,-21.706938,-17.847193,44.40638,156468.44,136398.08,168919.81
8.971,574704.06,1081005.8,251601.06,1571.717,1645.4463,1527.9622,-29.519283,-25.202248,46.629025,156136.58,136131.97,168550.61
8.9715,584427.3,1086768.8,261446.45,1571.717,1645.4463,1527.9622,-36.259464,-31.639275,46.846462,155689.66,135790.86,168039.67
8.972,590774.7,1090550.9,267916.12,1571.717,1645.4463,1527.9622,-41.683006,-36.924225,45.049267,155430.2,135607.7,167736.16
8.9725,599990.5,1096017.2,277378.5,1571.717,1645.4463,1527.9622,-45.59296,-40.864983,41.314713,155101.6,135397.25,167334.84
8.973,605917.56,1099447.6,283475.88,1571.717,1645.4463,1527.9622,-47.84832,-43.318554,35.8034,154919.52,135293.14,167095.67
8.9735,614474.8,1104193.6,292258.5,1571.717,1645.4463,1527.9622,-48.367054,-44.195538,28.752327,154677.7,135168.11,166754.44
8.974,619941.2,1107076.6,297877.53,1571.717,1645.4463,1527.9622,-47.13068,-43.46477,20.464668,154524.56,135089.58,166520.52
8.9745,627779.7,1110982.2,306023.34,1571.717,1645.4463,1527.9622,-44.184586,-41.152447,11.29713,154276.4,134948.5,166116.69
8.975,632785.6,1113300.9,311331.94,1571.717,1645.4463,1462.6053,-39.63541,-37.34357,1.6434503,154081.81,134821.6,165812.45
8.9755,640053.44,1116306,319245.62,1571.717,1645.4463,1462.6053,-33.64897,-32.176487,-8.080522,153723.34,134561.42,165288.8
8.976,644805.4,1117981.4,324551.6,1494.5284,1645.4463,1462.6053,-26.44248,-25.83965,-17.457613,153432.55,134333.17,164888.23
8.9765,651878.94,1120024.8,332622.25,1494.5284,1645.4463,1462.6053,-18.277416,-18.563614,-26.084112,152913.14,133908.11,164216.5
8.977,656571.06,1121118,338093.66,1494.5284,1645.4463,1462.6053,-9.450743,-10.613432,-33.58906,152516.77,133575.3,163725.58
8.9775,663543.44,1122432,346437.62,1494.5284,1645.4463,1462.6053,-0.28224847,-2.278144,-39.649616,151860.03,133020.67,162944.84
8.978,668117.8,1123122.1,352070.1,1494.5284,1645.4463,1462.6053,8.895142,6.138542,-44.00521,151396.73,132628.69,162410.81
8.9785,674834.4,1123896.1,360535.2,1494.5284,1645.4463,1462.6053,17.74824,14.330894,-46.468506,150684.62,132034.69,161609.7
8.979,679194.06,1124236,366121.03,1494.5284,1645.4463,1462.6053,25.956312,22.000559,-46.93355,150214.84,131649.2,161089.39
8.9795,685514.06,1124469.2,374288.72,1494.5284,1645.4463,1462.6053,33.221394,28.868797,-45.380356,149536.45,131105.89,160335.11
8.98,686110,1120671.2,376869.9,1494.5284,1645.4463,1462.6053,31.472212,27.79586,-33.533028,148425.78,130335.27,159053.7
8.9805,673720.5,1104413.9,367799.75,1494.5284,1645.4463,1462.6053,35.172264,31.435135,-29.63409,144672.88,127298.31,154634.02
8.981,666810.25,1092705.2,362578.78,1494.5284,1645.4463,1462.6053,37.597664,33.930763,-24.614622,142373.36,125374.88,151918.44
8.9815,657838.9,1071634.8,356481.88,1494.5284,1524.3986,1462.6053,38.6606,35.19245,-18.664053,139019.16,122569.945,147977.08
8.982,651990.75,1055968.8,353416.84,1494.5284,1524.3986,1462.6053,38.321808,35.174053,-12.007358,136831.98,120718.65,145422.22
8.9825,641959.8,1032323.4,349425.5,1494.5284,1524.3986,1462.6053,36.593693,33.877228,-4.896483,133601.25,117939.71,141700.1
8.983,634115.2,1017601.8,346447.7,1494.5284,1524.3986,1462.6053,33.538616,31.349304,2.4001644,131470.22,116084.2,139280.3
8.9835,621238.8,997692.3,340579.62,1494.5284,1524.3986,1462.6053,29.2674,27.682327,9.606916,128305.39,113308.41,135752.33
8.984,612621.75,985471.8,335668.34,1494.5284,1524.3986,1462.6053,23.935297,23.0101,16.451874,126226.086,111475.2,133478.45
8.9845,600550.9,967568.8,327548.38,1494.5284,1524.3986,1462.6053,17.735945,17.501823,22.676893,123184.74,108777.555,130215.81
8.985,593202.1,955426.2,322306.88,1494.5284,1524.3986,1462.6053,10.894711,11.358382,28.047224,121229.44,107031.695,128156.766
8.9855,582983.6,936735.5,315591.97,1494.5284,1524.3986,1462.6053,3.6595845,4.8025727,32.36016,118440.56,104526.16,125261.31
8.986,576563.7,924173.3,312022.53,1494.5284,1524.3986,1462.6053,-3.7065308,-1.9263918,35.452774,116692.66,102952.08,123469.42
8.9865,567538.6,905694.75,307705.8,1494.5284,1524.3986,1462.6053,-10.937192,-8.584973,37.208027,114253.54,100765.055,120989.555
8.987,562016.9,893842.8,305224.03,1494.5284,1524.3986,1462.6053,-17.770403,-14.930146,37.559334,112753.96,99433.484,119472.414
8.9875,554478.56,876939.06,301810.8,1494.5284,1524.3986,1462.6053,-23.95813,-20.731724,36.493134,110693.5,97626.54,117396.66
8.988,549796.44,866257.9,299761.5,1494.5284,1524.3986,1462.6053,-29.276215,-25.778343,34.0495,109441.04,96539.8,116131.71
8.9885,542929.94,851050.4,297163.38,1494.5284,1524.3986,1462.6053,-33.532185,-29.887014,30.320333,107724.97,95056.84,114395.76
8.989,538340.56,841384.4,295735.5,1494.5284,1524.3986,1462.6053,-36.571423,-32.908512,25.446299,106670.27,94145.17,113326.945
8.9895,531504.5,827442.3,293769.56,1494.5284,1524.3986,1462.6053,-38.28415,-34.73278,19.611237,105184.84,92853.266,111808.88
8.99,527095.75,818423.3,292341.94,1494.5284,1524.3986,1462.6053,-38.608284,-35.29428,13.035269,104233.484,92020.484,110836.19
8.9905,520797.8,805139.6,289759.16,1494.5284,1524.3986,1462.6053,-37.53214,-34.572388,5.9664955,102822.6,90780.305,109390.04
8.991,516729.6,796355,287748.4,1494.5284,1524.3986,1462.6053,-35.095295,-32.59366,-1.3279519,101873.99,89942.92,108421.77
8.9915,510552.2,783103.5,284537.8,1494.5284,1524.3986,1244.4269,-31.385855,-29.430351,-8.573614,100417.9,88652.34,106944.25
8.992,506252.75,774102.7,282439.6,1494.5284,1524.3986,1244.4269,-26.538767,-25.19714,-15.496689,99419.99,87763.5,105940.43
8.9925,499481.28,760181.8,279535.56,1243.5736,1524.3986,1244.4269,-20.730238,-20.048653,-21.835854,97887.5,86390.414,104413.26
8.993,494810.6,750581,277767.75,1243.5736,1524.3986,1244.4269,-14.170462,-14.171642,-27.351671,96850.47,85456.805,103391.68
8.9935,487701.78,735766.75,275278.7,1243.5736,1524.3986,1244.4269,-7.097764,-7.7803698,-31.836185,95292.305,84052.02,101873.445
8.994,482942.12,725715.4,273668.53,1243.5736,1524.3986,1244.4269,0.23119634,-1.1068639,-35.11981,94267.49,83128.91,100885.02
8.9945,475815.47,710579.56,271273.06,1243.5736,1524.3986,1244.4269,7.551027,5.605796,-37.07844,92779.15,81793.3,99465.47
8.995,471098.78,700550.6,269688.03,1243.5736,1524.3986,1244.4269,14.596137,12.113973,-37.63799,91835.49,80950.37,98572.5
8.9955,464154.34,685724.44,267352.44,1243.5736,1524.3986,1244.4269,21.111053,18.180567,-36.77714,90514.22,79776.3,97332.516
8.996,459666.7,676048.6,265833.66,1243.5736,1524.3986,1244.4269,26.859354,23.585543,-34.52822,89703.74,79059.82,96579.17
8.9965,453222.78,661971.94,263612.4,1243.5736,1524.3986,1244.4269,31.633184,28.132141,-30.975979,88598.8,78086.68,95555.336
8.997,449139.7,652966.4,262166.25,1243.5736,1524.3986,1244.4269,35.2591,31.65528,-26.254318,87930.78,77501.09,94938.47
8.9975,443291.6,640145.44,260057.45,1243.5736,1524.3986,1244.4269,37.605812,34.027084,-20.5413,87017.09,76703.17,94095.625
8.998,439567.53,632084.8,258709.69,1243.5736,1146.7156,1244.4269,38.58866,35.16117,-14.052486,86454.336,76212.95,93570.13
8.9985,434230.1,620673.7,256813.05,1243.5736,1146.7156,1244.4269,38.171566,35.016663,-7.0329,85654.055,75516.16,92825.21
8.999,430839.28,613441.06,255652.22,1243.5736,1146.7156,1244.4269,36.370277,33.59883,0.25297529,85137,75064.62,92337.65
