Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.113,104427.03,106287.65,56217.906,209.26756,254.56793,183.25026
0.1135,106212.89,106579.195,53617.387,209.26756,254.56793,183.25026
0.114,108802.14,106963.61,49675.555,209.26756,254.56793,183.25026
0.1145,110474.74,107186.56,47018.85,209.26756,254.56793,183.25026
0.115,112899.62,107464.984,42999.605,209.26756,254.56793,183.25026
0.1155,114465.83,107613.56,40306.566,100.95483,254.56793,183.25026
0.116,116734.57,107777.4,36275.254,100.95483,254.56793,183.25026
0.1165,118199.414,107850.68,33615.18,100.95483,161.15627,183.25026
0.117,120328.91,107902.52,29701.86,100.95483,161.15627,183.25026
0.1175,121702.47,107902.82,27165.078,100.95483,161.15627,183.25026
0.118,123707.84,107853.75,23494.287,100.95483,161.15627,183.25026
0.1185,125010.055,107791.16,21151.002,100.95483,161.15627,183.25026
0.119,126928.555,107665.41,17788.988,100.95483,161.15627,183.25026
0.1195,128196.15,107564.68,15647.707,100.95483,161.15627,183.25026
0.12,130097.79,107399.914,12557.946,100.95483,161.15627,183.25026
0.1205,131379.17,107287.336,10561.286,100.95483,161.15627,183.25026
0.121,133345.77,107126.11,7623.8257,100.95483,161.15627,183.25026
0.1215,134692.45,107027.77,5675.589,100.95483,161.15627,183.25026
0.122,136788.55,106903.12,2732.9197,100.95483,161.15627,183.25026
0.1225,138239.25,106837.02,739.6574,100.95483,161.15627,101.47374
0.123,140491.64,106758.33,-2318.7224,100.95483,161.15627,101.47374
0.1235,142043.67,106720.73,-4406.448,100.95483,161.15627,101.47374
0.124,144439.25,106676.94,-7604.6777,100.95483,161.15627,101.47374
0.1245,146070.5,106654.03,-9772.346,100.95483,161.15627,101.47374
0.125,148550.0,106620.45,-13048.874,100.95483,161.15627,101.47374
0.1255,150217.95,106596.805,-15232.882,100.95483,161.15627,101.47374
0.126,152725.02,106553.25,-18478.709,100.95483,161.15627,101.47374
0.1265,154393.83,106519.22,-20613.021,100.95483,161.15627,101.47374
0.127,156886.47,106457.32,-23749.809,100.95483,161.15627,101.47374
0.1275,158537.36,106410.664,-25800.725,100.95483,161.15627,101.47374
0.128,162503.42,99388.03,-38070.55,100.95483,161.15627,101.47374
0.1285,166053.31,97970.59,-41864.83,100.95483,161.15627,101.47374
0.129,172965.9,95798.484,-51495.426,100.95483,161.15627,101.47374
0.1295,177971.45,94405.086,-60086.32,100.95483,161.15627,101.47374
0.13,185619.56,91943.67,-74710.555,100.95483,161.15627,101.47374
0.1305,190678.11,89616.555,-84588.15,100.95483,161.15627,101.47374
0.131,197859.11,84732.43,-98300.586,100.95483,161.15627,101.47374
0.1315,202175.55,80697.2,-106454.516,100.95483,161.15627,101.47374
0.132,207943.5,74053.29,-117504.21,100.95483,161.15627,101.47374
0.1325,211561.19,69521.17,-124417.69,100.95483,161.15627,101.47374
0.133,217150.31,62845.59,-134505.69,100.95483,161.15627,101.47374
0.1335,221108.03,58569.55,-141104.92,189.12013,161.15627,101.47374
0.134,227287.69,52542.832,-150807.03,189.12013,161.15627,101.47374
0.1345,231453.42,48801.15,-157199.5,189.12013,197.7222,101.47374
0.135,237746.77,43437.69,-166916.1,189.12013,197.7222,101.47374
0.1355,242049.02,39847.633,-173614.86,189.12013,197.7222,101.47374
0.136,248690.05,34184.945,-184007.55,189.12013,197.7222,101.47374
0.1365,253097.86,30189.049,-191016.2,189.12013,197.7222,101.47374
0.137,259254.56,23972.928,-201273.05,189.12013,197.7222,101.47374
0.1375,262861.84,19753.459,-207780.61,189.12013,197.7222,101.47374
0.138,267517.72,13328.57,-217024.1,189.12013,197.7222,101.47374
0.1385,270285.47,8936.483,-222957.52,189.12013,197.7222,101.47374
