Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.1715,592155.75,-126955.92,-281166.1,394.51788,449.5412,385.24826
0.172,595254.06,-131451.62,-283948.53,394.51788,449.5412,385.24826
0.1725,599542.06,-138187.89,-288121.97,394.51788,449.5412,385.24826
0.173,602145.1,-142662.61,-290884.44,394.51788,449.5412,385.24826
0.1735,605642.4,-149324.42,-294956.94,394.51788,449.5412,385.24826
0.174,607692.3,-153714.22,-297600.25,394.51788,449.5412,385.24826
0.1745,610338.75,-160190.58,-301423.78,394.51788,449.5412,385.24826
0.175,611822.06,-164419.0,-303864.94,394.51788,449.5412,385.24826
0.1755,613643.9,-170605.8,-307357.66,394.51788,449.5412,385.24826
0.176,614607.56,-174617.94,-309577.75,394.51788,449.5412,385.24826
0.1765,615709.06,-180458.23,-312767.6,394.51788,449.5412,385.24826
0.177,616235.7,-184231.8,-314820.38,394.51788,449.5412,385.24826
0.1775,616749.0,-189717.3,-317829.22,394.51788,449.5412,385.24826
0.178,616923.3,-193265.86,-319811.1,394.51788,449.5412,385.24826
0.1785,616950.06,-198442.16,-322776.88,394.51788,449.5412,385.24826
0.179,616810.94,-201807.58,-324756.53,394.51788,449.5412,385.24826
0.1795,616351.25,-206745.3,-327721.3,394.51788,449.5412,385.24826
0.18,615862.2,-209973.39,-329678.97,394.51788,449.5412,464.3542
0.1805,614822.25,-214732.28,-332545.3,515.61664,449.5412,464.3542
0.181,613905.4,-217853.69,-334377.5,515.61664,449.5412,464.3542
0.1815,612161.4,-222458.89,-336947.4,515.61664,449.5412,464.3542
0.182,610733.56,-225471.86,-338505.84,515.61664,449.5412,464.3542
0.1825,608166.5,-229890.08,-340554.1,515.61664,449.5412,464.3542
0.183,606169.2,-232758.58,-341702.34,515.61664,449.5412,464.3542
0.1835,602750.8,-236931.44,-343081.22,515.61664,449.5412,464.3542
0.184,600203.25,-239617.92,-343775.12,515.61664,449.5412,464.3542
0.1845,596008.4,-243490.08,-344506.56,515.61664,449.5412,464.3542
