Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.065,-23.332928,487.66412,38.828598,490.90628,-5.6171093,471.21838,8.531079,8.178126,-4.40519,-8.196368,-7.763321,4.8086724
0.0655,-23.31813,487.66412,38.668156,490.90628,-5.663868,471.21838,8.530243,8.156359,-4.2266693,-8.275317,-7.8070107,4.7234674
0.066,-23.30837,487.66412,38.439335,490.90628,-5.7363663,471.21838,8.532537,8.122968,-3.9591029,-8.387202,-7.8712807,4.598184
0.0665,-23.309044,487.66412,38.293694,490.90628,-5.7853613,471.21838,8.536135,8.099138,-3.7811303,-8.456655,-7.912753,4.5163913
0.067,-23.31606,487.66412,38.08128,490.90628,-5.8576136,471.21838,8.543497,8.059638,-3.5147216,-8.551886,-7.9715877,4.3960238
0.0675,-23.320993,487.66412,37.940495,490.90628,-5.9035807,471.21838,8.548521,8.030462,-3.337214,-8.608738,-8.007812,4.3168836
0.068,-23.320189,487.66412,37.72421,490.90628,-5.9670415,471.21838,8.554252,7.9821453,-3.0702686,-8.683175,-8.056771,4.1981187
0.0685,-23.309895,487.66412,37.57304,453.45322,-6.0046725,471.21838,8.555582,7.9471865,-2.8912516,-8.725349,-8.085643,4.1181417
0.069,-23.271963,487.66412,37.33051,453.45322,-6.052694,471.21838,8.552188,7.8919473,-2.6200004,-8.777377,-8.123399,3.9953496
0.0695,-23.229044,487.66412,37.15623,453.45322,-6.0784426,471.21838,8.545569,7.854523,-2.4367247,-8.804817,-8.145357,3.9107833
0.07,-23.13694,487.66412,36.87459,453.45322,-6.1071453,471.21838,8.528825,7.7992363,-2.1573074,-8.835934,-8.174668,3.7788622
0.0705,-23.058018,487.66412,36.67427,453.45322,-6.1198344,471.21838,8.51325,7.7643824,-1.9676881,-8.85063,-8.192699,3.6872044
0.071,-22.808826,487.66412,36.132465,453.45322,-6.0890975,471.21838,8.356804,7.588647,-1.6780272,-8.760713,-8.082245,3.5175605
0.0715,-22.718386,487.66412,35.904488,453.45322,-6.0615125,471.21838,8.229219,7.4638743,-1.4865603,-8.640975,-7.9818854,3.4016736
0.072,-22.561312,487.66412,35.581852,453.45322,-6.0403976,471.21838,8.049805,7.2935076,-1.188253,-8.470776,-7.8436637,3.2356243
0.0725,-22.443409,487.66412,35.378685,453.45322,-6.039296,471.21838,7.9377375,7.1922603,-0.98338646,-8.362134,-7.760552,3.1292257
0.073,-22.255692,445.38535,35.087215,453.45322,-6.044566,471.21838,7.78161,7.0594172,-0.66925883,-8.204039,-7.6507444,2.9749377
0.0735,-22.131159,445.38535,34.900944,453.45322,-6.04541,471.21838,7.685862,6.982719,-0.4562825,-8.1007805,-7.5877347,2.8758395
0.074,-21.95552,445.38535,34.635147,453.45322,-6.0391207,471.21838,7.554426,6.882544,-0.13284032,-7.947764,-7.506186,2.7337043
0.0745,-21.84714,445.38535,34.46705,453.45322,-6.033054,471.21838,7.4742317,6.8235836,0.08471805,-7.846453,-7.458475,2.6432664
