Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.1045,413.6391,441.3521,431.5015
0.105,413.6391,441.3521,431.5015
0.1055,413.6391,441.3521,431.5015
0.106,455.88647,441.3521,431.5015
0.1065,455.88647,441.3521,431.5015
0.107,455.88647,441.3521,431.5015
0.1075,455.88647,441.3521,431.5015
0.108,455.88647,441.3521,431.5015
0.1085,455.88647,441.3521,469.65512
0.109,455.88647,441.3521,469.65512
0.1095,455.88647,441.3521,469.65512
0.11,455.88647,441.3521,469.65512
0.1105,455.88647,441.3521,469.65512
0.111,455.88647,441.3521,469.65512
0.1115,455.88647,441.3521,469.65512
0.112,455.88647,441.3521,469.65512
0.1125,455.88647,441.3521,469.65512
0.113,455.88647,441.3521,469.65512
0.1135,455.88647,441.3521,469.65512
0.114,455.88647,441.3521,469.65512
0.1145,455.88647,441.3521,469.65512
0.115,455.88647,441.3521,469.65512
0.1155,455.88647,441.3521,469.65512
0.116,455.88647,441.3521,469.65512
0.1165,455.88647,441.3521,469.65512
0.117,455.88647,444.21902,469.65512
0.1175,455.88647,444.21902,469.65512
0.118,455.88647,444.21902,469.65512
0.1185,455.88647,444.21902,469.65512
0.119,455.88647,444.21902,469.65512
0.1195,455.88647,444.21902,469.65512
0.12,455.88647,444.21902,469.65512
0.1205,455.88647,444.21902,469.65512
0.121,455.88647,444.21902,469.65512
0.1215,455.88647,444.21902,469.65512
0.122,455.88647,444.21902,469.65512
0.1225,455.88647,444.21902,469.65512
0.123,441.23944,444.21902,469.65512
0.1235,441.23944,444.21902,469.65512
0.124,441.23944,444.21902,469.65512
0.1245,441.23944,444.21902,469.65512
0.125,441.23944,444.21902,469.65512
0.1255,441.23944,444.21902,458.98987
0.126,441.23944,444.21902,458.98987
0.1265,441.23944,444.21902,458.98987
0.127,441.23944,444.21902,458.98987
0.1275,441.23944,444.21902,458.98987
0.128,441.23944,444.21902,458.98987
0.1285,441.23944,444.21902,458.98987
0.129,441.23944,444.21902,458.98987
0.1295,441.23944,444.21902,458.98987
0.13,441.23944,444.21902,458.98987
0.1305,441.23944,444.21902,458.98987
0.131,441.23944,444.21902,458.98987
0.1315,441.23944,444.21902,458.98987
0.132,441.23944,444.21902,458.98987
0.1325,441.23944,444.21902,458.98987
0.133,441.23944,444.21902,458.98987
0.1335,441.23944,444.21902,458.98987
0.134,441.23944,434.42606,458.98987
