Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.169,448.75357,428.73822,469.7733
0.1695,448.75357,428.73822,469.7733
0.17,448.75357,428.73822,469.7733
0.1705,448.75357,428.73822,469.7733
0.171,448.75357,428.73822,469.7733
0.1715,448.75357,428.73822,469.7733
0.172,448.75357,428.73822,469.7733
0.1725,448.75357,428.73822,469.7733
0.173,448.75357,428.73822,469.7733
0.1735,448.75357,428.73822,469.7733
0.174,448.75357,428.73822,469.7733
0.1745,448.75357,428.73822,469.7733
0.175,448.75357,428.73822,463.4482
0.1755,448.75357,428.73822,463.4482
0.176,448.75357,428.73822,463.4482
0.1765,448.75357,428.73822,463.4482
0.177,448.75357,428.73822,463.4482
0.1775,448.75357,428.73822,463.4482
0.178,448.75357,428.73822,463.4482
0.1785,448.75357,428.73822,463.4482
0.179,442.24774,428.73822,463.4482
0.1795,442.24774,428.73822,463.4482
0.18,442.24774,428.73822,463.4482
0.1805,442.24774,428.73822,463.4482
0.181,442.24774,423.04776,463.4482
0.1815,442.24774,423.04776,463.4482
0.182,442.24774,423.04776,463.4482
0.1825,442.24774,423.04776,463.4482
0.183,442.24774,423.04776,463.4482
0.1835,442.24774,423.04776,463.4482
0.184,442.24774,423.04776,463.4482
0.1845,442.24774,423.04776,463.4482
0.185,442.24774,423.04776,463.4482
0.1855,442.24774,423.04776,463.4482
0.186,442.24774,423.04776,463.4482
0.1865,442.24774,423.04776,463.4482
0.187,442.24774,423.04776,463.4482
0.1875,442.24774,423.04776,463.4482
0.188,442.24774,423.04776,463.4482
0.1885,442.24774,423.04776,463.4482
0.189,442.24774,423.04776,463.4482
0.1895,442.24774,423.04776,463.4482
0.19,442.24774,423.04776,463.4482
0.1905,442.24774,423.04776,463.4482
0.191,442.24774,423.04776,463.4482
0.1915,442.24774,423.04776,463.4482
0.192,442.24774,423.04776,465.9174
0.1925,442.24774,423.04776,465.9174
0.193,442.24774,423.04776,465.9174
0.1935,442.24774,423.04776,465.9174
0.194,442.24774,423.04776,465.9174
0.1945,442.24774,423.04776,465.9174
0.195,442.24774,423.04776,465.9174
0.1955,442.24774,423.04776,465.9174
0.196,443.59387,423.04776,465.9174
0.1965,443.59387,423.04776,465.9174
0.197,443.59387,423.04776,465.9174
0.1975,443.59387,423.04776,465.9174
0.198,443.59387,424.57965,465.9174
0.1985,443.59387,424.57965,465.9174
0.199,443.59387,424.57965,465.9174
0.1995,443.59387,424.57965,465.9174
0.2,443.59387,424.57965,465.9174
0.2005,443.59387,424.57965,465.9174
0.201,443.59387,424.57965,465.9174
0.2015,443.59387,424.57965,465.9174
0.202,443.59387,424.57965,465.9174
0.2025,443.59387,424.57965,465.9174
0.203,443.59387,424.57965,465.9174
0.2035,443.59387,424.57965,465.9174
0.204,443.59387,424.57965,465.9174
0.2045,443.59387,424.57965,465.9174
0.205,443.59387,424.57965,465.9174
0.2055,443.59387,424.57965,465.9174
0.206,443.59387,424.57965,465.9174
0.2065,443.59387,424.57965,465.9174
0.207,443.59387,424.57965,465.9174
0.2075,443.59387,424.57965,465.9174
0.208,443.59387,424.57965,465.9174
0.2085,443.59387,424.57965,465.9174
0.209,443.59387,424.57965,463.50146
0.2095,443.59387,424.57965,463.50146
0.21,443.59387,424.57965,463.50146
0.2105,443.59387,424.57965,463.50146
0.211,443.59387,424.57965,463.50146
0.2115,443.59387,424.57965,463.50146
0.212,443.59387,424.57965,463.50146
0.2125,443.59387,424.57965,463.50146
0.213,414.44675,424.57965,463.50146
0.2135,414.44675,424.57965,463.50146
0.214,414.44675,424.57965,463.50146
0.2145,414.44675,424.57965,463.50146
0.215,414.44675,383.04364,463.50146
0.2155,414.44675,383.04364,463.50146
0.216,414.44675,383.04364,463.50146
0.2165,414.44675,383.04364,463.50146
0.217,414.44675,383.04364,463.50146
0.2175,414.44675,383.04364,463.50146
0.218,414.44675,383.04364,463.50146
0.2185,414.44675,383.04364,463.50146
0.219,414.44675,383.04364,463.50146
0.2195,414.44675,383.04364,463.50146
0.22,414.44675,383.04364,463.50146
0.2205,414.44675,383.04364,463.50146
0.221,414.44675,383.04364,463.50146
0.2215,414.44675,383.04364,463.50146
0.222,414.44675,383.04364,463.50146
0.2225,414.44675,383.04364,463.50146
0.223,414.44675,383.04364,463.50146
0.2235,414.44675,383.04364,463.50146
0.224,414.44675,383.04364,463.50146
0.2245,414.44675,383.04364,463.50146
0.225,414.44675,383.04364,463.50146
0.2255,414.44675,383.04364,389.7788
0.226,414.44675,383.04364,389.7788
0.2265,414.44675,383.04364,389.7788
0.227,414.44675,383.04364,389.7788
0.2275,414.44675,383.04364,389.7788
0.228,414.44675,383.04364,389.7788
0.2285,414.44675,383.04364,389.7788
0.229,414.44675,383.04364,389.7788
0.2295,414.44675,383.04364,389.7788
0.23,349.60483,383.04364,389.7788
0.2305,349.60483,383.04364,389.7788
0.231,349.60483,383.04364,389.7788
0.2315,349.60483,383.04364,389.7788
0.232,349.60483,323.22235,389.7788
0.2325,349.60483,323.22235,389.7788
0.233,349.60483,323.22235,389.7788
0.2335,349.60483,323.22235,389.7788
0.234,349.60483,323.22235,389.7788
0.2345,349.60483,323.22235,389.7788
0.235,349.60483,323.22235,389.7788
0.2355,349.60483,323.22235,389.7788
0.236,349.60483,323.22235,389.7788
0.2365,349.60483,323.22235,389.7788
0.237,349.60483,323.22235,389.7788
0.2375,349.60483,323.22235,389.7788
0.238,349.60483,323.22235,389.7788
0.2385,349.60483,323.22235,389.7788
0.239,349.60483,323.22235,389.7788
0.2395,349.60483,323.22235,389.7788
0.24,349.60483,323.22235,389.7788
0.2405,349.60483,323.22235,389.7788
0.241,349.60483,323.22235,389.7788
0.2415,349.60483,323.22235,389.7788
0.242,349.60483,323.22235,389.7788
0.2425,349.60483,323.22235,389.7788
0.243,349.60483,323.22235,365.698
0.2435,349.60483,323.22235,365.698
0.244,349.60483,323.22235,365.698
0.2445,349.60483,323.22235,365.698
0.245,349.60483,323.22235,365.698
0.2455,349.60483,323.22235,365.698
0.246,349.60483,323.22235,365.698
0.2465,349.60483,323.22235,365.698
0.247,349.60483,323.22235,365.698
0.2475,333.96066,323.22235,365.698
0.248,333.96066,323.22235,365.698
0.2485,333.96066,323.22235,365.698
0.249,333.96066,323.22235,365.698
0.2495,333.96066,316.21286,365.698
0.25,333.96066,316.21286,365.698
0.2505,333.96066,316.21286,365.698
0.251,333.96066,316.21286,365.698
0.2515,333.96066,316.21286,365.698
0.252,333.96066,316.21286,365.698
0.2525,333.96066,316.21286,365.698
0.253,333.96066,316.21286,365.698
0.2535,333.96066,316.21286,365.698
0.254,333.96066,316.21286,365.698
0.2545,333.96066,316.21286,365.698
0.255,333.96066,316.21286,365.698
0.2555,333.96066,316.21286,365.698
0.256,333.96066,316.21286,365.698
0.2565,333.96066,316.21286,365.698
0.257,333.96066,316.21286,365.698
0.2575,333.96066,316.21286,365.698
0.258,333.96066,316.21286,365.698
0.2585,333.96066,316.21286,365.698
0.259,333.96066,316.21286,365.698
0.2595,333.96066,316.21286,365.698
0.26,333.96066,316.21286,365.698
0.2605,333.96066,316.21286,364.0796
0.261,333.96066,316.21286,364.0796
0.2615,333.96066,316.21286,364.0796
0.262,333.96066,316.21286,364.0796
0.2625,333.96066,316.21286,364.0796
0.263,333.96066,316.21286,364.0796
0.2635,333.96066,316.21286,364.0796
0.264,333.96066,316.21286,364.0796
0.2645,319.35577,316.21286,364.0796
0.265,319.35577,316.21286,364.0796
0.2655,319.35577,316.21286,364.0796
0.266,319.35577,316.21286,364.0796
0.2665,319.35577,291.79224,364.0796
0.267,319.35577,291.79224,364.0796
0.2675,319.35577,291.79224,364.0796
0.268,319.35577,291.79224,364.0796
0.2685,319.35577,291.79224,364.0796
0.269,319.35577,291.79224,364.0796
0.2695,319.35577,291.79224,364.0796
0.27,319.35577,291.79224,364.0796
0.2705,319.35577,291.79224,364.0796
0.271,319.35577,291.79224,364.0796
0.2715,319.35577,291.79224,364.0796
0.272,319.35577,291.79224,364.0796
0.2725,319.35577,291.79224,364.0796
0.273,319.35577,291.79224,364.0796
0.2735,319.35577,291.79224,364.0796
0.274,319.35577,291.79224,364.0796
0.2745,319.35577,291.79224,364.0796
0.275,319.35577,291.79224,364.0796
0.2755,319.35577,291.79224,364.0796
0.276,319.35577,291.79224,364.0796
0.2765,319.35577,291.79224,364.0796
0.277,319.35577,291.79224,327.314
0.2775,319.35577,291.79224,327.314
0.278,319.35577,291.79224,327.314
0.2785,319.35577,291.79224,327.314
0.279,319.35577,291.79224,327.314
0.2795,319.35577,291.79224,327.314
0.28,319.35577,291.79224,327.314
0.2805,319.35577,291.79224,327.314
0.281,319.35577,291.79224,327.314
0.2815,286.50925,291.79224,327.314
0.282,286.50925,291.79224,327.314
0.2825,286.50925,291.79224,327.314
0.283,286.50925,291.79224,327.314
0.2835,286.50925,291.79224,327.314
0.284,286.50925,260.0812,327.314
0.2845,286.50925,260.0812,327.314
0.285,286.50925,260.0812,327.314
0.2855,286.50925,260.0812,327.314
0.286,286.50925,260.0812,327.314
0.2865,286.50925,260.0812,327.314
0.287,286.50925,260.0812,327.314
0.2875,286.50925,260.0812,327.314
0.288,286.50925,260.0812,327.314
0.2885,286.50925,260.0812,327.314
0.289,286.50925,260.0812,327.314
0.2895,286.50925,260.0812,327.314
0.29,286.50925,260.0812,327.314
0.2905,286.50925,260.0812,327.314
0.291,286.50925,260.0812,327.314
0.2915,286.50925,260.0812,327.314
0.292,286.50925,260.0812,327.314
0.2925,286.50925,260.0812,327.314
0.293,286.50925,260.0812,327.314
0.2935,286.50925,260.0812,327.314
0.294,286.50925,260.0812,327.314
0.2945,286.50925,260.0812,327.314
0.295,286.50925,260.0812,329.29877
0.2955,286.50925,260.0812,329.29877
0.296,286.50925,260.0812,329.29877
0.2965,286.50925,260.0812,329.29877
0.297,286.50925,260.0812,329.29877
0.2975,286.50925,260.0812,329.29877
0.298,286.50925,260.0812,329.29877
0.2985,286.50925,260.0812,329.29877
0.299,286.50925,260.0812,329.29877
0.2995,318.76337,260.0812,329.29877
0.3,318.76337,260.0812,329.29877
0.3005,318.76337,260.0812,329.29877
0.301,318.76337,260.0812,329.29877
0.3015,318.76337,303.1643,329.29877
0.302,318.76337,303.1643,329.29877
0.3025,318.76337,303.1643,329.29877
0.303,318.76337,303.1643,329.29877
0.3035,318.76337,303.1643,329.29877
0.304,318.76337,303.1643,329.29877
0.3045,318.76337,303.1643,329.29877
0.305,318.76337,303.1643,329.29877
0.3055,318.76337,303.1643,329.29877
0.306,318.76337,303.1643,329.29877
0.3065,318.76337,303.1643,329.29877
0.307,318.76337,303.1643,329.29877
0.3075,318.76337,303.1643,329.29877
0.308,318.76337,303.1643,329.29877
0.3085,318.76337,303.1643,329.29877
0.309,318.76337,303.1643,329.29877
0.3095,318.76337,303.1643,329.29877
0.31,318.76337,303.1643,329.29877
0.3105,318.76337,303.1643,329.29877
0.311,318.76337,303.1643,329.29877
0.3115,318.76337,303.1643,329.29877
0.312,318.76337,303.1643,360.0344
0.3125,318.76337,303.1643,360.0344
0.313,318.76337,303.1643,360.0344
0.3135,318.76337,303.1643,360.0344
0.314,318.76337,303.1643,360.0344
0.3145,318.76337,303.1643,360.0344
0.315,318.76337,303.1643,360.0344
0.3155,318.76337,303.1643,360.0344
0.316,326.80862,303.1643,360.0344
0.3165,326.80862,303.1643,360.0344
0.317,326.80862,303.1643,360.0344
0.3175,326.80862,303.1643,360.0344
0.318,326.80862,294.02612,360.0344
0.3185,326.80862,294.02612,360.0344
0.319,326.80862,294.02612,360.0344
0.3195,326.80862,294.02612,360.0344
0.32,326.80862,294.02612,360.0344
0.3205,326.80862,294.02612,360.0344
0.321,326.80862,294.02612,360.0344
0.3215,326.80862,294.02612,360.0344
0.322,326.80862,294.02612,360.0344
0.3225,326.80862,294.02612,360.0344
0.323,326.80862,294.02612,360.0344
0.3235,326.80862,294.02612,360.0344
0.324,326.80862,294.02612,360.0344
0.3245,326.80862,294.02612,360.0344
0.325,326.80862,294.02612,360.0344
0.3255,326.80862,294.02612,360.0344
0.326,326.80862,294.02612,360.0344
0.3265,326.80862,294.02612,360.0344
0.327,326.80862,294.02612,360.0344
0.3275,326.80862,294.02612,360.0344
0.328,326.80862,294.02612,360.0344
0.3285,326.80862,294.02612,360.0344
0.329,326.80862,294.02612,368.64615
0.3295,326.80862,294.02612,368.64615
0.33,326.80862,294.02612,368.64615
0.3305,326.80862,294.02612,368.64615
0.331,326.80862,294.02612,368.64615
0.3315,326.80862,294.02612,368.64615
0.332,326.80862,294.02612,368.64615
0.3325,326.80862,294.02612,368.64615
0.333,326.80862,294.02612,368.64615
0.3335,329.34735,294.02612,368.64615
0.334,329.34735,294.02612,368.64615
0.3345,329.34735,294.02612,368.64615
0.335,329.34735,300.90332,368.64615
0.3355,329.34735,300.90332,368.64615
0.336,329.34735,300.90332,368.64615
0.3365,329.34735,300.90332,368.64615
0.337,329.34735,300.90332,368.64615
0.3375,329.34735,300.90332,368.64615
0.338,329.34735,300.90332,368.64615
0.3385,329.34735,300.90332,368.64615
0.339,329.34735,300.90332,368.64615
0.3395,329.34735,300.90332,368.64615
0.34,329.34735,300.90332,368.64615
0.3405,329.34735,300.90332,368.64615
0.341,329.34735,300.90332,368.64615
0.3415,329.34735,300.90332,368.64615
0.342,329.34735,300.90332,368.64615
0.3425,329.34735,300.90332,368.64615
0.343,329.34735,300.90332,368.64615
0.3435,329.34735,300.90332,368.64615
0.344,329.34735,300.90332,368.64615
0.3445,329.34735,300.90332,368.64615
0.345,329.34735,300.90332,368.64615
0.3455,329.34735,300.90332,368.64615
0.346,329.34735,300.90332,368.64615
0.3465,329.34735,300.90332,382.03992
0.347,329.34735,300.90332,382.03992
0.3475,329.34735,300.90332,382.03992
0.348,329.34735,300.90332,382.03992
0.3485,329.34735,300.90332,382.03992
0.349,329.34735,300.90332,382.03992
0.3495,329.34735,300.90332,382.03992
0.35,329.34735,300.90332,382.03992
0.3505,366.6299,300.90332,382.03992
0.351,366.6299,300.90332,382.03992
0.3515,366.6299,300.90332,382.03992
0.352,366.6299,300.90332,382.03992
0.3525,366.6299,341.98807,382.03992
0.353,366.6299,341.98807,382.03992
0.3535,366.6299,341.98807,382.03992
0.354,366.6299,341.98807,382.03992
0.3545,366.6299,341.98807,382.03992
