Time,Modbus1.Q_level,Modbus1.Voltage_diff,Modbus2.Q_level,Modbus2.Voltage_diff,Modbus3.Q_level,Modbus3.Voltage_diff,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
7.949,-518763.47,-5772.5195,-829740.1,-5630.036,-720261.0,-5839.2793,178.91907,185.75826,175.7146
7.9495,-533459.44,-5772.5195,-899234.8,-5630.036,-784394.5,-5839.2793,178.91907,185.75826,175.7146
7.95,-548485.44,-5772.5195,-1009907.94,-5630.036,-884702.9,-5839.2793,178.91907,185.75826,175.7146
7.9505,-552942.94,-5772.5195,-1090078.8,-5630.036,-954157.4,-5839.2793,178.91907,185.75826,175.7146
7.951,-550924.2,-5772.5195,-1222168.2,-5630.036,-1060866.4,-5839.2793,178.91907,185.75826,175.7146
7.9515,-544853.94,-5772.5195,-1317249.6,-5630.036,-1132655.2,-5839.2793,178.91907,185.75826,175.7146
7.952,-531318.8,-5772.5195,-1466639.0,-5630.036,-1239901.6,-5839.2793,178.91907,185.75826,175.7146
7.9525,-519963.28,-5772.5195,-1569202.2,-5630.036,-1310675.9,-5839.2793,178.91907,185.75826,175.7146
7.953,-497869.84,-5772.5195,-1727808.4,-5630.036,-1415354.6,-5839.2793,178.91907,185.75826,175.7146
7.9535,-478211.7,-5772.5195,-1837826.6,-5630.036,-1483801.2,-5839.2793,178.91907,185.75826,175.7146
7.954,-439860.34,-5772.5195,-2010067.9,-5630.036,-1583378.0,-5839.2793,178.91907,185.75826,175.7146
7.9545,-408615.2,-5772.5195,-2129051.8,-5630.036,-1646916.8,-5839.2793,178.91907,185.75826,175.7146
7.955,-354118.2,-5772.5195,-2312028.0,-5630.036,-1736766.4,-5839.2793,178.91907,185.75826,175.7146
7.9555,-312698.22,-5772.5195,-2436585.2,-5630.036,-1792512.6,-5839.2793,178.91907,185.75826,175.7146
7.956,-242073.47,-5772.5195,-2627424.2,-5630.036,-1869022.2,-5839.2793,178.91907,185.75826,175.7146
7.9565,-189122.83,-5772.5195,-2757133.0,-5630.036,-1914552.9,-5839.2793,178.91907,185.75826,175.7146
7.957,-101672.54,-5772.5195,-2955123.0,-5630.036,-1972911.6,-5839.2793,178.91907,185.75826,175.7146
7.9575,-35760.684,-5772.5195,-3098842.8,-5630.036,-2003654.0,-5839.2793,178.91907,185.75826,175.7146
7.958,84207.0,-5772.5195,-3355725.8,-5630.036,-2033072.5,-5839.2793,178.91907,185.75826,175.7146
7.9585,178907.6,-5772.5195,-3551473.0,-5630.036,-2040422.1,-5839.2793,178.91907,185.75826,175.7146
7.959,326013.88,-5772.5195,-3831409.2,-5630.036,-2037124.9,-5839.2793,178.91907,185.75826,175.7146
7.9595,415176.62,-5772.5195,-3980408.0,-5630.036,-2029571.4,-5839.2793,178.91907,185.75826,175.7146
7.96,533472.56,-5772.5195,-4148062.5,-5630.036,-2011234.4,-16881.568,178.91907,185.75826,1314.3153
7.9605,609356.3,-5772.5195,-4242834.0,-5630.036,-1990550.6,-16881.568,178.91907,185.75826,1314.3153
7.961,724970.56,-5772.5195,-4383003.0,-5630.036,-1940350.5,-16881.568,178.91907,185.75826,1314.3153
7.9615,798515.8,-5772.5195,-4470748.5,-5630.036,-1894685.4,-16881.568,178.91907,185.75826,1314.3153
7.962,894328.2,-5772.5195,-4574269.5,-19492.607,-1817272.5,-16881.568,178.91907,1439.6451,1314.3153
7.9625,951543.3,-23094.33,-4622553.0,-19492.607,-1766374.9,-16881.568,1612.5278,1439.6451,1314.3153
7.963,1044859.44,-23094.33,-4681637.5,-19492.607,-1696160.6,-16881.568,1612.5278,1439.6451,1314.3153
7.9635,1119471.8,-23094.33,-4724593.0,-19492.607,-1651291.6,-16881.568,1612.5278,1439.6451,1314.3153
7.964,1249940.2,-23094.33,-4814784.5,-19492.607,-1578052.5,-16881.568,1612.5278,1439.6451,1314.3153
7.9645,1341305.1,-23094.33,-4889495.0,-19492.607,-1521052.9,-16881.568,1612.5278,1439.6451,1314.3153
7.965,1464567.2,-23094.33,-4991405.5,-19492.607,-1425279.2,-16881.568,1612.5278,1439.6451,1314.3153
7.9655,1532627.8,-23094.33,-5036968.0,-19492.607,-1360387.0,-16881.568,1612.5278,1439.6451,1314.3153
7.966,1630818.1,-23094.33,-5073396.0,-19492.607,-1281335.6,-16881.568,1612.5278,1439.6451,1314.3153
7.9665,1709446.9,-23094.33,-5087702.5,-19492.607,-1249134.4,-16881.568,1612.5278,1439.6451,1314.3153
7.967,1850789.5,-23094.33,-5108430.0,-19492.607,-1220695.1,-16881.568,1612.5278,1439.6451,1314.3153
7.9675,1947346.4,-23094.33,-5121330.0,-19492.607,-1200247.2,-16881.568,1612.5278,1439.6451,1314.3153
7.968,2077399.4,-23094.33,-5142970.5,-19492.607,-1151410.9,-16881.568,1612.5278,1439.6451,1314.3153
7.9685,2155589.8,-23094.33,-5158495.0,-19492.607,-1109886.1,-16881.568,1612.5278,1439.6451,1314.3153
7.969,2273456.5,-23094.33,-5169409.5,-19492.607,-1055896.9,-16881.568,1612.5278,1439.6451,1314.3153
7.9695,2361598.8,-23094.33,-5160642.5,-19492.607,-1040875.8,-16881.568,1612.5278,1439.6451,1314.3153
7.97,2516760.0,-23094.33,-5123556.5,-19492.607,-1061308.8,-16881.568,1612.5278,1439.6451,1314.3153
7.9705,2628648.0,-23094.33,-5091989.5,-19492.607,-1089874.6,-16881.568,1612.5278,1439.6451,1314.3153
7.971,2783207.0,-23094.33,-5050559.0,-19492.607,-1115339.8,-16881.568,1612.5278,1439.6451,1314.3153
7.9715,2864964.2,-23094.33,-5027229.0,-19492.607,-1108076.0,-16881.568,1612.5278,1439.6451,1314.3153
7.972,2953343.0,-23094.33,-4983178.5,-19492.607,-1073337.2,-16881.568,1612.5278,1439.6451,1314.3153
7.9725,2997748.8,-23094.33,-4937641.0,-19492.607,-1052594.4,-16881.568,1612.5278,1439.6451,1314.3153
7.973,3058117.8,-23094.33,-4839921.0,-19492.607,-1045896.6,-16881.568,1612.5278,1439.6451,1314.3153
7.9735,3096896.0,-23094.33,-4759776.0,-19492.607,-1055529.2,-16881.568,1612.5278,1439.6451,1314.3153
7.974,3146530.0,-23094.33,-4628304.5,-19492.607,-1072564.8,-16881.568,1612.5278,1439.6451,1314.3153
7.9745,3170568.8,-23094.33,-4539015.5,-19492.607,-1077457.9,-16881.568,1612.5278,1439.6451,1314.3153
7.975,3196728.0,-23094.33,-4408858.5,-19492.607,-1077231.1,-16881.568,1612.5278,1439.6451,1314.3153
7.9755,3211065.8,-23094.33,-4320619.5,-19492.607,-1081142.8,-16881.568,1612.5278,1439.6451,1314.3153
7.976,3230033.2,-23094.33,-4168377.2,-19492.607,-1111798.9,-16881.568,1612.5278,1439.6451,1314.3153
7.9765,3242763.2,-23094.33,-4044384.0,-19492.607,-1159052.9,-16881.568,1612.5278,1439.6451,1314.3153
7.977,3269022.0,-23094.33,-3834998.5,-19492.607,-1267593.4,-16881.568,1612.5278,1439.6451,1314.3153
7.9775,3294649.5,-23094.33,-3702140.2,-19492.607,-1347935.1,-16881.568,1612.5278,1439.6451,1314.3153
7.978,3342732.0,-23094.33,-3550084.5,-19492.607,-1446042.5,-36071.336,1612.5278,1439.6451,2235.424
7.9785,3374071.8,-23094.33,-3484795.2,-19492.607,-1487908.1,-36071.336,1612.5278,1439.6451,2235.424
7.979,3405493.8,-23094.33,-3417774.8,-19492.607,-1527144.4,-36071.336,1612.5278,1439.6451,2235.424
7.9795,3411888.5,-23094.33,-3375359.5,-35473.97,-1551452.2,-36071.336,1612.5278,2206.7505,2235.424
7.98,3403085.0,-37004.902,-3300596.5,-35473.97,-1599590.9,-36071.336,2280.2354,2206.7505,2235.424
7.9805,3390167.8,-37004.902,-3247317.0,-35473.97,-1637782.0,-36071.336,2280.2354,2206.7505,2235.424
7.981,3366946.5,-37004.902,-3176348.5,-35473.97,-1692589.1,-36071.336,2280.2354,2206.7505,2235.424
7.9815,3349826.8,-37004.902,-3138572.0,-35473.97,-1723552.2,-36071.336,2280.2354,2206.7505,2235.424
7.982,3320284.8,-37004.902,-3090123.8,-35473.97,-1766433.9,-36071.336,2280.2354,2206.7505,2235.424
7.9825,3297294.0,-37004.902,-3057004.5,-35473.97,-1799166.2,-36071.336,2280.2354,2206.7505,2235.424
7.983,3257664.8,-37004.902,-3000799.0,-35473.97,-1861356.5,-36071.336,2280.2354,2206.7505,2235.424
7.9835,3227271.5,-37004.902,-2960653.0,-35473.97,-1909921.1,-36071.336,2280.2354,2206.7505,2235.424
7.984,3173086.2,-37004.902,-2902822.8,-35473.97,-1984494.4,-36071.336,2280.2354,2206.7505,2235.424
7.9845,3129850.5,-37004.902,-2868499.8,-35473.97,-2031132.5,-36071.336,2280.2354,2206.7505,2235.424
7.985,3055693.0,-37004.902,-2824683.8,-35473.97,-2096308.8,-36071.336,2280.2354,2206.7505,2235.424
7.9855,3002578.5,-37004.902,-2801069.0,-35473.97,-2137544.5,-36071.336,2280.2354,2206.7505,2235.424
7.986,2917759.8,-37004.902,-2777595.0,-35473.97,-2187657.5,-36071.336,2280.2354,2206.7505,2235.424
7.9865,2857657.8,-37004.902,-2770790.8,-35473.97,-2210192.5,-36071.336,2280.2354,2206.7505,2235.424
7.987,2761948.0,-37004.902,-2762384.5,-35473.97,-2234993.5,-36071.336,2280.2354,2206.7505,2235.424
7.9875,2695225.0,-37004.902,-2750412.5,-35473.97,-2252656.5,-36071.336,2280.2354,2206.7505,2235.424
7.988,2593883.2,-37004.902,-2724925.0,-35473.97,-2283897.5,-36071.336,2280.2354,2206.7505,2235.424
7.9885,2525146.8,-37004.902,-2709410.0,-35473.97,-2303280.2,-36071.336,2280.2354,2206.7505,2235.424
7.989,2415338.0,-37004.902,-2694029.0,-35473.97,-2322359.2,-36071.336,2280.2354,2206.7505,2235.424
7.9895,2336379.5,-37004.902,-2686568.0,-35473.97,-2329954.8,-36071.336,2280.2354,2206.7505,2235.424
7.99,2217604.8,-37004.902,-2673526.5,-35473.97,-2346886.2,-36071.336,2280.2354,2206.7505,2235.424
7.9905,2148069.0,-37004.902,-2664280.2,-35473.97,-2370040.8,-36071.336,2280.2354,2206.7505,2235.424
7.991,2072148.6,-37004.902,-2658621.2,-35473.97,-2425701.0,-36071.336,2280.2354,2206.7505,2235.424
7.9915,2040691.4,-37004.902,-2665726.2,-35473.97,-2470728.2,-36071.336,2280.2354,2206.7505,2235.424
7.992,2008919.8,-37004.902,-2694586.0,-35473.97,-2534102.5,-36071.336,2280.2354,2206.7505,2235.424
7.9925,1988298.0,-37004.902,-2722853.8,-35473.97,-2566829.8,-36071.336,2280.2354,2206.7505,2235.424
7.993,1948531.6,-37004.902,-2772960.5,-35473.97,-2592532.5,-36071.336,2280.2354,2206.7505,2235.424
7.9935,1914994.1,-37004.902,-2811172.2,-35473.97,-2587669.5,-36071.336,2280.2354,2206.7505,2235.424
7.994,1862017.4,-37004.902,-2877123.0,-35473.97,-2550437.8,-36071.336,2280.2354,2206.7505,2235.424
7.9945,1832520.1,-37004.902,-2925179.2,-35473.97,-2515750.2,-36071.336,2280.2354,2206.7505,2235.424
7.995,1827019.9,-37004.902,-2967937.0,-35473.97,-2433900.0,-36071.336,2280.2354,2206.7505,2235.424
7.9955,1834576.0,-37004.902,-2992116.0,-35473.97,-2389348.0,-36071.336,2280.2354,2206.7505,2235.424
7.996,1839300.2,-37004.902,-3015005.2,-35473.97,-2334066.8,-30847.613,2280.2354,2206.7505,1984.6854
7.9965,1834991.4,-37004.902,-3025163.8,-35473.97,-2298656.0,-30847.613,2280.2354,2206.7505,1984.6854
7.997,1820057.2,-37004.902,-3037573.0,-29770.36,-2244373.8,-30847.613,2280.2354,1932.9773,1984.6854
7.9975,1808896.0,-30299.826,-3042935.5,-29770.36,-2210710.0,-30847.613,1958.3917,1932.9773,1984.6854
7.998,1796968.0,-30299.826,-3040984.8,-29770.36,-2171811.8,-30847.613,1958.3917,1932.9773,1984.6854
7.9985,1794947.0,-30299.826,-3030962.5,-29770.36,-2160436.2,-30847.613,1958.3917,1932.9773,1984.6854
7.999,1804068.2,-30299.826,-3005062.8,-29770.36,-2171175.0,-30847.613,1958.3917,1932.9773,1984.6854
7.9995,1816037.9,-30299.826,-2985726.0,-29770.36,-2188012.0,-30847.613,1958.3917,1932.9773,1984.6854
8.0,1834700.0,-30299.826,-2963646.5,-29770.36,-2203452.5,-30847.613,1958.3917,1932.9773,1984.6854
8.0005,1845357.0,-30299.826,-2955904.8,-29770.36,-2199392.0,-30847.613,1958.3917,1932.9773,1984.6854
8.001,1863477.0,-30299.826,-2950476.8,-29770.36,-2178149.5,-30847.613,1958.3917,1932.9773,1984.6854
8.0015,1882111.9,-30299.826,-2946070.5,-29770.36,-2163859.5,-30847.613,1958.3917,1932.9773,1984.6854
8.002,1923010.5,-30299.826,-2932215.0,-29770.36,-2152763.5,-30847.613,1958.3917,1932.9773,1984.6854
8.0025,1954797.0,-30299.826,-2917672.8,-29770.36,-2149704.8,-30847.613,1958.3917,1932.9773,1984.6854
8.003,1996757.9,-30299.826,-2890430.5,-29770.36,-2138423.8,-30847.613,1958.3917,1932.9773,1984.6854
8.0035,2015661.1,-30299.826,-2869847.5,-29770.36,-2120979.5,-30847.613,1958.3917,1932.9773,1984.6854
8.004,2030605.5,-30299.826,-2834389.5,-29770.36,-2082371.1,-30847.613,1958.3917,1932.9773,1984.6854
8.0045,2035772.0,-30299.826,-2805660.5,-29770.36,-2054763.2,-30847.613,1958.3917,1932.9773,1984.6854
8.005,2044074.0,-30299.826,-2751366.0,-29770.36,-2023185.9,-30847.613,1958.3917,1932.9773,1984.6854
8.0055,2053715.1,-30299.826,-2706665.8,-29770.36,-2016524.6,-30847.613,1958.3917,1932.9773,1984.6854
8.006,2074035.6,-30299.826,-2628445.0,-29770.36,-2024823.8,-30847.613,1958.3917,1932.9773,1984.6854
8.0065,2087133.4,-30299.826,-2572119.2,-29770.36,-2030526.6,-30847.613,1958.3917,1932.9773,1984.6854
8.007,2102929.0,-30299.826,-2489337.5,-29770.36,-2022693.5,-30847.613,1958.3917,1932.9773,1984.6854
8.0075,2114104.8,-30299.826,-2435205.0,-29770.36,-2008425.5,-30847.613,1958.3917,1932.9773,1984.6854
8.008,2137351.2,-30299.826,-2339333.8,-29770.36,-1993595.1,-30847.613,1958.3917,1932.9773,1984.6854
8.0085,2158826.8,-30299.826,-2257068.0,-29770.36,-1998881.6,-30847.613,1958.3917,1932.9773,1984.6854
8.009,2201109.2,-30299.826,-2112162.0,-29770.36,-2027756.5,-30847.613,1958.3917,1932.9773,1984.6854
8.0095,2234817.5,-30299.826,-2014973.1,-29770.36,-2048135.8,-30847.613,1958.3917,1932.9773,1984.6854
8.01,2284979.5,-30299.826,-1887505.0,-29770.36,-2056072.4,-30847.613,1958.3917,1932.9773,1984.6854
8.0105,2309907.0,-30299.826,-1814050.0,-29770.36,-2040974.8,-30847.613,1958.3917,1932.9773,1984.6854
8.011,2323069.2,-30299.826,-1703362.1,-29770.36,-1998180.8,-30847.613,1958.3917,1932.9773,1984.6854
8.0115,2315050.2,-30299.826,-1618997.4,-29770.36,-1967707.8,-30847.613,1958.3917,1932.9773,1984.6854
8.012,2287130.8,-30299.826,-1472603.6,-29770.36,-1933254.9,-30847.613,1958.3917,1932.9773,1984.6854
8.0125,2264848.2,-30299.826,-1366344.8,-29770.36,-1919205.0,-32834.133,1958.3917,1932.9773,2080.0383
8.013,2231792.2,-30299.826,-1202473.0,-29770.36,-1906423.2,-32834.133,1958.3917,1932.9773,2080.0383
8.0135,2209162.0,-30299.826,-1091392.5,-32428.736,-1900662.0,-32834.133,1958.3917,2060.5793,2080.0383
8.014,2170452.5,-33987.684,-919043.2,-32428.736,-1895772.5,-32834.133,2135.409,2060.5793,2080.0383
8.0145,2140444.2,-33987.684,-799071.56,-32428.736,-1895974.5,-32834.133,2135.409,2060.5793,2080.0383
8.015,2089482.2,-33987.684,-613385.75,-32428.736,-1900568.5,-32834.133,2135.409,2060.5793,2080.0383
8.0155,2051289.1,-33987.684,-488427.4,-32428.736,-1903703.1,-32834.133,2135.409,2060.5793,2080.0383
8.016,1985706.1,-33987.684,-308481.75,-32428.736,-1900997.8,-32834.133,2135.409,2060.5793,2080.0383
8.0165,1938596.6,-33987.684,-201577.52,-32428.736,-1889927.0,-32834.133,2135.409,2060.5793,2080.0383
8.017,1869081.0,-33987.684,-69453.734,-32428.736,-1855967.6,-32834.133,2135.409,2060.5793,2080.0383
8.0175,1823135.0,-33987.684,2946.4268,-32428.736,-1823142.5,-32834.133,2135.409,2060.5793,2080.0383
8.018,1746272.6,-33987.684,104688.58,-32428.736,-1765446.2,-32834.133,2135.409,2060.5793,2080.0383
8.0185,1685241.0,-33987.684,177110.7,-32428.736,-1725914.5,-32834.133,2135.409,2060.5793,2080.0383
8.019,1580887.5,-33987.684,296532.94,-32428.736,-1670442.2,-32834.133,2135.409,2060.5793,2080.0383
8.0195,1508926.5,-33987.684,378822.0,-32428.736,-1637021.8,-32834.133,2135.409,2060.5793,2080.0383
8.02,1407683.6,-33987.684,495394.75,-32428.736,-1591030.8,-32834.133,2135.409,2060.5793,2080.0383
8.0205,1346404.5,-33987.684,564142.9,-32428.736,-1561535.2,-32834.133,2135.409,2060.5793,2080.0383
8.021,1261049.2,-33987.684,644630.7,-32428.736,-1513468.2,-32834.133,2135.409,2060.5793,2080.0383
8.0215,1208430.5,-33987.684,677852.7,-32428.736,-1473957.5,-32834.133,2135.409,2060.5793,2080.0383
8.022,1136287.1,-33987.684,695733.44,-32428.736,-1395900.1,-32834.133,2135.409,2060.5793,2080.0383
8.0225,1090676.5,-33987.684,690905.6,-32428.736,-1327903.1,-32834.133,2135.409,2060.5793,2080.0383
8.023,1022714.3,-33987.684,672941.56,-32428.736,-1207749.9,-32834.133,2135.409,2060.5793,2080.0383
8.0235,975712.75,-33987.684,665186.7,-32428.736,-1127444.9,-32834.133,2135.409,2060.5793,2080.0383
8.024,900401.94,-33987.684,672660.9,-32428.736,-1025812.56,-32834.133,2135.409,2060.5793,2080.0383
8.0245,847954.06,-33987.684,688528.25,-32428.736,-973366.1,-32834.133,2135.409,2060.5793,2080.0383
8.025,772353.4,-33987.684,708886.5,-32428.736,-905309.25,-32834.133,2135.409,2060.5793,2080.0383
8.0255,729401.25,-33987.684,707172.6,-32428.736,-856074.7,-32834.133,2135.409,2060.5793,2080.0383
8.026,677632.6,-33987.684,676848.3,-32428.736,-767251.06,-32834.133,2135.409,2060.5793,2080.0383
8.0265,646243.25,-33987.684,646288.75,-32428.736,-700714.3,-32834.133,2135.409,2060.5793,2080.0383
8.027,593082.56,-33987.684,602622.94,-32428.736,-600767.25,-32834.133,2135.409,2060.5793,2080.0383
8.0275,551397.3,-33987.684,579919.94,-32428.736,-538874.3,-32834.133,2135.409,2060.5793,2080.0383
8.028,483318.1,-33987.684,553232.3,-32428.736,-455049.25,-32834.133,2135.409,2060.5793,2080.0383
8.0285,438383.72,-33987.684,536595.06,-32428.736,-402757.7,-32834.133,2135.409,2060.5793,2080.0383
8.029,378408.72,-33987.684,510535.06,-32428.736,-330184.03,-21729.441,2135.409,2060.5793,1547.0132
8.0295,344832.75,-33987.684,493455.84,-32428.736,-290731.97,-21729.441,2135.409,2060.5793,1547.0132
8.03,301539.75,-33987.684,470503.38,-16422.516,-252197.33,-21729.441,2135.409,1292.2808,1547.0132
8.0305,274555.6,-17252.008,456734.94,-16422.516,-239009.77,-21729.441,1332.0964,1292.2808,1547.0132
8.031,234957.02,-17252.008,433488.9,-16422.516,-224993.7,-21729.441,1332.0964,1292.2808,1547.0132
8.0315,209822.62,-17252.008,412179.6,-16422.516,-211460.62,-21729.441,1332.0964,1292.2808,1547.0132
8.032,173944.66,-17252.008,369119.78,-16422.516,-180324.11,-21729.441,1332.0964,1292.2808,1547.0132
8.0325,150174.58,-17252.008,335234.2,-16422.516,-155765.42,-21729.441,1332.0964,1292.2808,1547.0132
8.033,114111.625,-17252.008,283061.34,-16422.516,-124314.164,-21729.441,1332.0964,1292.2808,1547.0132
8.0335,90838.26,-17252.008,251225.92,-16422.516,-112460.305,-21729.441,1332.0964,1292.2808,1547.0132
8.034,59973.53,-17252.008,210984.62,-16422.516,-110816.41,-21729.441,1332.0964,1292.2808,1547.0132
8.0345,43498.473,-17252.008,187505.9,-16422.516,-118428.984,-21729.441,1332.0964,1292.2808,1547.0132
8.035,26143.191,-17252.008,150747.47,-16422.516,-135599.34,-21729.441,1332.0964,1292.2808,1547.0132
8.0355,19433.232,-17252.008,122547.97,-16422.516,-144211.5,-21729.441,1332.0964,1292.2808,1547.0132
8.036,14522.794,-17252.008,76209.0,-16422.516,-151845.52,-21729.441,1332.0964,1292.2808,1547.0132
8.0365,13213.526,-17252.008,46056.152,-16422.516,-159082.42,-21729.441,1332.0964,1292.2808,1547.0132
8.037,13141.106,-17252.008,5754.442,-16422.516,-183164.7,-21729.441,1332.0964,1292.2808,1547.0132
8.0375,14534.662,-17252.008,-19271.66,-16422.516,-209173.0,-21729.441,1332.0964,1292.2808,1547.0132
8.038,18824.04,-17252.008,-60432.195,-16422.516,-256323.34,-21729.441,1332.0964,1292.2808,1547.0132
8.0385,22570.459,-17252.008,-92653.47,-16422.516,-288093.28,-21729.441,1332.0964,1292.2808,1547.0132
8.039,28861.355,-17252.008,-146318.27,-16422.516,-333208.12,-21729.441,1332.0964,1292.2808,1547.0132
8.0395,34458.977,-17252.008,-183253.69,-16422.516,-363972.06,-21729.441,1332.0964,1292.2808,1547.0132
8.04,49682.234,-17252.008,-243783.72,-16422.516,-418866.75,-21729.441,1332.0964,1292.2808,1547.0132
8.0405,67278.33,-17252.008,-289532.28,-16422.516,-463682.0,-21729.441,1332.0964,1292.2808,1547.0132
8.041,104062.42,-17252.008,-362551.06,-16422.516,-539837.1,-21729.441,1332.0964,1292.2808,1547.0132
8.0415,132159.36,-17252.008,-410592.72,-16422.516,-591603.94,-21729.441,1332.0964,1292.2808,1547.0132
8.042,176084.72,-17252.008,-480816.94,-16422.516,-662933.06,-21729.441,1332.0964,1292.2808,1547.0132
8.0425,207751.84,-17252.008,-529242.44,-16422.516,-704410.0,-21729.441,1332.0964,1292.2808,1547.0132
8.043,262017.52,-17252.008,-607698.06,-16422.516,-759673.4,-21729.441,1332.0964,1292.2808,1547.0132
8.0435,302348.03,-17252.008,-662143.7,-16422.516,-798959.6,-21729.441,1332.0964,1292.2808,1547.0132
8.044,365662.47,-17252.008,-743852.9,-16422.516,-871196.5,-21729.441,1332.0964,1292.2808,1547.0132
8.0445,406477.5,-17252.008,-797587.4,-16422.516,-924687.06,-21729.441,1332.0964,1292.2808,1547.0132
8.045,450994.6,-17252.008,-838514.9,-16422.516,-981278.25,-21729.441,1332.0964,1292.2808,1547.0132
8.0455,489986.62,-17252.008,-863354.25,-16422.516,-1022722.4,-21729.441,1332.0964,1292.2808,1547.0132
8.046,554939.06,-17252.008,-900787.25,-16422.516,-1095433.6,-4652.0415,1332.0964,1292.2808,727.298
8.0465,612035.44,-17252.008,-931976.56,-16422.516,-1153391.8,-4652.0415,1332.0964,1292.2808,727.298
8.047,713423.06,-17252.008,-984512.44,-16422.516,-1243990.1,-4652.0415,1332.0964,1292.2808,727.298
8.0475,778143.8,-17252.008,-1010713.2,-8632.544,-1298651.6,-4652.0415,1332.0964,918.3621,727.298
8.048,855711.2,-8517.263,-1019542.0,-8632.544,-1367531.6,-4652.0415,912.8286,918.3621,727.298
8.0485,899143.8,-8517.263,-1008085.6,-8632.544,-1408047.2,-4652.0415,912.8286,918.3621,727.298
8.049,971293.56,-8517.263,-985562.4,-8632.544,-1467118.9,-4652.0415,912.8286,918.3621,727.298
8.0495,1028095.25,-8517.263,-975598.2,-8632.544,-1504960.2,-4652.0415,912.8286,918.3621,727.298
8.05,1112912.9,-8517.263,-964362.8,-8632.544,-1557932.1,-4652.0415,912.8286,918.3621,727.298
8.0505,1157903.0,-8517.263,-951025.6,-8632.544,-1590467.9,-4652.0415,912.8286,918.3621,727.298
8.051,1198455.6,-8517.263,-915293.2,-8632.544,-1627349.4,-4652.0415,912.8286,918.3621,727.298
8.0515,1212265.1,-8517.263,-884118.25,-8632.544,-1640730.6,-4652.0415,912.8286,918.3621,727.298
8.052,1232766.2,-8517.263,-834137.0,-8632.544,-1650145.8,-4652.0415,912.8286,918.3621,727.298
8.0525,1256168.6,-8517.263,-798198.8,-8632.544,-1658649.1,-4652.0415,912.8286,918.3621,727.298
8.053,1307014.0,-8517.263,-723638.5,-8632.544,-1691283.9,-4652.0415,912.8286,918.3621,727.298
8.0535,1342003.8,-8517.263,-646766.1,-8632.544,-1730752.1,-4652.0415,912.8286,918.3621,727.298
8.054,1381965.9,-8517.263,-487065.3,-8632.544,-1809993.6,-4652.0415,912.8286,918.3621,727.298
8.0545,1401534.0,-8517.263,-365280.84,-8632.544,-1865870.1,-4652.0415,912.8286,918.3621,727.298
8.055,1432557.8,-8517.263,-193025.31,-8632.544,-1935479.5,-4652.0415,912.8286,918.3621,727.298
8.0555,1457452.9,-8517.263,-94661.164,-8632.544,-1966123.8,-4652.0415,912.8286,918.3621,727.298
8.056,1491550.4,-8517.263,37580.77,-8632.544,-1988915.0,-4652.0415,912.8286,918.3621,727.298
8.0565,1503373.2,-8517.263,127614.46,-8632.544,-1993394.4,-4652.0415,912.8286,918.3621,727.298
8.057,1499038.5,-8517.263,277193.47,-8632.544,-1993175.1,-4652.0415,912.8286,918.3621,727.298
8.0575,1485358.8,-8517.263,384944.12,-8632.544,-1991791.6,-4652.0415,912.8286,918.3621,727.298
8.058,1458690.0,-8517.263,550078.7,-8632.544,-1989657.9,-4652.0415,912.8286,918.3621,727.298
8.0585,1439402.8,-8517.263,658115.56,-8632.544,-1987831.0,-4652.0415,912.8286,918.3621,727.298
8.059,1410734.5,-8517.263,806964.9,-8632.544,-1981734.6,-4652.0415,912.8286,918.3621,727.298
8.0595,1392776.4,-8517.263,895188.94,-8632.544,-1974401.4,-4652.0415,912.8286,918.3621,727.298
8.06,1365101.5,-8517.263,1016528.44,-8632.544,-1960167.4,-4652.0415,912.8286,918.3621,727.298
8.0605,1344418.2,-8517.263,1093075.0,-8632.544,-1949792.6,-4652.0415,912.8286,918.3621,727.298
8.061,1311808.2,-8517.263,1188106.4,-8632.544,-1929235.6,-4652.0415,912.8286,918.3621,727.298
8.0615,1294915.8,-8517.263,1222920.1,-8632.544,-1905639.2,-4652.0415,912.8286,918.3621,727.298
8.062,1282910.4,-8517.263,1219236.4,-8632.544,-1843588.2,-4652.0415,912.8286,918.3621,727.298
8.0625,1275205.4,-8517.263,1194089.5,-8632.544,-1783935.0,-28838.723,912.8286,918.3621,1888.2587
8.063,1236079.1,-8517.263,1171547.9,-8632.544,-1681074.0,-28838.723,912.8286,918.3621,1888.2587
8.0635,1185226.0,-8517.263,1184603.8,-8632.544,-1614691.4,-28838.723,912.8286,918.3621,1888.2587
8.064,1091968.9,-30465.879,1236052.9,-31279.4,-1528918.9,-28838.723,1966.3622,2005.4113,1888.2587
8.0645,1036831.44,-30465.879,1270081.6,-31279.4,-1478900.2,-28838.723,1966.3622,2005.4113,1888.2587
8.065,983070.2,-30465.879,1279940.1,-31279.4,-1398156.5,-28838.723,1966.3622,2005.4113,1888.2587
8.0655,964968.25,-30465.879,1251933.6,-31279.4,-1330471.9,-28838.723,1966.3622,2005.4113,1888.2587
8.066,939904.2,-30465.879,1187460.1,-31279.4,-1207107.4,-28838.723,1966.3622,2005.4113,1888.2587
8.0665,910436.3,-30465.879,1153275.2,-31279.4,-1118797.8,-28838.723,1966.3622,2005.4113,1888.2587
