Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.129,465.1556,467.7296,470.86993
0.1295,465.1556,467.7296,470.86993
0.13,465.1556,467.7296,470.86993
0.1305,465.1556,467.7296,470.86993
0.131,465.1556,467.7296,470.86993
0.1315,465.1556,467.7296,470.86993
0.132,465.1556,467.7296,470.86993
0.1325,465.1556,467.7296,470.86993
0.133,465.1556,467.7296,470.86993
0.1335,465.1556,467.7296,470.86993
0.134,465.1556,467.7296,470.86993
0.1345,465.1556,466.53552,470.86993
0.135,465.1556,466.53552,470.86993
0.1355,465.1556,466.53552,470.86993
0.136,465.1556,466.53552,470.86993
0.1365,465.1556,466.53552,470.86993
0.137,465.1556,466.53552,470.86993
0.1375,465.1556,466.53552,470.86993
0.138,465.1556,466.53552,470.86993
0.1385,465.1556,466.53552,470.1376
0.139,465.1556,466.53552,470.1376
0.1395,465.1556,466.53552,470.1376
0.14,465.1556,466.53552,470.1376
0.1405,465.1556,466.53552,470.1376
0.141,465.1556,466.53552,470.1376
0.1415,465.1556,466.53552,470.1376
0.142,465.1556,466.53552,470.1376
0.1425,465.1556,466.53552,470.1376
0.143,465.1556,466.53552,470.1376
0.1435,465.1556,466.53552,470.1376
0.144,465.1556,466.53552,470.1376
0.1445,464.44885,466.53552,470.1376
0.145,464.44885,466.53552,470.1376
0.1455,464.44885,466.53552,470.1376
0.146,464.44885,466.53552,470.1376
0.1465,464.44885,466.53552,470.1376
0.147,464.44885,466.53552,470.1376
0.1475,464.44885,466.53552,470.1376
0.148,464.44885,466.53552,470.1376
0.1485,464.44885,466.53552,470.1376
0.149,464.44885,466.53552,470.1376
0.1495,464.44885,466.53552,470.1376
0.15,464.44885,466.53552,470.1376
0.1505,464.44885,466.53552,470.1376
0.151,464.44885,466.53552,470.1376
0.1515,464.44885,468.78552,470.1376
0.152,464.44885,468.78552,470.1376
0.1525,464.44885,468.78552,470.1376
0.153,464.44885,468.78552,470.1376
0.1535,464.44885,468.78552,470.1376
0.154,464.44885,468.78552,470.1376
0.1545,464.44885,468.78552,470.1376
0.155,464.44885,468.78552,470.1376
0.1555,464.44885,468.78552,473.066
0.156,464.44885,468.78552,473.066
0.1565,464.44885,468.78552,473.066
0.157,464.44885,468.78552,473.066
0.1575,464.44885,468.78552,473.066
0.158,464.44885,468.78552,473.066
0.1585,464.44885,468.78552,473.066
0.159,464.44885,468.78552,473.066
0.1595,464.44885,468.78552,473.066
0.16,464.44885,468.78552,473.066
0.1605,464.44885,468.78552,473.066
0.161,464.44885,468.78552,473.066
0.1615,466.88272,468.78552,473.066
0.162,466.88272,468.78552,473.066
0.1625,466.88272,468.78552,473.066
0.163,466.88272,468.78552,473.066
0.1635,466.88272,468.78552,473.066
0.164,466.88272,468.78552,473.066
0.1645,466.88272,468.78552,473.066
0.165,466.88272,468.78552,473.066
0.1655,466.88272,468.78552,473.066
0.166,466.88272,468.78552,473.066
0.1665,466.88272,468.78552,473.066
0.167,466.88272,468.78552,473.066
0.1675,466.88272,468.78552,473.066
0.168,466.88272,468.78552,473.066
0.1685,466.88272,468.78552,473.066
0.169,466.88272,468.8842,473.066
0.1695,466.88272,468.8842,473.066
0.17,466.88272,468.8842,473.066
0.1705,466.88272,468.8842,473.066
0.171,466.88272,468.8842,473.066
0.1715,466.88272,468.8842,473.066
0.172,466.88272,468.8842,473.066
0.1725,466.88272,468.8842,473.066
0.173,466.88272,468.8842,472.18008
0.1735,466.88272,468.8842,472.18008
0.174,466.88272,468.8842,472.18008
0.1745,466.88272,468.8842,472.18008
0.175,466.88272,468.8842,472.18008
0.1755,466.88272,468.8842,472.18008
0.176,466.88272,468.8842,472.18008
0.1765,466.88272,468.8842,472.18008
0.177,466.88272,468.8842,472.18008
0.1775,466.88272,468.8842,472.18008
0.178,466.88272,468.8842,472.18008
0.1785,466.88272,468.8842,472.18008
0.179,465.8319,468.8842,472.18008
0.1795,465.8319,468.8842,472.18008
0.18,465.8319,468.8842,472.18008
0.1805,465.8319,468.8842,472.18008
0.181,465.8319,468.8842,472.18008
0.1815,465.8319,468.8842,472.18008
0.182,465.8319,468.8842,472.18008
0.1825,465.8319,468.8842,472.18008
0.183,465.8319,468.8842,472.18008
0.1835,465.8319,468.8842,472.18008
0.184,465.8319,468.8842,472.18008
0.1845,465.8319,468.8842,472.18008
0.185,465.8319,468.8842,472.18008
0.1855,465.8319,468.8842,472.18008
0.186,465.8319,467.4881,472.18008
0.1865,465.8319,467.4881,472.18008
0.187,465.8319,467.4881,472.18008
0.1875,465.8319,467.4881,472.18008
0.188,465.8319,467.4881,472.18008
0.1885,465.8319,467.4881,472.18008
0.189,465.8319,467.4881,472.18008
0.1895,465.8319,467.4881,472.18008
0.19,465.8319,467.4881,471.25662
0.1905,465.8319,467.4881,471.25662
0.191,465.8319,467.4881,471.25662
0.1915,465.8319,467.4881,471.25662
0.192,465.8319,467.4881,471.25662
0.1925,465.8319,467.4881,471.25662
0.193,465.8319,467.4881,471.25662
0.1935,465.8319,467.4881,471.25662
0.194,465.8319,467.4881,471.25662
0.1945,465.8319,467.4881,471.25662
0.195,465.8319,467.4881,471.25662
0.1955,465.8319,467.4881,471.25662
0.196,465.3921,467.4881,471.25662
0.1965,465.3921,467.4881,471.25662
0.197,465.3921,467.4881,471.25662
0.1975,465.3921,467.4881,471.25662
0.198,465.3921,467.4881,471.25662
0.1985,465.3921,467.4881,471.25662
0.199,465.3921,467.4881,471.25662
0.1995,465.3921,467.4881,471.25662
0.2,465.3921,467.4881,471.25662
0.2005,465.3921,467.4881,471.25662
