Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.0215,-24.197548,469.9324,31.603981,452.50763,-0.8227063,476.23734,0.40660018,0.018654637,0.42492115,0.014160662,-0.24768335,-0.12097013
0.022,-24.158749,469.9324,31.579042,452.50763,-0.8119256,476.23734,0.40617508,0.01880662,0.42454553,0.014311652,-0.2497204,-0.11475698
0.0225,-24.111204,469.9324,31.546144,452.50763,-0.7986142,476.23734,0.40577525,0.019075973,0.42423055,0.014558941,-0.25263423,-0.10549988
0.023,-24.090816,469.9324,31.530552,452.50763,-0.7926685,476.23734,0.40566686,0.019256333,0.42417967,0.014708443,-0.2544884,-0.09932943
0.0235,-24.081692,469.9324,31.520685,452.50763,-0.7890406,476.23734,0.40572459,0.019474601,0.42430183,0.014864339,-0.25713295,-0.09000857
0.024,-24.090654,469.9324,31.524181,452.50763,-0.7901112,476.23734,0.40587744,0.019563757,0.42447785,0.014903036,-0.25879356,-0.083717816
0.0245,-24.124601,469.9324,31.544106,452.50763,-0.79604536,476.23734,0.4062007,0.019592343,0.42480418,0.014845611,-0.26110113,-0.074128956
0.025,-24.157988,469.9324,31.565863,452.50763,-0.802055,476.23734,0.40643275,0.019525668,0.42501372,0.014730349,-0.2624952,-0.06762461
0.0255,-24.21725,469.9324,31.606731,452.50763,-0.8124509,476.23734,0.40671182,0.019314243,0.42523783,0.014461089,-0.2643315,-0.057716742
0.026,-24.256184,469.9324,31.635784,452.50763,-0.81926084,476.23734,0.4068158,0.019120231,0.42529207,0.014238617,-0.26536927,-0.051036343
0.0265,-24.304499,469.9324,31.675095,452.50763,-0.82756585,476.23734,0.4067984,0.018789992,0.42519605,0.013886721,-0.26662832,-0.040967587
0.027,-24.325026,469.9324,31.694645,452.50763,-0.83085346,476.23734,0.4066604,0.018572759,0.4250108,0.013669023,-0.26726833,-0.034265105
0.0275,-24.332695,469.9324,31.708954,452.50763,-0.8310078,476.23734,0.40627667,0.018301316,0.4245763,0.01341474,-0.26794317,-0.024298424
0.028,-24.321157,469.9324,31.7068,452.50763,-0.82746917,476.23734,0.4059277,0.018181631,0.42421278,0.013315178,-0.2682191,-0.01774609
0.0285,-24.2804,469.9324,31.68565,452.50763,-0.81673,476.23734,0.4053301,0.018123688,0.42362833,0.013292441,-0.268409,-0.008093227
0.029,-24.240318,469.9324,31.66083,452.50763,-0.80648345,476.23734,0.40492854,0.018173302,0.42325982,0.013364813,-0.2684098,-0.0017812484
0.0295,-24.167873,469.9324,31.611952,452.50763,-0.78842086,476.23734,0.40440288,0.018374352,0.42281765,0.013593023,-0.268259,0.007518417
0.03,-24.116518,469.9324,31.575254,452.50763,-0.776085,476.23734,0.4041459,0.018578716,0.42263502,0.013807625,-0.26807293,0.0136306435
0.0305,-24.044561,469.9324,31.521177,452.50763,-0.75965357,476.23734,0.40395364,0.018952243,0.42257127,0.014179535,-0.2676789,0.02272611
0.031,-24.005411,469.9324,31.48985,452.50763,-0.7511894,476.23734,0.4039695,0.019217446,0.42267567,0.014429968,-0.26733705,0.028781526
0.0315,-23.967394,469.9324,31.455563,452.50763,-0.743352,476.23734,0.4042055,0.019585032,0.4230332,0.014758666,-0.26668733,0.03791695
0.032,-23.957941,469.9324,31.44343,452.50763,-0.74174315,476.23734,0.40448028,0.019786878,0.4233774,0.014921054,-0.2661433,0.04407403
0.0325,-23.967276,469.9324,31.442911,452.50763,-0.74471176,476.23734,0.40501913,0.019980948,0.4239816,0.015047386,-0.26511934,0.053442296
0.033,-23.987589,469.9324,31.453753,452.50763,-0.749803,476.23734,0.4054108,0.020024704,0.42439386,0.015044881,-0.2642729,0.05977959
0.0335,-24.032408,469.9324,31.482868,452.50763,-0.7605286,476.23734,0.40596023,0.019960795,0.42494074,0.014917854,-0.2627221,0.069395304
0.034,-24.066612,469.9324,31.507238,452.50763,-0.76841104,476.23734,0.40625548,0.019843759,0.42521465,0.014766354,-0.2614892,0.07584781
0.0345,-24.115252,469.9324,31.544165,457.42908,-0.7788445,476.23734,0.4065273,0.019590652,0.42543718,0.014479205,-0.25933635,0.08552001
0.035,-24.140268,475.36127,31.565054,457.42908,-0.7836261,476.23734,0.40657532,0.019399783,0.42544615,0.014276405,-0.257705,0.09192047
0.0355,-24.158604,475.36127,31.584936,457.42908,-0.78615797,476.23734,0.40643683,0.019127231,0.42525896,0.014005105,-0.2549913,0.101378486
0.036,-24.155499,475.36127,31.588049,457.42908,-0.7844506,476.23734,0.4062166,0.018978408,0.42502245,0.013872102,-0.25302756,0.107555844
0.0365,-24.125793,475.36127,31.575178,457.42908,-0.77690095,476.23734,0.40574688,0.018846678,0.4245605,0.013778533,-0.24989717,0.11659438
0.037,-24.090506,475.36127,31.555098,457.42908,-0.7687912,476.23734,0.40537947,0.018833134,0.42422563,0.013798186,-0.24771494,0.12246362
0.0375,-24.020578,475.36127,31.510885,457.42908,-0.7528743,476.23734,0.404843,0.018939957,0.42376593,0.01395136,-0.24433756,0.13105413
0.038,-23.967894,475.36127,31.475159,457.42908,-0.740676,476.23734,0.4045418,0.019089082,0.42353305,0.014125245,-0.2420297,0.13666524
0.0385,-23.889734,475.36127,31.418522,457.42908,-0.72225094,476.23734,0.4042474,0.019397747,0.42335477,0.014459199,-0.23848788,0.14496742
0.039,-23.84322,475.36127,31.38248,457.42908,-0.71134895,480.55774,0.4041786,0.019642659,0.42337066,0.014703701,-0.23606364,0.15046427
0.0395,-23.789562,475.36127,31.337032,457.42908,-0.69923174,480.55774,0.40428534,0.020013243,0.42360035,0.015052305,-0.23230027,0.15871467
0.04,-23.76774,475.36127,31.31548,457.42908,-0.694792,480.55774,0.4044851,0.020233702,0.42387453,0.01524339,-0.2296793,0.16424644
0.0405,-23.758656,475.36127,31.299511,457.42908,-0.6938814,480.55774,0.40493095,0.020482803,0.4244112,0.015428591,-0.22553094,0.17261468
0.041,-23.768076,475.36127,31.300194,457.42908,-0.69660884,480.55774,0.40529287,0.020568585,0.42480817,0.015470338,-0.22259484,0.17823747
