Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.0295,-23.950079,431.29184,38.384144,434.58612,1.6389669,437.14355,0.6558072,-3.018195,61.341644,-11.970645,41.543594,4.2218566
0.03,-23.803688,431.29184,38.676437,434.58612,1.8085724,437.14355,0.7496482,-3.01255,61.638756,-11.72442,41.566288,4.595085
0.0305,-23.549057,431.29184,39.105663,434.58612,2.0759468,437.14355,0.89032465,-2.9969196,62.07263,-11.334696,41.56666,5.15333
0.031,-23.356668,431.29184,39.38926,434.58612,2.2610178,437.14355,0.98413265,-2.9818883,62.35944,-11.062991,41.547405,5.529584
0.0315,-23.038807,431.29184,39.816402,434.58612,2.5436656,437.14355,1.1249659,-2.9527884,62.791912,-10.644222,41.50053,6.1041837
0.032,-22.8133,431.29184,40.10387,434.58612,2.7317123,437.14355,1.2187787,-2.9293282,63.083195,-10.362135,41.457844,6.496879
0.0325,-22.46518,431.29184,40.54078,434.58612,3.0075955,437.14355,1.3592124,-2.8884294,63.522167,-9.94346,41.387455,7.0863614
0.033,-22.232603,431.29184,40.83445,434.58612,3.1852667,437.14355,1.4522687,-2.8575983,63.81232,-9.67196,41.340176,7.4874763
0.0335,-21.894495,431.29184,41.274586,434.58612,3.4404268,437.14355,1.5905777,-2.8062844,64.23648,-9.280424,41.26731,8.086869
0.034,-21.6789,431.29184,41.564575,434.58612,3.6028414,437.14355,1.681429,-2.7688057,64.50724,-9.030413,41.22587,8.484405
0.0345,-21.366917,431.29184,41.98876,434.58612,3.8371296,437.14355,1.8151095,-2.7076538,64.884415,-8.6682205,41.158646,9.066658
0.035,-21.164448,431.29184,42.26153,434.58612,3.9897497,437.14355,1.9020735,-2.6634712,65.11046,-8.430321,41.11209,9.441479
0.0355,-20.86064,431.29184,42.653473,434.58612,4.2198377,437.14355,2.028874,-2.5917928,65.408714,-8.067719,41.031822,9.98139
0.036,-20.649616,431.29184,42.90233,434.58612,4.3784785,437.14355,2.1107948,-2.54019,65.581406,-7.815506,40.964287,10.328168
0.0365,-20.309908,431.29184,43.25905,434.58612,4.6317916,437.14355,2.229638,-2.4567301,65.8051,-7.4097924,40.830414,10.834373
0.037,-20.060823,431.29184,43.48827,434.58612,4.814429,437.14355,2.3061802,-2.3969119,65.93592,-7.11539,40.721474,11.168232
0.0375,-19.643917,431.29184,43.825397,476.57483,5.112226,437.14355,2.4171095,-2.3007755,66.11631,-6.6309996,40.5165,11.670636
0.038,-19.334002,431.29184,44.05029,476.57483,5.3267817,504.7296,2.4886718,-2.2324092,66.233574,-6.277462,40.36051,12.00924
0.0385,-18.82229,431.29184,44.396187,476.57483,5.670915,504.7296,2.592759,-2.123582,66.41943,-5.705739,40.093166,12.540414
0.039,-18.452984,431.29184,44.637188,476.57483,5.913202,504.7296,2.6601825,-2.047072,66.55686,-5.3015842,39.898716,12.9085
0.0395,-17.867966,506.57806,45.021217,476.57483,6.2908688,504.7296,2.7586546,-1.9267333,66.792816,-4.6706023,39.597603,13.4929085
0.04,-17.466024,506.57806,45.29421,476.57483,6.548049,504.7296,2.8225882,-1.8432249,66.973045,-4.2409463,39.392025,13.90001
0.0405,-16.86062,506.57806,45.73039,476.57483,6.9335785,504.7296,2.9159548,-1.7137185,67.27788,-3.596547,39.09256,14.541625
0.041,-16.463572,506.57806,46.03691,476.57483,7.185879,504.7296,2.9763062,-1.6249597,67.5006,-3.1756938,38.9023,14.986855
0.0415,-15.88945,506.57806,46.515762,476.57483,7.5512238,504.7296,3.063742,-1.4889799,67.85627,-2.5659933,38.636402,15.664739
0.042,-15.526125,506.57806,46.843464,476.57483,7.784316,504.7296,3.1196315,-1.396751,68.101006,-2.1777725,38.479557,16.122526
0.0425,-15.014491,506.57806,47.33941,476.57483,8.118401,504.7296,3.1991508,-1.2565348,68.46767,-1.6248736,38.26058,16.801792
0.043,-14.694889,506.57806,47.668686,476.57483,8.332459,504.7296,3.24895,-1.1619147,68.705284,-1.2738452,38.1313,17.245115
0.0435,-14.24192,506.57806,48.153946,476.57483,8.645592,504.7296,3.3180761,-1.0184273,69.04006,-0.76593584,37.942467,17.8929
0.044,-13.951743,506.57806,48.46903,476.57483,8.852585,504.7296,3.3600893,-0.92171395,69.24527,-0.43329272,37.821095,18.308722
