Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.017,-38.856777,1960.7109,-84.08979,1944.2523,-80.0394,1824.3971,-92.08785,-124.8566,-54.213303,-156.16887,-44.384026,76.36741
0.0175,-36.50505,1960.7109,-84.678024,1944.2523,-80.483986,1824.3971,-89.073235,-123.34902,-51.663208,-153.57085,-46.41276,73.23231
0.018,-35.01433,1960.7109,-85.137024,1944.2523,-80.90252,1824.3971,-87.185616,-122.47537,-50.06643,-152.02461,-47.735977,71.216034
0.0185,-32.915165,1960.7109,-85.98685,1944.2523,-81.58767,1824.3971,-84.55524,-121.31915,-47.86031,-149.932,-49.663364,68.31358
0.019,-31.63359,1960.7109,-86.66326,1944.2523,-82.010506,1824.3971,-82.94705,-120.62031,-46.52411,-148.65265,-50.892323,66.46443
0.0195,-29.940907,1960.7109,-87.76153,1944.2523,-82.52529,1824.3971,-80.75184,-119.62425,-44.718513,-146.84692,-52.62828,63.815998
0.02,-28.976568,1960.7109,-88.47521,1944.2523,-82.789825,1824.3971,-79.42499,-118.96471,-43.63728,-145.68704,-53.701416,62.124825
0.0205,-27.733376,1960.7109,-89.41111,1944.2523,-83.1129,1824.3971,-77.599495,-117.94013,-42.172695,-143.96704,-55.17018,59.684113
0.021,-26.98773,1960.7109,-89.91774,1685.7,-83.30342,1824.3971,-76.46818,-117.21735,-41.281616,-142.81242,-56.050438,58.102264
0.0215,-25.904741,1960.7109,-90.51285,1685.7,-83.55612,1824.3971,-74.84833,-116.067116,-40.03428,-141.04376,-57.226376,55.76895
0.022,-25.175581,1960.7109,-90.82399,1685.7,-83.6846,1824.3971,-73.793045,-115.260635,-39.23669,-139.83368,-57.920567,54.222095
0.0225,-24.05791,1960.7109,-91.20619,1685.7,-83.78355,1824.3971,-72.209366,-114.01091,-38.04968,-137.97852,-58.843384,51.89697
0.023,-23.300018,1960.7109,-91.42553,1685.7,-83.78458,1824.3971,-71.13752,-113.166985,-37.2429,-136.7266,-59.38997,50.334538
0.0235,-22.143929,1960.7109,-91.73513,1685.7,-83.726616,1824.3971,-69.48998,-111.91771,-35.985455,-134.85883,-60.13153,47.963608
0.024,-21.356558,1960.7109,-91.95104,1685.7,-83.68506,1824.3971,-68.36314,-111.11373,-35.109142,-133.6425,-60.586292,46.365078
0.0245,-20.150492,1960.7109,-92.33246,1685.7,-83.6774,1824.3971,-66.64211,-109.98405,-33.74386,-131.89825,-61.229874,43.94414
0.025,-19.34013,1960.7109,-92.648705,1685.7,-83.7297,1824.3971,-65.4847,-109.2953,-32.810715,-130.80649,-61.64496,42.320946
0.0255,-18.1493,1960.7109,-93.24396,1685.7,-83.90379,1824.3971,-63.76689,-108.37424,-31.405613,-129.2946,-62.26229,39.889446
0.026,-17.39448,1621.3069,-93.72613,1685.7,-84.07998,1824.3971,-62.654366,-107.83558,-30.48539,-128.3744,-62.67184,38.286415
0.0265,-16.350595,1621.3069,-94.56,1685.7,-84.42365,1824.3971,-61.072426,-107.129395,-29.165312,-127.12,-63.280357,35.93288
0.027,-15.72195,1621.3069,-95.16706,1685.7,-84.698265,1824.3971,-60.092403,-106.71249,-28.344376,-126.357155,-63.676617,34.4066
0.0275,-14.882089,1621.3069,-96.10096,1685.7,-85.15777,1824.3971,-58.756336,-106.136116,-27.227642,-125.29551,-64.25113,32.198704
0.028,-14.388985,1621.3069,-96.70324,1685.7,-85.476715,1824.3971,-57.956646,-105.76256,-26.56873,-124.62293,-64.60937,30.787235
0.0285,-13.744049,1621.3069,-97.515854,1685.7,-85.92896,1824.3971,-56.890594,-105.18135,-25.71382,-123.62932,-65.08688,28.760937
0.029,-13.371412,1621.3069,-97.967735,1685.7,-86.18371,1824.3971,-56.25891,-104.761345,-25.228855,-122.956085,-65.355415,27.465853
0.0295,-12.879137,1621.3069,-98.47777,1685.7,-86.452354,1824.3971,-55.406326,-104.056,-24.611677,-121.89873,-65.66934,25.598757
0.03,-12.579361,1621.3069,-98.69757,1685.7,-86.53942,1824.3971,-54.88299,-103.526024,-24.25905,-121.14886,-65.812874,24.398897
0.0305,-12.143309,1621.3069,-98.846954,1685.7,-86.52384,1824.3971,-54.13447,-102.63454,-23.788893,-119.94384,-65.92391,22.648039
0.031,-11.84768,1621.3069,-98.83417,1685.7,-86.422714,1824.3971,-53.641685,-101.97806,-23.495903,-119.08577,-65.92816,21.50283
0.0315,-11.381702,1621.3069,-98.67157,1685.7,-86.15965,1824.3971,-52.8856,-100.91406,-23.060236,-117.7248,-65.83537,19.801435
0.032,-11.053473,1621.3069,-98.48884,1685.7,-85.92811,1824.3971,-52.358723,-100.163795,-22.759106,-116.77669,-65.711624,18.670912
0.0325,-10.53892,1621.3069,-98.1468,1685.7,-85.52811,1430.7622,-51.523994,-98.9999,-22.278368,-115.312126,-65.446724,16.968344
0.033,-10.186944,1621.3069,-97.900024,1685.7,-85.243355,1430.7622,-50.9368,-98.21198,-21.934559,-114.31908,-65.225815,15.829094
0.0335,-9.658234,1621.3069,-97.54207,1685.7,-84.81426,1430.7622,-50.018234,-97.03161,-21.386189,-112.822075,-64.84198,14.116499
0.034,-9.313097,1621.3069,-97.32754,1685.7,-84.5385,1430.7622,-49.385044,-96.2541,-21.002888,-111.82742,-64.557076,12.973309
0.0345,-8.819783,1621.3069,-97.05421,1685.7,-84.15174,1430.7622,-48.421547,-95.1084,-20.412483,-110.34923,-64.09821,11.261504
0.035,-8.513005,1621.3069,-96.90325,1685.7,-83.91249,1430.7622,-47.776817,-94.35904,-20.01551,-109.374344,-63.77496,10.127815
0.0355,-8.092555,1621.3069,-96.71226,1685.7,-83.57256,1430.7622,-46.817245,-93.251915,-19.425377,-107.92532,-63.26107,8.450815
0.036,-7.8376513,1621.3069,-96.598045,1685.7,-83.34881,1430.7622,-46.18702,-92.51935,-19.039494,-106.9642,-62.897312,7.3514843
0.0365,-7.486989,1621.3069,-96.42622,1685.7,-82.99749,1430.7622,-45.255222,-91.42258,-18.47398,-105.520256,-62.31756,5.7324667
0.037,-7.268084,1621.3069,-96.29958,1307.5676,-82.74123,1430.7622,-44.64397,-90.685555,-18.104132,-104.55164,-61.90945,4.6774416
0.0375,-6.949617,1621.3069,-96.07452,1307.5676,-82.308815,1430.7622,-43.733074,-89.56484,-17.552876,-103.08307,-61.2574,3.1292298
0.038,-6.7363377,1621.3069,-95.89438,1307.5676,-81.985245,1430.7622,-43.12464,-88.80704,-17.181744,-102.09273,-60.79308,2.117605
0.0385,-6.403655,1621.3069,-95.57605,1307.5676,-81.45075,1430.7622,-42.200405,-87.6568,-16.60885,-100.59368,-60.051765,0.6231724
0.039,-6.1684976,1621.3069,-95.33601,1307.5676,-81.06853,1430.7622,-41.570995,-86.88628,-16.210703,-99.590225,-59.529495,-0.3599918
0.0395,-5.791845,1621.3069,-94.95108,1307.5676,-80.47318,1430.7622,-40.603016,-85.73551,-15.583378,-98.09063,-58.707325,-1.8190202
0.04,-5.5256433,1621.3069,-94.69092,1307.5676,-80.07307,1430.7622,-39.942,-84.97995,-15.143966,-97.10297,-58.138523,-2.7855265
0.0405,-5.111242,1621.3069,-94.31818,1307.5676,-79.48718,1430.7622,-38.93149,-83.877174,-14.458094,-95.65391,-57.264442,-4.2245183
0.041,-4.831828,1621.3069,-94.09241,1307.5676,-79.11594,1430.7622,-38.251255,-83.168655,-13.987947,-94.71681,-56.673283,-5.177436
0.0415,-4.4209833,1621.3069,-93.79989,1307.5676,-78.60043,1430.7622,-37.235073,-82.15147,-13.277771,-93.363,-55.78104,-6.5925627
0.042,-4.1596346,1215.064,-93.63769,1307.5676,-78.28783,1430.7622,-36.569695,-81.504906,-12.810294,-92.49706,-55.187195,-7.524066
0.0425,-3.7965996,1215.064,-93.43764,1307.5676,-77.86298,1430.7622,-35.603672,-80.57688,-12.134885,-91.25049,-54.303116,-8.889777
0.043,-3.5783916,1215.064,-93.323845,1307.5676,-77.60271,1430.7622,-34.98975,-79.980354,-11.710779,-90.44939,-53.718155,-9.773191
0.0435,-3.2913496,1215.064,-93.15885,1307.5676,-77.228584,1430.7622,-34.12418,-79.10619,-11.125292,-89.27985,-52.84518,-11.050669
0.044,-3.1270647,1215.064,-93.03664,1307.5676,-76.97695,1430.7622,-33.585613,-78.52745,-10.772225,-88.51225,-52.26823,-11.867133
0.0445,-2.9163606,1215.064,-92.80854,1307.5676,-76.573235,1430.7622,-32.832466,-77.6492,-10.298502,-87.36277,-51.399815,-13.031478
0.045,-2.7941756,1215.064,-92.61343,1307.5676,-76.27528,1430.7622,-32.362976,-77.0489,-10.016727,-86.58886,-50.812466,-13.76532
0.0455,-2.626801,1215.064,-92.238525,1307.5676,-75.7714,1430.7622,-31.696772,-76.11671,-9.634688,-85.404366,-49.9111,-14.805797
0.046,-2.5193543,1215.064,-91.928116,1307.5676,-75.39315,1430.7622,-31.2691,-75.4714,-9.399668,-84.59557,-49.293476,-15.461817
0.0465,-2.355445,1215.064,-91.37134,1307.5676,-74.76163,1430.7622,-30.639217,-74.46595,-9.062612,-83.351845,-48.342037,-16.389677
0.047,-2.2405846,1215.064,-90.94451,1307.5676,-74.30182,1430.7622,-30.218946,-73.775475,-8.840398,-82.50424,-47.687443,-16.97695
0.0475,-2.056163,1215.064,-90.237236,1307.5676,-73.56614,1430.7622,-29.580324,-72.71533,-8.500291,-81.21292,-46.67436,-17.819538
0.048,-1.9247909,1215.064,-89.733315,1307.5676,-73.05439,1430.7622,-29.145575,-71.99952,-8.265868,-80.34517,-45.98164,-18.360802
0.0485,-1.7180336,1215.064,-88.95134,1307.5676,-72.27128,1430.7622,-28.480984,-70.924355,-7.901458,-79.04438,-44.920547,-19.145697
0.049,-1.577287,1215.064,-88.42407,1307.5676,-71.74718,980.09595,-28.030869,-70.21191,-7.651608,-78.184,-44.201588,-19.652422
0.0495,-1.3697513,1215.064,-87.63839,1307.5676,-70.96763,980.09595,-27.353304,-69.15694,-7.2747498,-76.9109,-43.11492,-20.387815
0.05,-1.2383391,1215.064,-87.12253,1307.5676,-70.454956,980.09595,-26.905447,-68.46439,-7.027559,-76.076126,-42.38976,-20.859697
0.0505,-1.0576812,1215.064,-86.36035,1307.5676,-69.69545,980.09595,-26.24978,-67.4402,-6.673066,-74.84421,-41.304707,-21.537663
0.051,-0.9503758,1215.064,-85.85565,1307.5676,-69.191605,980.09595,-25.828098,-66.76408,-6.4529004,-74.03367,-40.585434,-21.968622
0.0515,-0.8107928,1215.064,-85.090195,1307.5676,-68.42776,980.09595,-25.224106,-65.75101,-6.153107,-72.82553,-39.514633,-22.576023
0.052,-0.731171,1215.064,-84.56473,1307.5676,-67.904434,980.09595,-24.840326,-65.071526,-5.9750037,-72.01897,-38.803814,-22.948795
0.0525,-0.6291873,1215.064,-83.73637,1307.5676,-67.08361,980.09595,-24.289398,-64.0357,-5.738528,-70.79606,-37.737663,-23.458912
0.053,-0.569898,1215.064,-83.14857,1307.5676,-66.50485,980.09595,-23.93643,-63.32928,-5.5976005,-69.96652,-37.025146,-23.76584
0.0535,-0.4875198,1215.064,-82.203476,877.78357,-65.58122,980.09595,-23.417316,-62.240902,-5.401685,-68.69451,-35.953632,-24.175896
0.054,-0.43289495,1215.064,-81.52906,877.78357,-64.92746,980.09595,-23.071754,-61.495502,-5.2745442,-67.826256,-35.233414,-24.417582
0.0545,-0.34509185,1215.064,-80.455124,877.78357,-63.894253,980.09595,-22.542864,-60.35229,-5.075979,-66.49465,-34.13526,-24.735838
0.055,-0.27985042,1215.064,-79.703865,877.78357,-63.17629,980.09595,-22.178427,-59.576202,-4.9323597,-65.59163,-33.39008,-24.925175
0.0555,-0.16962017,1215.064,-78.54013,877.78357,-62.06974,980.09595,-21.606642,-58.402073,-4.6912007,-64.22353,-32.25669,-25.178917
0.056,-0.087943286,1215.064,-77.7514,877.78357,-61.322037,980.09595,-21.207293,-57.619823,-4.510597,-63.309483,-31.49209,-25.329674
0.0565,0.04486527,1215.064,-76.56859,877.78357,-60.20245,980.09595,-20.583172,-56.45829,-4.2096677,-61.948025,-30.334051,-25.538433
0.057,0.13825732,1215.064,-75.79095,877.78357,-59.4663,980.09595,-20.153254,-55.698242,-3.9915895,-61.053776,-29.558952,-25.667992
0.0575,0.28120863,1215.064,-74.65363,877.78357,-58.389168,980.09595,-19.495968,-54.58704,-3.6458015,-59.741547,-28.399284,-25.853973
0.058,0.37549138,1215.064,-73.91891,877.78357,-57.693043,980.09595,-19.056091,-53.867836,-3.408675,-58.889835,-27.631527,-25.970318
0.0585,0.510431,785.8645,-72.85161,877.78357,-56.68246,980.09595,-18.404186,-52.82164,-3.0544739,-57.648434,-26.493896,-26.132046
0.059,0.5937437,785.8645,-72.159546,877.78357,-56.028515,980.09595,-17.980576,-52.14392,-2.825578,-56.843716,-25.749462,-26.228113
0.0595,0.7063452,785.8645,-71.13898,877.78357,-55.068546,980.09595,-17.368608,-51.149338,-2.5020025,-55.664948,-24.656376,-26.350084
0.06,0.77287006,785.8645,-70.4617,877.78357,-54.435703,980.09595,-16.979645,-50.496616,-2.302745,-54.893234,-23.943758,-26.414328
0.0605,0.86105734,785.8645,-69.43459,877.78357,-53.484924,980.09595,-16.425058,-49.524204,-2.0304463,-53.748436,-22.901798,-26.483194
0.061,0.9135511,785.8645,-68.734024,877.78357,-52.843575,980.09595,-16.073248,-48.875484,-1.8659534,-52.988285,-22.223547,-26.5079
0.0615,0.9860221,785.8645,-67.648605,877.78357,-51.861774,980.09595,-15.565593,-47.895397,-1.640123,-51.845573,-21.22529,-26.507088
0.062,1.0320907,785.8645,-66.89813,877.78357,-51.191177,980.09595,-15.238035,-47.23549,-1.4998524,-51.079716,-20.568098,-26.481913
0.0625,1.1008803,785.8645,-65.73124,877.78357,-50.160557,980.09595,-14.756174,-46.2345,-1.2973081,-49.92334,-19.595266,-26.409952
0.063,1.1479535,785.8645,-64.92828,877.78357,-49.459007,980.09595,-14.436483,-45.56136,-1.1634527,-49.148247,-18.957298,-26.339533
0.0635,2.0696888,785.8645,-63.162987,877.78357,-48.08437,980.09595,-12.946563,-43.87256,-0.09798073,-47.29241,-17.21981,-25.747358
0.064,2.6001847,785.8645,-61.908985,877.78357,-47.00877,980.09595,-12.2629175,-42.695175,0.24262863,-45.939793,-16.289322,-25.2684
0.0645,3.4189906,785.8645,-60.351673,877.78357,-45.517998,980.09595,-11.043277,-41.119183,0.9968759,-44.05169,-14.775113,-24.665554
0.065,3.9755988,785.8645,-59.53923,877.78357,-44.61881,980.09595,-10.1558485,-40.2047,1.62064,-42.90605,-13.720583,-24.337336
0.0655,4.811866,785.8645,-58.61763,877.78357,-43.444565,577.11163,-8.793464,-39.03043,2.6671968,-41.37484,-12.121572,-23.940603
0.066,5.3589754,785.8645,-58.158207,877.78357,-42.79022,577.11163,-7.9031105,-38.366894,3.3973398,-40.479305,-11.06763,-23.725481
0.0665,6.1439047,785.8645,-57.625557,877.78357,-41.988945,577.11163,-6.6404524,-37.518578,4.475066,-39.308086,-9.532045,-23.457275
0.067,6.6333413,785.8645,-57.33809,877.78357,-41.547157,577.11163,-5.8647985,-37.029564,5.1495595,-38.623585,-8.548719,-23.300629
0.0675,7.30417,785.8645,-56.953827,877.78357,-40.955364,577.11163,-4.817742,-36.370487,6.0568795,-37.700108,-7.145444,-23.07502
0.068,7.704489,785.8645,-56.695736,877.78357,-40.56912,577.11163,-4.200198,-35.957455,6.580494,-37.126987,-6.2624283,-22.917364
0.0685,8.229689,785.8645,-56.240757,877.78357,-39.95154,577.11163,-3.3889728,-35.336105,7.242083,-36.289238,-5.016988,-22.649384
0.069,8.52872,785.8645,-55.854877,877.78357,-39.49591,577.11163,-2.9151323,-34.900227,7.6074657,-35.724857,-4.2378583,-22.436987
0.0695,8.902921,785.8645,-55.103966,877.78357,-38.727764,577.11163,-2.27882,-34.187622,8.063131,-34.843994,-3.135952,-22.048397
0.07,9.106693,785.8645,-54.476173,506.8679,-38.152107,577.11163,-1.8863432,-33.665718,8.320869,-34.223904,-2.4406536,-21.739643
0.0705,9.35434,785.8645,-53.352764,506.8679,-37.18538,577.11163,-1.3152485,-32.812504,8.666768,-33.236732,-1.4402311,-21.195238
0.071,9.488293,785.8645,-52.500416,506.8679,-36.47235,577.11163,-0.9314475,-32.20329,8.886895,-32.540806,-0.79439604,-20.781307
0.0715,9.655534,785.8645,-51.10679,506.8679,-35.312027,577.11163,-0.33230287,-31.246666,9.226631,-31.448706,0.14789757,-20.093811
0.072,9.751604,785.8645,-50.12427,506.8679,-34.49256,577.11163,0.08860453,-30.593138,9.470788,-30.697794,0.7649514,-19.596191
0.0725,9.883253,785.8645,-48.60749,506.8679,-33.227867,577.11163,0.7555809,-29.610037,9.875748,-29.557434,1.6778201,-18.804955
0.073,9.967965,785.8645,-47.58759,506.8679,-32.38115,577.11163,1.2224739,-28.965162,10.172775,-28.800821,2.2750394,-18.25338
0.0735,10.096466,785.8645,-46.075443,506.8679,-31.133638,577.11163,1.9485518,-28.029474,10.654878,-27.691984,3.1574404,-17.403868
0.074,10.184757,785.8645,-45.094406,506.8679,-30.327557,577.11163,2.4427164,-27.434736,10.99369,-26.979664,3.7327213,-16.8288
0.0745,10.320712,785.8645,-43.68092,506.8679,-29.165594,577.11163,3.183755,-26.59329,11.513381,-25.962927,4.5682364,-15.959663
0.075,10.412113,458.4124,-42.78051,506.8679,-28.423784,577.11163,3.66801,-26.066769,11.857643,-25.322432,5.1034064,-15.3822775
0.0755,10.546345,458.4124,-41.486103,506.8679,-27.358555,577.11163,4.3638754,-25.32377,12.354571,-24.417374,5.8627014,-14.522934
0.076,10.631067,458.4124,-40.65122,506.8679,-26.676878,577.11163,4.8000326,-24.854134,12.664767,-23.848087,6.334647,-13.955016
0.0765,10.74563,458.4124,-39.41942,506.8679,-25.688168,577.11163,5.403827,-24.175444,13.087243,-23.036812,6.9811726,-13.110604
0.077,10.810507,458.4124,-38.598995,506.8679,-25.044254,577.11163,5.7705626,-23.732246,13.335751,-22.517351,7.368755,-12.551822
0.0775,10.885366,458.4124,-37.34896,506.8679,-24.08652,577.11163,6.2678714,-23.068289,13.65517,-21.757504,7.8794723,-11.7140045
0.078,10.917799,458.4124,-36.493023,506.8679,-23.445013,577.11163,6.566304,-22.619524,13.832715,-21.255695,8.170778,-11.155082
0.0785,10.937063,458.4124,-35.161663,506.8679,-22.466253,577.11163,6.9711623,-21.927917,14.049356,-20.49881,8.534845,-10.313821
0.079,10.929262,458.4124,-34.23641,506.8679,-21.797812,577.11163,7.2174993,-21.450447,14.164965,-19.98488,8.728651,-9.747798
0.0795,10.88609,458.4124,-32.785267,506.8679,-20.766392,577.11163,7.5611467,-20.705217,14.302832,-19.193121,8.949393,-8.888548
0.08,10.836745,458.4124,-31.77426,506.8679,-20.058638,577.11163,7.779018,-20.187881,14.377101,-18.64837,9.04951,-8.310175
0.0805,10.733755,458.4124,-30.194191,506.8679,-18.966766,577.11163,8.098231,-19.381859,14.470813,-17.804157,9.136439,-7.4296365
0.081,10.647392,458.4124,-29.101637,506.8679,-18.2193,577.11163,8.311321,-18.826056,14.526882,-17.223356,9.154657,-6.83524
0.0815,10.49474,458.4124,-27.411575,506.8679,-17.07055,577.11163,8.638986,-17.968605,14.6099,-16.326603,9.122287,-5.933685
0.082,10.379907,458.4124,-26.2558,506.8679,-16.287947,372.39905,8.866269,-17.384144,14.6689825,-15.713433,9.066987,-5.325676
0.0825,10.192599,458.4124,-24.487741,506.8679,-15.093285,372.39905,9.225191,-16.493439,14.770383,-14.774798,8.935004,-4.407306
0.083,10.060395,458.4124,-23.291946,506.8679,-14.286277,372.39905,9.478673,-15.893773,14.8499365,-14.139172,8.815318,-3.7912874
0.0835,9.855429,458.4124,-21.482306,506.8679,-13.06621,372.39905,9.883002,-14.991873,14.992544,-13.176941,8.5957575,-2.865876
0.084,9.716548,458.4124,-20.271633,506.8679,-12.25062,372.39905,10.169705,-14.39283,15.105472,-12.533274,8.424316,-2.2493029
0.0845,9.508391,458.4124,-18.462969,506.8679,-11.031967,372.39905,10.626697,-13.505184,15.304267,-11.57167,8.131676,-1.3250296
0.085,9.371521,458.4124,-17.269943,506.8679,-10.227817,372.39905,10.948823,-12.925138,15.457333,-10.938085,7.916936,-0.7142429
0.0855,9.171607,458.4124,-15.5139475,506.8679,-9.044052,372.39905,11.4561615,-12.079802,15.717459,-10.0071535,7.568478,0.19314487
0.086,9.042964,458.4124,-14.373386,506.8679,-8.275734,372.39905,11.808455,-11.537162,15.910032,-9.404163,7.321418,0.7896623
0.0865,8.858124,458.4124,-12.720634,296.27573,-7.1648693,372.39905,12.352606,-10.760899,16.22396,-8.53394,6.930191,1.6656452
0.087,8.740635,458.4124,-11.663569,296.27573,-6.457096,372.39905,12.721991,-10.271483,16.446756,-7.9804378,6.6590095,2.2346485
0.0875,8.572717,458.4124,-10.153847,296.27573,-5.4515586,372.39905,13.278012,-9.582186,16.793493,-7.1960654,6.236904,3.0615609
0.088,8.465695,458.4124,-9.200946,296.27573,-4.8211393,372.39905,13.645172,-9.153509,17.0285,-6.7053747,5.946726,3.5919347
0.0885,8.310677,458.4124,-7.8533974,296.27573,-3.9369462,372.39905,14.182291,-8.555641,17.37704,-6.0190797,5.4982524,4.348724
0.089,8.209504,458.4124,-7.0080175,296.27573,-3.3878365,372.39905,14.52655,-8.18606,17.602425,-5.5938463,5.191191,4.8265576
0.0895,8.058098,458.4124,-5.8130717,296.27573,-2.621261,372.39905,15.015252,-7.669397,17.921421,-5.0009046,4.717047,5.498394
0.09,7.9555035,458.4124,-5.0599065,296.27573,-2.1451175,372.39905,15.319643,-7.3469715,18.117996,-4.632666,4.3903236,5.9133654
