Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
8.341,-139268.67,-80764.984,-325596.75,-14216.135,-12190.22,-8098.9487,1186.3745,1089.1306,892.7495,2.869658,2.7560725,2.1785376,2.2382317,-135.64238,-110.93612
8.3415,-148435.45,-105114.98,-340579.88,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.7559333,2.8645842,2.0740416,2.324542,-132.91312,-115.71448
8.342,-151003.56,-121442.34,-351226.84,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.687452,2.9267213,2.0091841,2.3770854,-131.25092,-118.45257
8.3425,-151960.2,-142249.94,-368274.38,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.5939574,3.0038369,1.9201863,2.4468055,-128.92683,-121.85824
8.343,-153072.89,-152798.47,-378642.28,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.535646,3.045989,1.8659475,2.48592,-127.44555,-123.74795
8.3435,-156893.6,-165375.7,-390379.8,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.452117,3.099511,1.7901129,2.532893,-125.2701,-126.20827
8.344,-159860.23,-173287.31,-395810.47,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.3991983,3.1307871,1.7421163,2.5575378,-123.86504,-127.69161
8.3445,-162952.88,-185709.62,-402203.56,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.325396,3.1728086,1.6736898,2.588224,-121.90612,-129.7238
8.345,-164142.28,-193787.36,-406083.4,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.28068,3.1977208,1.6312809,2.6065357,-120.727036,-130.9359
8.3455,-166165.72,-204057.33,-411231.22,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.220635,3.2303855,1.574512,2.6323016,-119.15256,-132.51949
8.346,-168185.05,-209498.33,-413764.56,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.185361,3.249283,1.5418692,2.648308,-118.236015,-133.42139
8.3465,-171290.25,-216669.5,-415995.94,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.140006,3.2740045,1.5003964,2.669828,-117.04696,-134.56746
8.347,-172483.23,-221466.33,-416777.25,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.1150708,3.2883375,1.47709,2.6822689,-116.40248,-135.20229
8.3475,-172621.31,-228525.92,-417586.16,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.085439,3.3066258,1.4473779,2.6983576,-115.67259,-135.95145
8.348,-172396.02,-232396.38,-417982.06,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.0701544,3.3165784,1.4307265,2.7076147,-115.31997,-136.31258
8.3485,-173159.66,-235968.78,-418033.38,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.0519934,3.3280478,1.410277,2.719365,-114.91743,-136.6985
8.349,-174558.62,-237053.47,-417527.03,-8752.22,-12190.22,-8098.9487,924.10657,1089.1306,892.7495,2.0420146,3.333477,1.3995212,2.725539,-114.705215,-136.85722
8.3495,-176813.02,-238019.28,-416034.75,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,2.0291467,3.3380353,1.3868517,2.7315958,-114.412895,-136.94438
8.35,-177633.83,-238835.05,-414732.44,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,2.0215542,3.3382308,1.3800272,2.7331202,-114.22076,-136.89943
8.3505,-177579.52,-240283.9,-412476.1,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,2.010761,3.3332236,1.3709519,2.7311902,-113.91717,-136.65135
8.351,-177139.36,-240924.9,-410687.88,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,2.0032208,3.325855,1.3650142,2.7268927,-113.674736,-136.34277
8.3515,-176656.33,-240800.95,-407296.88,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.989864,3.3083985,1.3553207,2.7155938,-113.17212,-135.66992
8.352,-176487.12,-240091.47,-404433.34,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.9788356,3.2926002,1.3478049,2.704605,-112.72901,-135.09428
8.3525,-175989.05,-238719.17,-399118.16,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.9584206,3.2630253,1.3340584,2.6826754,-111.8872,-134.07005
8.353,-175294.97,-237862.17,-394848.2,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.9421343,3.2395637,1.3227823,2.664487,-111.205986,-133.29126
8.3535,-173846.12,-236623.61,-387278.8,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.9136506,3.1988955,1.3021564,2.6322875,-110.00128,-131.98647
8.354,-172815.55,-235678.23,-381451.66,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.8919065,3.1682649,1.2859434,2.6077938,-109.06563,-131.02487
8.3545,-171296.44,-234038.16,-371649.38,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.8551339,3.117514,1.2582598,2.5672019,-107.47949,-129.46663
8.355,-170200.27,-232957.64,-364508.8,-8752.22,-9227.625,-8098.9487,924.10657,946.92596,892.7495,1.8280339,3.0809345,1.2378849,2.5379744,-106.31042,-128.36157
8.3555,-168268.0,-231681.2,-353022.12,-8752.22,-9227.625,-5751.981,924.10657,946.92596,780.0951,1.7842357,3.0228333,1.2050016,2.4915557,-104.409004,-126.63143
8.356,-166856.38,-231124.3,-344882.9,-8752.22,-9227.625,-5751.981,924.10657,946.92596,780.0951,1.7534852,2.9824371,1.1819048,2.459278,-103.0599,-125.45201
8.3565,-164868.31,-230595.42,-332021.62,-8752.22,-9227.625,-5751.981,924.10657,946.92596,780.0951,1.7059469,2.9202306,1.1460551,2.409597,-100.97514,-123.648125
8.357,-163770.22,-230338.73,-323110.25,-8752.22,-9227.625,-5751.981,924.10657,946.92596,780.0951,1.6738364,2.878167,1.1216692,2.3760614,-99.55711,-122.42149
8.3575,-162465.7,-230063.02,-309503.62,-8752.22,-9227.625,-5751.981,924.10657,946.92596,780.0951,1.6257615,2.8150387,1.0850958,2.3258462,-97.41984,-120.59451
8.358,-161720.1,-230023.16,-300433.44,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.5941648,2.7734785,1.061094,2.2928,-96.01523,-119.40432
8.3585,-160662.2,-230279.72,-287022.2,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.5482013,2.712831,1.0262188,2.244443,-93.96773,-117.66789
8.359,-160012.25,-230652.14,-278270.72,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.5189439,2.6739354,1.0039921,2.213318,-92.64764,-116.54965
8.3595,-159222.56,-231398.2,-265504.44,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.4777627,2.6184843,0.97264457,2.1688528,-90.79054,-114.95362
8.36,-158848.25,-231947.34,-257294.5,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.4524704,2.5837398,0.95333683,2.1409783,-89.64826,-113.94587
8.3605,-158458.94,-232778.1,-245554.38,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.4182868,2.5353422,0.9271965,2.1022,-88.091446,-112.52854
8.361,-158257.7,-233319.72,-238166.47,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3982358,2.5057125,0.91185623,2.0784988,-87.166466,-111.64938
8.3615,-157990.03,-234062.23,-227778.05,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3725578,2.465323,0.8921869,2.046216,-85.95911,-110.41903
8.362,-157835.48,-234456.52,-221311.3,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3584617,2.441041,0.88133854,2.0268254,-85.284615,-109.6587
8.3625,-157636.34,-234794.88,-212299.75,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.341867,2.4083757,0.86841077,2.0007994,-84.46875,-108.59786
8.363,-157495.38,-234806.03,-206765.89,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3337551,2.388902,0.8619766,1.9853673,-84.0396,-107.93205
8.3635,-157191.0,-234467.78,-199200.0,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3256886,2.3626828,0.8554813,1.9648033,-83.55611,-106.9997
8.364,-156893.05,-233996.86,-194636.5,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3227739,2.3468938,0.85313076,1.9526011,-83.33756,-106.41213
8.3645,-156301.48,-232895.39,-188444.4,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3216326,2.3251114,0.85228455,1.9360585,-83.13578,-105.54148
8.365,-155826.62,-231874.22,-184698.7,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3226702,2.3113997,0.85329187,1.9258685,-83.06254,-104.97859
8.3655,-154992.44,-229901.31,-179576.6,-6073.9307,-9227.625,-5751.981,795.54865,946.92596,780.0951,1.3261753,2.2913127,0.8566616,1.911218,-83.02633,-104.13165
8.366,-154333.06,-228291.52,-176460.17,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.32934,2.277803,0.85981816,1.9014912,-83.02832,-103.54797
8.3665,-153135.48,-225457.25,-172173.83,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.3344439,2.2565851,0.86526984,1.8862804,-83.01673,-102.62353
8.367,-152134.72,-223271.4,-169376.36,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.3373396,2.2409837,0.8685285,1.8740491,-82.97916,-101.95911
8.3675,-149847.94,-219189.3,-163616.42,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.3366934,2.2096856,0.8647928,1.8382729,-82.696915,-100.77087
8.368,-147351.23,-215651.97,-158697.28,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.3289766,2.1803205,0.851477,1.798651,-82.19682,-99.79687
8.3685,-141305.19,-208535.78,-151881.53,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.29973,2.1212409,0.81507623,1.7218782,-80.72616,-98.058044
8.369,-135903.53,-202530.28,-148416.69,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.2661895,2.0723417,0.78413635,1.6649954,-79.1778,-96.75363
8.3695,-127362.305,-192512.98,-143419.95,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.1966666,1.9873492,0.7362708,1.5767497,-76.04655,-94.65249
8.37,-122166.92,-185884.69,-138935.92,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.1421343,1.9242277,0.706025,1.5160222,-73.56557,-93.14442
8.3705,-114817.71,-176329.12,-130012.35,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.0584618,1.8201356,0.66250455,1.420312,-69.58875,-90.581856
8.371,-109488.44,-169627.6,-123353.58,-6073.9307,-3979.2534,-5751.981,795.54865,695.00415,780.0951,1.0060697,1.7438806,0.6330091,1.353116,-66.9298,-88.58353
8.3715,-100326.59,-157786.4,-113555.4,-6073.9307,-3979.2534,0.0,795.54865,695.00415,468.66714,0.9346652,1.6194408,0.58644235,1.2484126,-63.03301,-85.110825
8.372,-93791.6,-148557.06,-107238.91,-6073.9307,-3979.2534,0.0,795.54865,695.00415,468.66714,0.8900765,1.5317317,0.5543655,1.1768998,-60.462902,-82.56192
8.3725,-84234.86,-133878.38,-97586.95,-6073.9307,-3979.2534,0.0,795.54865,695.00415,468.66714,0.8234537,1.3991114,0.5068349,1.0680643,-56.560158,-78.70023
8.373,-78271.55,-124520.35,-90906.39,-6073.9307,-3979.2534,0.0,795.54865,695.00415,468.66714,0.778228,1.3137659,0.47652987,0.9951349,-53.955177,-76.25396
8.3735,-69863.36,-112045.93,-80907.27,-6073.9307,-3979.2534,0.0,795.54865,695.00415,468.66714,0.7113597,1.194203,0.43389603,0.88759184,-50.16971,-72.89066
8.374,-64498.207,-104642.13,-74609.414,-6073.9307,-3979.2534,0.0,795.54865,695.00415,468.66714,0.6697846,1.1202726,0.40760535,0.8192031,-47.812206,-70.8294
8.3745,-56705.008,-94145.234,-66093.32,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.6147117,1.0161474,0.37216306,0.7246871,-44.615837,-67.91272
8.375,-51673.54,-87204.61,-61081.754,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.58302546,0.95023835,0.3517586,0.6677301,-42.70324,-66.021416
8.3755,-44447.676,-76809.44,-54445.89,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.54159015,0.85649866,0.32623285,0.59038675,-40.07466,-63.262688
8.376,-39937.66,-70095.19,-50484.195,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.5171156,0.7982351,0.31203967,0.54313797,-38.47039,-61.524242
8.3765,-33807.49,-60779.535,-45031.812,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.4846277,0.71886754,0.2933286,0.47766864,-36.308014,-59.140484
8.377,-30198.445,-55220.01,-41669.418,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.46597052,0.6718407,0.28184435,0.437788,-35.05073,-57.71956
8.3775,-25481.75,-47873.766,-37066.594,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.44266486,0.6100645,0.2660757,0.38454857,-33.450462,-55.839027
8.378,-22750.39,-43577.062,-34331.504,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.43003514,0.5743714,0.25713065,0.35374808,-32.571266,-54.73635
8.3785,-19155.605,-37943.363,-30730.924,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.4148901,0.5283145,0.24718672,0.31413063,-31.481253,-53.28298
8.379,-17013.08,-34698.87,-28620.22,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.40718964,0.50211686,0.24311514,0.29145172,-30.901709,-52.44192
8.3795,-14052.019,-30495.723,-25791.072,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.39940387,0.4684851,0.24032484,0.26192054,-30.231028,-51.32948
8.38,-12212.657,-28009.914,-24092.023,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.39677146,0.4490436,0.24009223,0.24483603,-29.89513,-50.674446
8.3805,-9698.239,-24498.658,-21801.27,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.39607283,0.42326534,0.241328,0.22282574,-29.558167,-49.760933
8.381,-8237.829,-22196.334,-20439.799,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.39720425,0.4079729,0.2429697,0.21040426,-29.415777,-49.179394
8.3815,-6465.052,-20342.988,-18303.717,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.36570397,0.37123877,0.2323415,0.18838222,-27.895224,-48.069447
8.382,-5447.731,-19163.594,-16911.56,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.32943368,0.33820897,0.21816689,0.17141668,-26.029902,-46.336346
8.3825,-4010.756,-15862.09,-15317.536,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.3160884,0.3104611,0.21228889,0.15362184,-24.80222,-43.975437
8.383,-3103.8618,-14039.991,-14274.622,-270.305,-3979.2534,0.0,443.02536,695.00415,468.66714,0.3039706,0.29143396,0.20572956,0.14107533,-23.880676,-42.53345
8.3835,-1592.0641,-10637.115,-12763.154,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.2868105,0.26055035,0.1941185,0.12099504,-22.534683,-40.396175
8.384,-325.61453,-7391.1943,-11792.377,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.2776335,0.23732756,0.1865749,0.10627343,-21.7056,-38.921185
8.3845,2168.2664,-948.98816,-10384.9,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.2668939,0.19795522,0.17734088,0.08097587,-20.544167,-36.60604
8.385,4247.632,4111.4663,-9482.359,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.26069853,0.16917972,0.17290743,0.061394308,-19.782429,-35.0231
8.3855,7870.0254,12264.746,-8222.71,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.2513055,0.12365376,0.16814934,0.027954035,-18.636017,-32.669113
8.386,10527.671,17854.207,-7489.916,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.24463004,0.09245037,0.16548546,0.0036940437,-17.86644,-31.130938
8.3865,14771.064,26338.102,-6631.549,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.2341183,0.045090523,0.16132656,-0.03356899,-16.718084,-28.886969
8.387,17728.393,32064.633,-6251.4556,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.2269823,0.013444322,0.15839982,-0.05786107,-15.966689,-27.425018
8.3875,22264.191,40810.254,-5998.053,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.21652932,-0.033591587,0.15432419,-0.09249969,-14.875823,-25.29907
8.388,25292.744,46770.723,-6049.987,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.21001358,-0.06428355,0.15212816,-0.11446487,-14.191985,-23.922352
8.3885,29778.344,55901.2,-6446.954,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.20145069,-0.108833574,0.14968364,-0.14640306,-13.252527,-21.948727
8.389,32728.807,62047.902,-6883.102,-270.305,-3988.592,0.0,443.02536,264.54758,468.66714,0.19671918,-0.13738723,0.14840133,-0.1673367,-12.694116,-20.692705
8.3895,37107.254,71157.12,-7677.775,-270.305,-3988.592,-7956.141,443.02536,264.54758,74.10524,0.19095714,-0.17837855,0.14662175,-0.19816363,-11.956884,-18.893152
8.39,39983.06,77019.42,-8241.617,-270.305,-3988.592,-7956.141,443.02536,264.54758,74.10524,0.18772556,-0.20440243,0.14547823,-0.21804921,-11.522991,-17.761372
8.3905,44171.66,85328.03,-9113.409,-270.305,-3988.592,-7956.141,443.02536,264.54758,74.10524,0.18328947,-0.24121147,0.14406314,-0.24630694,-10.9415655,-16.165821
8.391,46847.934,90513.87,-9741.55,-270.305,-3988.592,-7956.141,443.02536,264.54758,74.10524,0.18051451,-0.26414782,0.14350216,-0.26389205,-10.594812,-15.178451
8.3915,50673.72,97812.66,-10812.457,-270.305,-3988.592,-7956.141,443.02536,264.54758,74.10524,0.17685758,-0.296099,0.14337727,-0.28826544,-10.139433,-13.80957
8.392,53105.074,102419.695,-11610.655,-270.305,-3988.592,-7956.141,443.02536,264.54758,74.10524,0.1750201,-0.3158618,0.14373071,-0.303178,-9.8873205,-12.959338
8.3925,56566.06,109032.55,-12858.033,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.17352803,-0.34348354,0.14480247,-0.32354638,-9.599886,-11.774791
8.393,58726.2,113263.914,-13666.536,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.17344043,-0.36063254,0.14587532,-0.33580035,-9.46815,-11.031181
8.3935,61702.273,119318.3,-14795.002,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.17454633,-0.3844832,0.14814246,-0.35230142,-9.361264,-9.997254
8.394,63508.547,123119.97,-15499.855,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.1760205,-0.39905608,0.15018734,-0.36217177,-9.345675,-9.361076
8.3945,65991.086,128410.414,-16525.436,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.17929013,-0.41886514,0.15417455,-0.37552643,-9.385522,-8.492965
8.395,67524.07,131646.52,-17197.744,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.18219948,-0.43075678,0.15744878,-0.38355458,-9.467755,-7.967996
8.3955,69666.47,136091.14,-18173.785,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.1877256,-0.4468599,0.16326132,-0.3943492,-9.65678,-7.2566957
8.396,70990.05,138816.84,-18792.25,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.19216153,-0.456618,0.16772604,-0.40073207,-9.832572,-6.821075
8.3965,72812.32,142633.72,-19681.514,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.19985244,-0.47007924,0.17531079,-0.4091779,-10.150741,-6.227098
8.397,73923.914,145037.66,-20269.059,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.20558369,-0.47839382,0.18089598,-0.41417477,-10.4047575,-5.860246
8.3975,75455.055,148494.97,-21171.809,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.21495095,-0.49005398,0.18989077,-0.42095688,-10.832925,-5.344269
8.398,76394.48,150726.94,-21789.404,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.22163543,-0.4973932,0.19616926,-0.42511803,-11.144235,-5.025746
8.3985,77696.44,153993.88,-22723.076,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.23217556,-0.5078912,0.20580691,-0.4309367,-11.644324,-4.575171
8.399,78507.055,156132.78,-23344.664,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.23944284,-0.514653,0.21230493,-0.43457776,-11.996723,-4.296524
8.3995,79675.625,159297.52,-24288.547,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.2505287,-0.5245935,0.22211778,-0.43978795,-12.544184,-3.8944736
8.4,80450.4,161394.98,-24941.266,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.2579318,-0.5311896,0.22869955,-0.44315946,-12.917615,-3.630146
8.4005,81641.97,164564.39,-25975.28,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.26889816,-0.541226,0.23860376,-0.44821706,-13.480162,-3.2460308
8.401,82463.086,166721.73,-26702.16,-6978.946,-3988.592,-7956.141,121.0106,264.54758,74.10524,0.27603224,-0.54810846,0.24519287,-0.45167795,-13.852646,-2.9873037
8.4015,83739.43,170075.28,-27839.541,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.28633776,-0.5588873,0.25497267,-0.45711458,-14.408555,-2.6004
8.402,84622.516,172407.61,-28626.174,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.29286018,-0.5664439,0.26137957,-0.46096402,-14.772212,-2.3320758
8.4025,86006.23,176071.0,-29855.299,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.3019861,-0.57841164,0.27074918,-0.46717298,-15.300366,-1.9212999
8.403,86976.53,178622.19,-30714.906,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.30754814,-0.5868113,0.27678734,-0.47165942,-15.641264,-1.6374997
8.4035,88513.13,182601.62,-32071.79,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.3150314,-0.6000089,0.2854378,-0.47899005,-16.119755,-1.1977483
8.404,89590.43,185343.08,-33020.11,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.31941864,-0.6091785,0.2909093,-0.48430514,-16.423958,-0.8976413
8.4045,91278.19,189567.31,-34501.96,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.32511887,-0.62341183,0.29860038,-0.4929058,-16.856142,-0.43253794
8.405,92444.5,192441.25,-35527.656,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.32835624,-0.6331837,0.30337915,-0.49901938,-17.128803,-0.11976102
8.4055,94245.945,196813.58,-37125.086,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.33244103,-0.64815336,0.30999365,-0.5086793,-17.525476,0.36705223
8.406,95473.01,199754.25,-38230.65,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.33471012,-0.6582798,0.31404984,-0.515377,-17.77872,0.68531716
8.4065,97329.62,204175.2,-39946.145,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.33756915,-0.67354137,0.31963685,-0.52566326,-18.145393,1.1707624
8.407,98564.29,207112.97,-41121.188,-6978.946,-5809.66,-7956.141,121.0106,177.13632,74.10524,0.33920768,-0.68368644,0.32306227,-0.5325772,-18.386219,1.4821041
8.4075,100392.336,211466.52,-42915.65,-6978.946,-5809.66,-5598.263,121.0106,177.13632,187.28336,0.3414477,-0.69872916,0.32783702,-0.5428247,-18.74756,1.932099
8.408,101585.92,214311.08,-44124.59,-6978.946,-5809.66,-5598.263,121.0106,177.13632,187.28336,0.34289882,-0.70855474,0.33084092,-0.54947186,-18.995508,2.2208447
8.4085,103322.34,218447.84,-45942.996,-6978.946,-5809.66,-5598.263,121.0106,177.13632,187.28336,0.34519193,-0.72289,0.335225,-0.5590089,-19.378117,2.6330311
8.409,104434.41,221098.03,-47150.664,-6978.946,-5809.66,-5598.263,121.0106,177.13632,187.28336,0.34689254,-0.73211396,0.33816683,-0.5649907,-19.644983,2.8969903
8.4095,106019.55,224886.03,-48940.707,-6978.946,-5809.66,-5598.263,121.0106,177.13632,187.28336,0.3498424,-0.74537957,0.34278002,-0.5732908,-20.064795,3.2539518
8.41,107009.875,227271.31,-50111.656,-6978.946,-5809.66,-5598.263,121.0106,177.13632,187.28336,0.3521444,-0.7538195,0.34608436,-0.57834727,-20.364008,3.4656928
8.4105,108380.484,230623.56,-51824.758,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.35620123,-0.76583683,0.35151666,-0.5851995,-20.840899,3.7523932
8.411,109211.29,232699.03,-52935.62,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.3593509,-0.7734232,0.35551032,-0.5892991,-21.181654,3.917942
8.4115,110331.96,235572.19,-54556.254,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.3646993,-0.7842045,0.36209598,-0.5948124,-21.713194,4.1323996
8.412,110991.8,237327.6,-55609.527,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.36867866,-0.7910073,0.36688057,-0.5981173,-22.09057,4.2524185
8.4125,111849.586,239732.89,-57156.332,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.37524456,-0.80068094,0.37460408,-0.60262334,-22.685606,4.4000826
8.413,112334.35,241193.4,-58170.74,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.37997913,-0.80682427,0.38008064,-0.60537237,-23.080439,4.4711995
8.4135,112942.14,243199.75,-59676.63,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.38749507,-0.8156448,0.3886095,-0.60924613,-23.707466,4.563869
8.414,113275.07,244430.48,-60678.617,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.3927666,-0.8213181,0.3944414,-0.61169374,-24.137695,4.6068935
8.4145,113682.305,246154.56,-62191.836,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.4009383,-0.82959485,0.40333807,-0.6151932,-24.800985,4.657238
8.415,113904.0,247251.23,-63215.754,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.406542,-0.83503217,0.40930614,-0.617456,-25.250174,4.6700478
8.4155,114184.17,248864.11,-64776.258,-4685.182,-5809.66,-5598.263,231.11125,177.13632,187.28336,0.41508484,-0.8431896,0.41824192,-0.62078065,-25.929901,4.691119
